config,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-08-25 05:00:00+00:00,2021-08-25 05:02:00+00:00,4478.5000,2021-08-25 09:02:00+00:00,4484.7500,time_exit,1.8348,4474.8304,4487.6741,6.2500,1.7032
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-08-31 23:00:00+00:00,2021-08-31 23:06:00+00:00,15589.2500,2021-09-01 03:06:00+00:00,15608.7500,time_exit,16.0714,15557.1071,15669.6071,19.5000,0.6067
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-08-31 23:00:00+00:00,2021-08-31 23:08:00+00:00,4526.2500,2021-09-01 03:08:00+00:00,4532.2500,time_exit,3.8170,4518.6161,4545.3348,6.0000,0.7860
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-01 01:00:00+00:00,2021-09-01 01:04:00+00:00,15582.2500,2021-09-01 05:04:00+00:00,15615.7500,time_exit,12.6429,15556.9643,15645.4643,33.5000,1.3249
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-07 14:00:00+00:00,2021-09-07 14:03:00+00:00,15641.2500,2021-09-07 14:13:00+00:00,15607.9286,stop,16.6607,15607.9286,15724.5536,-33.3214,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-07 14:00:00+00:00,2021-09-07 14:03:00+00:00,15641.2500,2021-09-07 14:13:00+00:00,15607.9286,stop,16.6607,15607.9286,15724.5536,-33.3214,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-07 15:00:00+00:00,2021-09-07 15:02:00+00:00,15674.0000,2021-09-07 15:15:00+00:00,15635.8304,stop,19.0848,15635.8304,15769.4241,-38.1696,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-09 11:00:00+00:00,2021-09-09 11:02:00+00:00,4501.7500,2021-09-09 13:45:00+00:00,4522.6429,target,4.1786,4493.3929,4522.6429,20.8929,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-09 11:00:00+00:00,2021-09-09 11:02:00+00:00,4501.7500,2021-09-09 13:45:00+00:00,4522.6429,target,4.1786,4493.3929,4522.6429,20.8929,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-15 04:00:00+00:00,2021-09-15 04:03:00+00:00,15412.5000,2021-09-15 08:03:00+00:00,15426.0000,time_exit,9.9107,15392.6786,15462.0536,13.5000,0.6811
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-15 04:00:00+00:00,2021-09-15 04:03:00+00:00,4452.0000,2021-09-15 06:04:00+00:00,4446.3214,stop,2.8393,4446.3214,4466.1964,-5.6786,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-15 07:00:00+00:00,2021-09-15 07:02:00+00:00,4452.7500,2021-09-15 11:02:00+00:00,4448.5000,time_exit,3.4688,4445.8125,4470.0938,-4.2500,-0.6126
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-16 15:00:00+00:00,2021-09-16 15:02:00+00:00,15404.5000,2021-09-16 19:02:00+00:00,15509.2500,time_exit,24.5893,15355.3214,15527.4464,104.7500,2.1300
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-17 02:00:00+00:00,2021-09-17 02:02:00+00:00,4471.0000,2021-09-17 06:02:00+00:00,4480.5000,time_exit,3.6696,4463.6607,4489.3482,9.5000,1.2944
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-17 02:00:00+00:00,2021-09-17 02:02:00+00:00,4471.0000,2021-09-17 06:02:00+00:00,4480.5000,time_exit,3.6696,4463.6607,4489.3482,9.5000,1.2944
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-17 12:00:00+00:00,2021-09-17 12:03:00+00:00,4465.7500,2021-09-17 13:29:00+00:00,4465.7500,time_exit,3.3750,4459.0000,4482.6250,0.0000,0.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-21 15:00:00+00:00,2021-09-21 15:02:00+00:00,14983.7500,2021-09-21 19:02:00+00:00,15084.0000,time_exit,36.1786,14911.3929,15164.6429,100.2500,1.3855
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-27 23:00:00+00:00,2021-09-27 23:02:00+00:00,15159.7500,2021-09-28 03:02:00+00:00,15188.0000,time_exit,26.7054,15106.3393,15293.2768,28.2500,0.5289
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-27 23:00:00+00:00,2021-09-27 23:02:00+00:00,4426.7500,2021-09-28 03:02:00+00:00,4436.2500,time_exit,5.4509,4415.8482,4454.0045,9.5000,0.8714
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-27 23:00:00+00:00,2021-09-27 23:02:00+00:00,15159.7500,2021-09-28 03:02:00+00:00,15188.0000,time_exit,26.7054,15106.3393,15293.2768,28.2500,0.5289
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-27 23:00:00+00:00,2021-09-27 23:02:00+00:00,4426.7500,2021-09-28 03:02:00+00:00,4436.2500,time_exit,5.4509,4415.8482,4454.0045,9.5000,0.8714
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-09-28 05:00:00+00:00,2021-09-28 05:06:00+00:00,4432.2500,2021-09-28 06:30:00+00:00,4424.7768,stop,3.7366,4424.7768,4450.9330,-7.4732,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-09-30 13:00:00+00:00,2021-09-30 13:02:00+00:00,14803.2500,2021-09-30 15:40:00+00:00,14757.1786,stop,23.0357,14757.1786,14918.4286,-46.0714,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-04 08:00:00+00:00,2021-10-04 08:02:00+00:00,14692.0000,2021-10-04 12:02:00+00:00,14683.7500,time_exit,28.3661,14635.2679,14833.8304,-8.2500,-0.1454
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-06 10:00:00+00:00,2021-10-06 10:02:00+00:00,14449.0000,2021-10-06 13:36:00+00:00,14591.0982,target,28.4196,14392.1607,14591.0982,142.0982,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-06 10:00:00+00:00,2021-10-06 10:02:00+00:00,4280.7500,2021-10-06 13:36:00+00:00,4316.6429,target,7.1786,4266.3929,4316.6429,35.8929,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-06 11:00:00+00:00,2021-10-06 11:02:00+00:00,14455.0000,2021-10-06 13:39:00+00:00,14601.3170,target,29.2634,14396.4732,14601.3170,146.3170,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-06 15:00:00+00:00,2021-10-06 15:02:00+00:00,4318.2500,2021-10-06 15:33:00+00:00,4295.5357,stop,11.3571,4295.5357,4375.0357,-22.7143,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-08 09:00:00+00:00,2021-10-08 09:02:00+00:00,14844.7500,2021-10-08 12:36:00+00:00,14937.4955,target,18.5491,14807.6518,14937.4955,92.7455,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-11 23:00:00+00:00,2021-10-11 23:02:00+00:00,14668.7500,2021-10-12 01:05:00+00:00,14613.5179,stop,27.6161,14613.5179,14806.8304,-55.2321,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-11 23:00:00+00:00,2021-10-11 23:02:00+00:00,14668.7500,2021-10-12 01:05:00+00:00,14613.5179,stop,27.6161,14613.5179,14806.8304,-55.2321,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-21 08:00:00+00:00,2021-10-21 08:06:00+00:00,4516.2500,2021-10-21 12:06:00+00:00,4515.5000,time_exit,3.2946,4509.6607,4532.7232,-0.7500,-0.1138
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-25 14:00:00+00:00,2021-10-25 14:03:00+00:00,4543.5000,2021-10-25 17:07:00+00:00,4561.3125,target,3.5625,4536.3750,4561.3125,17.8125,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-27 02:00:00+00:00,2021-10-27 02:02:00+00:00,15533.5000,2021-10-27 06:02:00+00:00,15565.7500,time_exit,21.0536,15491.3929,15638.7679,32.2500,0.7659
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-27 02:00:00+00:00,2021-10-27 02:02:00+00:00,15533.5000,2021-10-27 06:02:00+00:00,15565.7500,time_exit,21.0536,15491.3929,15638.7679,32.2500,0.7659
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-10-27 07:00:00+00:00,2021-10-27 07:02:00+00:00,15574.5000,2021-10-27 08:57:00+00:00,15553.5536,stop,10.4732,15553.5536,15626.8661,-20.9464,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-27 11:00:00+00:00,2021-10-27 11:02:00+00:00,4562.7500,2021-10-27 15:02:00+00:00,4564.0000,time_exit,3.3482,4556.0536,4579.4911,1.2500,0.1867
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-10-28 04:00:00+00:00,2021-10-28 04:03:00+00:00,4551.7500,2021-10-28 06:38:00+00:00,4546.3929,stop,2.6786,4546.3929,4565.1429,-5.3571,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-02 07:00:00+00:00,2021-11-02 07:02:00+00:00,4602.2500,2021-11-02 11:02:00+00:00,4606.0000,time_exit,2.3438,4597.5625,4613.9688,3.7500,0.8000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-02 07:00:00+00:00,2021-11-02 07:02:00+00:00,4602.2500,2021-11-02 11:02:00+00:00,4606.0000,time_exit,2.3438,4597.5625,4613.9688,3.7500,0.8000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-11 08:00:00+00:00,2021-11-11 08:05:00+00:00,4647.7500,2021-11-11 12:05:00+00:00,4660.7500,time_exit,3.2812,4641.1875,4664.1562,13.0000,1.9810
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-12 10:00:00+00:00,2021-11-12 10:02:00+00:00,4647.5000,2021-11-12 14:02:00+00:00,4656.0000,time_exit,2.9866,4641.5268,4662.4330,8.5000,1.4230
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-12 16:00:00+00:00,2021-11-12 16:02:00+00:00,16131.2500,2021-11-12 20:02:00+00:00,16170.5000,time_exit,22.1429,16086.9643,16241.9643,39.2500,0.8863
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-16 00:00:00+00:00,2021-11-16 00:03:00+00:00,16192.7500,2021-11-16 04:03:00+00:00,16213.0000,time_exit,25.6205,16141.5089,16320.8527,20.2500,0.3952
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-16 00:00:00+00:00,2021-11-16 00:03:00+00:00,4680.5000,2021-11-16 04:03:00+00:00,4682.7500,time_exit,4.5268,4671.4464,4703.1339,2.2500,0.2485
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-16 00:00:00+00:00,2021-11-16 00:03:00+00:00,16192.7500,2021-11-16 04:03:00+00:00,16213.0000,time_exit,25.6205,16141.5089,16320.8527,20.2500,0.3952
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-23 00:00:00+00:00,2021-11-23 00:03:00+00:00,16390.7500,2021-11-23 04:03:00+00:00,16349.0000,time_exit,50.3839,16289.9821,16642.6696,-41.7500,-0.4143
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-23 00:00:00+00:00,2021-11-23 00:03:00+00:00,16390.7500,2021-11-23 04:03:00+00:00,16349.0000,time_exit,50.3839,16289.9821,16642.6696,-41.7500,-0.4143
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-11-23 13:00:00+00:00,2021-11-23 13:03:00+00:00,16338.5000,2021-11-23 14:35:00+00:00,16282.5714,stop,27.9643,16282.5714,16478.3214,-55.9286,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-24 04:00:00+00:00,2021-11-24 04:08:00+00:00,4678.5000,2021-11-24 08:08:00+00:00,4684.5000,time_exit,4.0982,4670.3036,4698.9911,6.0000,0.7320
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-11-30 13:00:00+00:00,2021-11-30 13:02:00+00:00,4612.0000,2021-11-30 15:55:00+00:00,4591.3214,stop,10.3393,4591.3214,4663.6964,-20.6786,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-01 01:00:00+00:00,2021-12-01 01:02:00+00:00,4575.5000,2021-12-01 05:02:00+00:00,4604.2500,time_exit,11.2232,4553.0536,4631.6161,28.7500,1.2808
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-01 01:00:00+00:00,2021-12-01 01:02:00+00:00,4575.5000,2021-12-01 05:02:00+00:00,4604.2500,time_exit,11.2232,4553.0536,4631.6161,28.7500,1.2808
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-06 08:00:00+00:00,2021-12-06 08:02:00+00:00,4562.5000,2021-12-06 08:26:00+00:00,4552.9643,stop,4.7679,4552.9643,4586.3393,-9.5357,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-12-06 12:00:00+00:00,2021-12-06 12:06:00+00:00,15674.7500,2021-12-06 14:35:00+00:00,15598.6786,stop,38.0357,15598.6786,15864.9286,-76.0714,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-12-06 12:00:00+00:00,2021-12-06 12:06:00+00:00,15674.7500,2021-12-06 14:35:00+00:00,15598.6786,stop,38.0357,15598.6786,15864.9286,-76.0714,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-12-09 12:00:00+00:00,2021-12-09 12:03:00+00:00,16324.0000,2021-12-09 14:38:00+00:00,16404.3571,target,16.0714,16291.8571,16404.3571,80.3571,2.5000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-09 12:00:00+00:00,2021-12-09 12:03:00+00:00,4684.0000,2021-12-09 15:32:00+00:00,4675.8839,stop,4.0580,4675.8839,4704.2902,-8.1161,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-17 00:00:00+00:00,2021-12-17 00:02:00+00:00,4672.2500,2021-12-17 04:02:00+00:00,4654.5000,time_exit,11.6116,4649.0268,4730.3080,-17.7500,-0.7643
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-17 00:00:00+00:00,2021-12-17 00:02:00+00:00,4672.2500,2021-12-17 04:02:00+00:00,4654.5000,time_exit,11.6116,4649.0268,4730.3080,-17.7500,-0.7643
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-17 08:00:00+00:00,2021-12-17 08:02:00+00:00,4675.2500,2021-12-17 08:43:00+00:00,4664.4286,stop,5.4107,4664.4286,4702.3036,-10.8214,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2021,ES.c.0,bullish,long,2021-12-20 10:00:00+00:00,2021-12-20 10:02:00+00:00,4542.5000,2021-12-20 14:02:00+00:00,4553.5000,time_exit,8.5446,4525.4107,4585.2232,11.0000,0.6437
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-12-20 11:00:00+00:00,2021-12-20 11:03:00+00:00,15560.5000,2021-12-20 15:03:00+00:00,15599.0000,time_exit,32.6518,15495.1964,15723.7589,38.5000,0.5896
v9b_ob_standalone,ob_continuation_bullish,2021,NQ.c.0,bullish,long,2021-12-31 17:00:00+00:00,2021-12-31 17:02:00+00:00,16372.2500,2021-12-31 20:54:00+00:00,16322.5357,stop,24.8571,16322.5357,16496.5357,-49.7143,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-11 16:00:00+00:00,2022-01-11 16:02:00+00:00,4643.2500,2022-01-11 19:45:00+00:00,4694.5000,target,10.2500,4622.7500,4694.5000,51.2500,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-14 00:00:00+00:00,2022-01-14 00:05:00+00:00,4647.0000,2022-01-14 04:05:00+00:00,4651.0000,time_exit,11.1027,4624.7946,4702.5134,4.0000,0.1801
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-14 00:00:00+00:00,2022-01-14 00:05:00+00:00,4647.0000,2022-01-14 04:05:00+00:00,4651.0000,time_exit,11.1027,4624.7946,4702.5134,4.0000,0.1801
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-18 16:00:00+00:00,2022-01-18 16:03:00+00:00,4582.2500,2022-01-18 18:02:00+00:00,4562.3214,stop,9.9643,4562.3214,4632.0714,-19.9286,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-20 09:00:00+00:00,2022-01-20 09:02:00+00:00,4540.5000,2022-01-20 09:19:00+00:00,4528.8482,stop,5.8259,4528.8482,4569.6295,-11.6518,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-21 08:00:00+00:00,2022-01-21 08:02:00+00:00,4466.0000,2022-01-21 12:02:00+00:00,4456.7500,time_exit,9.8036,4446.3929,4515.0179,-9.2500,-0.4718
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-26 10:00:00+00:00,2022-01-26 10:04:00+00:00,4396.2500,2022-01-26 14:04:00+00:00,4410.2500,time_exit,8.9196,4378.4107,4440.8482,14.0000,0.7848
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-26 10:00:00+00:00,2022-01-26 10:04:00+00:00,4396.2500,2022-01-26 14:04:00+00:00,4410.2500,time_exit,8.9196,4378.4107,4440.8482,14.0000,0.7848
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-01-27 08:00:00+00:00,2022-01-27 08:02:00+00:00,14001.2500,2022-01-27 12:02:00+00:00,14212.5000,time_exit,60.4152,13880.4196,14303.3259,211.2500,1.7483
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-01-27 08:00:00+00:00,2022-01-27 08:02:00+00:00,4304.7500,2022-01-27 12:02:00+00:00,4349.0000,time_exit,14.1964,4276.3571,4375.7321,44.2500,1.5585
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-02-04 04:00:00+00:00,2022-02-04 04:02:00+00:00,4516.7500,2022-02-04 08:02:00+00:00,4518.2500,time_exit,9.7098,4497.3304,4565.2991,1.5000,0.0772
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-02-08 12:00:00+00:00,2022-02-08 12:03:00+00:00,4470.2500,2022-02-08 15:02:00+00:00,4457.8750,stop,6.1875,4457.8750,4501.1875,-12.3750,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-02-08 20:00:00+00:00,2022-02-08 20:04:00+00:00,14642.0000,2022-02-09 00:04:00+00:00,14774.0000,time_exit,48.1741,14545.6518,14882.8705,132.0000,1.3700
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-02-14 14:00:00+00:00,2022-02-14 14:03:00+00:00,14190.5000,2022-02-14 18:03:00+00:00,14346.7500,time_exit,57.6027,14075.2946,14478.5134,156.2500,1.3563
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-02-18 00:00:00+00:00,2022-02-18 00:02:00+00:00,14176.5000,2022-02-18 04:02:00+00:00,14291.5000,time_exit,34.2455,14108.0089,14347.7277,115.0000,1.6791
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-02-18 00:00:00+00:00,2022-02-18 00:02:00+00:00,4379.7500,2022-02-18 04:02:00+00:00,4407.2500,time_exit,8.4241,4362.9018,4421.8705,27.5000,1.6322
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-02-18 00:00:00+00:00,2022-02-18 00:02:00+00:00,14176.5000,2022-02-18 04:02:00+00:00,14291.5000,time_exit,34.2455,14108.0089,14347.7277,115.0000,1.6791
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-02-18 00:00:00+00:00,2022-02-18 00:02:00+00:00,4379.7500,2022-02-18 04:02:00+00:00,4407.2500,time_exit,8.4241,4362.9018,4421.8705,27.5000,1.6322
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-02-18 08:00:00+00:00,2022-02-18 08:05:00+00:00,14249.2500,2022-02-18 12:05:00+00:00,14259.5000,time_exit,24.2679,14200.7143,14370.5893,10.2500,0.2112
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-11 06:00:00+00:00,2022-03-11 06:02:00+00:00,13553.5000,2022-03-11 10:02:00+00:00,13665.7500,time_exit,27.6161,13498.2679,13691.5804,112.2500,2.0323
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-03-11 06:00:00+00:00,2022-03-11 06:02:00+00:00,4254.5000,2022-03-11 10:02:00+00:00,4279.5000,time_exit,7.1384,4240.2232,4290.1920,25.0000,1.7511
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-11 06:00:00+00:00,2022-03-11 06:02:00+00:00,13553.5000,2022-03-11 10:02:00+00:00,13665.7500,time_exit,27.6161,13498.2679,13691.5804,112.2500,2.0323
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-03-11 06:00:00+00:00,2022-03-11 06:02:00+00:00,4254.5000,2022-03-11 10:02:00+00:00,4279.5000,time_exit,7.1384,4240.2232,4290.1920,25.0000,1.7511
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-13 23:00:00+00:00,2022-03-13 23:02:00+00:00,13370.5000,2022-03-14 03:02:00+00:00,13314.5000,time_exit,50.7321,13269.0357,13624.1607,-56.0000,-0.5519
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-13 23:00:00+00:00,2022-03-13 23:02:00+00:00,13370.5000,2022-03-14 03:02:00+00:00,13314.5000,time_exit,50.7321,13269.0357,13624.1607,-56.0000,-0.5519
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-14 07:00:00+00:00,2022-03-14 07:03:00+00:00,13367.5000,2022-03-14 08:31:00+00:00,13304.7143,stop,31.3929,13304.7143,13524.4643,-62.7857,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-03-14 23:00:00+00:00,2022-03-14 23:06:00+00:00,4183.0000,2022-03-15 03:06:00+00:00,4186.0000,time_exit,11.3973,4160.2054,4239.9866,3.0000,0.1316
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-03-14 23:00:00+00:00,2022-03-14 23:06:00+00:00,4183.0000,2022-03-15 03:06:00+00:00,4186.0000,time_exit,11.3973,4160.2054,4239.9866,3.0000,0.1316
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-15 10:00:00+00:00,2022-03-15 10:02:00+00:00,13010.2500,2022-03-15 12:33:00+00:00,13187.0357,target,35.3571,12939.5357,13187.0357,176.7857,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-03-15 10:00:00+00:00,2022-03-15 10:02:00+00:00,4156.2500,2022-03-15 12:33:00+00:00,4201.3839,target,9.0268,4138.1964,4201.3839,45.1339,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-22 07:00:00+00:00,2022-03-22 07:02:00+00:00,14330.0000,2022-03-22 08:22:00+00:00,14413.5714,target,16.7143,14296.5714,14413.5714,83.5714,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-03-28 07:00:00+00:00,2022-03-28 07:02:00+00:00,14692.5000,2022-03-28 11:02:00+00:00,14755.2500,time_exit,16.8348,14658.8304,14776.6741,62.7500,1.8637
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-04-01 02:00:00+00:00,2022-04-01 02:02:00+00:00,14907.5000,2022-04-01 06:02:00+00:00,14909.5000,time_exit,29.8929,14847.7143,15056.9643,2.0000,0.0335
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-04-01 02:00:00+00:00,2022-04-01 02:02:00+00:00,14907.5000,2022-04-01 06:02:00+00:00,14909.5000,time_exit,29.8929,14847.7143,15056.9643,2.0000,0.0335
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-01 19:00:00+00:00,2022-04-01 19:02:00+00:00,4532.0000,2022-04-01 20:59:00+00:00,4538.5000,time_exit,9.6161,4512.7679,4580.0804,6.5000,0.3380
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-06 06:00:00+00:00,2022-04-06 06:03:00+00:00,4521.0000,2022-04-06 07:33:00+00:00,4513.7411,stop,3.6295,4513.7411,4539.1473,-7.2589,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-06 06:00:00+00:00,2022-04-06 06:03:00+00:00,4521.0000,2022-04-06 07:33:00+00:00,4513.7411,stop,3.6295,4513.7411,4539.1473,-7.2589,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-04-06 15:00:00+00:00,2022-04-06 15:02:00+00:00,14472.0000,2022-04-06 18:18:00+00:00,14400.5089,stop,35.7455,14400.5089,14650.7277,-71.4911,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-07 06:00:00+00:00,2022-04-07 06:03:00+00:00,4460.7500,2022-04-07 07:24:00+00:00,4482.9821,target,4.4464,4451.8571,4482.9821,22.2321,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-07 06:00:00+00:00,2022-04-07 06:03:00+00:00,4460.7500,2022-04-07 07:24:00+00:00,4482.9821,target,4.4464,4451.8571,4482.9821,22.2321,2.5000
