slippage,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,entry_ts_tbbo,entry_price_tbbo,exit_ts_tbbo,exit_price_tbbo,exit_reason_tbbo,pnl_r_tbbo,target_hit_ts,stop_hit_ts,note
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 15:15:00+00:00,2025-09-29 15:17:00+00:00,24882.7500,2025-09-29 19:17:00+00:00,24790.0000,time_exit,29.3036,24941.3571,24736.2321,92.7500,1.5826,2025-09-29 15:17:00.022432099+00:00,24882.7500,2025-09-29 20:14:59.958855649+00:00,24829.6250,time_exit,0.9065,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-29 15:15:00+00:00,2025-09-29 15:18:00+00:00,6711.5000,2025-09-29 19:18:00+00:00,6700.7500,time_exit,5.7857,6723.0714,6682.5714,10.7500,0.9290,2025-09-29 15:18:00.007093269+00:00,6711.5000,2025-09-29 20:14:59.682469497+00:00,6712.8750,time_exit,-0.1188,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 15:30:00+00:00,2025-09-29 15:32:00+00:00,24859.5000,2025-09-29 19:32:00+00:00,24804.0000,time_exit,30.8304,24921.1607,24705.3482,55.5000,0.9001,2025-09-29 15:32:00.086497013+00:00,24859.2500,2025-09-29 20:29:59.302731953+00:00,24829.3750,time_exit,0.4825,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-29 15:30:00+00:00,2025-09-29 15:32:00+00:00,6711.7500,2025-09-29 19:32:00+00:00,6705.5000,time_exit,6.0938,6723.9375,6681.2812,6.2500,0.5128,2025-09-29 15:32:00.097562911+00:00,6711.5000,2025-09-29 20:29:59.302541001+00:00,6712.8750,time_exit,-0.1106,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 16:00:00+00:00,2025-09-29 16:02:00+00:00,24842.5000,2025-09-29 20:02:00+00:00,24842.7500,time_exit,31.9018,24906.3036,24682.9911,-0.2500,-0.0039,2025-09-29 16:02:00.084610563+00:00,24842.5000,2025-09-29 20:59:57.141594443+00:00,24811.5000,time_exit,0.4859,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-29 16:00:00+00:00,2025-09-29 16:02:00+00:00,6710.2500,2025-09-29 20:02:00+00:00,6715.2500,time_exit,6.2679,6722.7857,6678.9107,-5.0000,-0.3989,2025-09-29 16:02:00.031493209+00:00,6710.0000,2025-09-29 20:59:59.441894715+00:00,6708.6250,time_exit,0.1075,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 17:00:00+00:00,2025-09-29 17:02:00+00:00,24824.7500,2025-09-29 20:59:00+00:00,24811.2500,time_exit,34.3527,24893.4554,24652.9866,13.5000,0.1965,2025-09-29 17:02:00.143210005+00:00,24824.7500,2025-09-29 22:00:00+00:00,24818.8750,time_exit,0.0855,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-29 18:00:00+00:00,2025-09-29 18:02:00+00:00,24846.2500,2025-09-29 22:02:00+00:00,24818.5000,time_exit,35.5446,24775.1607,25023.9732,-27.7500,-0.3904,2025-09-29 18:02:00.008404707+00:00,24846.5000,2025-09-29 22:59:59.977035361+00:00,24834.3750,time_exit,-0.1700,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-29 18:00:00+00:00,2025-09-29 18:04:00+00:00,6708.7500,2025-09-29 22:04:00+00:00,6710.0000,time_exit,7.0179,6694.7143,6743.8393,1.2500,0.0891,2025-09-29 18:04:01.023912501+00:00,6708.7500,2025-09-29 22:59:58.196412141+00:00,6713.3750,time_exit,0.3295,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-29 18:15:00+00:00,2025-09-29 18:19:00+00:00,24859.7500,2025-09-29 19:15:00+00:00,24790.1339,stop,34.8080,24790.1339,25033.7902,-69.6161,-1.0000,2025-09-29 18:19:00.262957731+00:00,24860.2500,2025-09-29 19:15:27.443363707+00:00,24790.0000,stop,-1.0019,,2025-09-29 19:15:27.443363707+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-29 18:15:00+00:00,2025-09-29 18:19:00+00:00,6711.5000,2025-09-29 19:15:00+00:00,6697.9196,stop,6.7902,6697.9196,6745.4509,-13.5804,-1.0000,2025-09-29 18:19:00.074388421+00:00,6711.5000,2025-09-29 19:15:29.250635529+00:00,6697.7500,stop,-1.0125,,2025-09-29 19:15:29.250635529+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 18:45:00+00:00,2025-09-29 18:49:00+00:00,24850.0000,2025-09-29 22:49:00+00:00,24826.0000,time_exit,35.5312,24921.0625,24672.3438,24.0000,0.3377,2025-09-29 18:49:00.378401963+00:00,24849.7500,2025-09-29 23:44:58.967961911+00:00,24840.0000,time_exit,0.1367,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 19:15:00+00:00,2025-09-29 19:17:00+00:00,24786.2500,2025-09-29 23:17:00+00:00,24830.0000,time_exit,36.1339,24858.5179,24605.5804,-43.7500,-0.6054,2025-09-29 19:17:00.033656621+00:00,24785.7500,2025-09-30 00:14:47.451570061+00:00,24818.6250,time_exit,-0.4518,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-29 19:15:00+00:00,2025-09-29 19:17:00+00:00,6697.5000,2025-09-29 19:40:00+00:00,6711.9107,stop,7.2054,6711.9107,6661.4732,-14.4107,-1.0000,2025-09-29 19:17:00.034404587+00:00,6697.2500,2025-09-29 19:40:46.330202215+00:00,6712.0000,stop,-1.0061,,2025-09-29 19:40:46.330202215+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-29 19:45:00+00:00,2025-09-29 19:47:00+00:00,24830.7500,2025-09-29 23:47:00+00:00,24840.2500,time_exit,37.6607,24755.4286,25019.0536,9.5000,0.1261,2025-09-29 19:47:00.032773023+00:00,24831.0000,2025-09-30 00:44:53.703999359+00:00,24829.6250,time_exit,-0.0182,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-29 19:45:00+00:00,2025-09-29 19:47:00+00:00,6711.7500,2025-09-29 23:47:00+00:00,6714.7500,time_exit,7.5938,6696.5625,6749.7188,3.0000,0.1975,2025-09-29 19:47:00.022508295+00:00,6712.0000,2025-09-30 00:44:56.944213595+00:00,6712.8750,time_exit,0.0567,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-29 20:45:00+00:00,2025-09-29 20:47:00+00:00,24814.7500,2025-09-30 00:47:00+00:00,24831.5000,time_exit,31.2455,24877.2411,24658.5223,-16.7500,-0.2680,2025-09-29 20:47:00.024610781+00:00,24814.2500,2025-09-30 01:44:49.512005127+00:00,24826.2500,time_exit,-0.1905,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-29 20:45:00+00:00,2025-09-29 20:47:00+00:00,6708.7500,2025-09-30 00:47:00+00:00,6713.0000,time_exit,6.8304,6722.4107,6674.5982,-4.2500,-0.3111,2025-09-29 20:47:00.031900233+00:00,6708.7500,2025-09-30 01:44:57.985719501+00:00,6710.6250,time_exit,-0.1373,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-29 22:45:00+00:00,2025-09-29 22:47:00+00:00,24823.5000,2025-09-30 02:47:00+00:00,24837.0000,time_exit,28.3393,24766.8214,24965.1964,13.5000,0.2382,2025-09-29 22:47:00.795690289+00:00,24824.2500,2025-09-30 03:44:56.818440715+00:00,24852.8750,time_exit,0.4984,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-29 22:45:00+00:00,2025-09-29 22:47:00+00:00,6710.7500,2025-09-30 02:47:00+00:00,6712.2500,time_exit,6.2009,6698.3482,6741.7545,1.5000,0.1210,2025-09-29 22:47:05.019261705+00:00,6711.2500,2025-09-30 03:44:44.022169451+00:00,6715.8750,time_exit,0.3585,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-29 23:00:00+00:00,2025-09-29 23:02:00+00:00,24833.7500,2025-09-30 03:02:00+00:00,24850.2500,time_exit,29.2634,24775.2232,24980.0670,16.5000,0.2819,2025-09-29 23:02:03.608988189+00:00,24833.7500,2025-09-30 03:59:58.483114831+00:00,24842.5000,time_exit,0.1495,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-29 23:00:00+00:00,2025-09-29 23:02:00+00:00,6713.0000,2025-09-30 03:02:00+00:00,6715.2500,time_exit,6.4018,6700.1964,6745.0089,2.2500,0.1757,2025-09-29 23:02:04.673441325+00:00,6713.2500,2025-09-30 03:59:59.461313447+00:00,6713.3750,time_exit,0.0096,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 00:00:00+00:00,2025-09-30 00:02:00+00:00,24809.7500,2025-09-30 04:02:00+00:00,24839.2500,time_exit,24.3348,24858.4196,24688.0759,-29.5000,-0.6061,2025-09-30 00:02:00.522725619+00:00,24809.7500,2025-09-30 04:59:57.793246763+00:00,24823.0000,time_exit,-0.2722,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 00:00:00+00:00,2025-09-30 00:02:00+00:00,6707.5000,2025-09-30 04:02:00+00:00,6712.5000,time_exit,5.4509,6718.4018,6680.2455,-5.0000,-0.4586,2025-09-30 00:02:01.189293223+00:00,6707.5000,2025-09-30 04:59:57.845897787+00:00,6708.6250,time_exit,-0.1032,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 02:45:00+00:00,2025-09-30 02:47:00+00:00,24836.2500,2025-09-30 06:47:00+00:00,24831.7500,time_exit,18.7768,24798.6964,24930.1339,-4.5000,-0.1198,2025-09-30 02:47:00.068816457+00:00,24836.7500,2025-09-30 07:07:38.975408057+00:00,24800.0000,stop,-0.9657,,2025-09-30 07:07:38.975408057+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 02:45:00+00:00,2025-09-30 02:47:00+00:00,6712.2500,2025-09-30 06:47:00+00:00,6710.2500,time_exit,4.4062,6703.4375,6734.2812,-2.0000,-0.2270,2025-09-30 02:47:01.730222789+00:00,6712.5000,2025-09-30 07:07:38.390806637+00:00,6703.5000,stop,-0.9931,,2025-09-30 07:07:38.390806637+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 03:00:00+00:00,2025-09-30 03:02:00+00:00,24850.5000,2025-09-30 06:59:00+00:00,24811.4196,stop,19.5402,24811.4196,24948.2009,-39.0804,-1.0000,2025-09-30 03:02:00.183261075+00:00,24851.0000,2025-09-30 06:59:34.443453689+00:00,24811.2500,stop,-1.0043,,2025-09-30 06:59:34.443453689+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 04:00:00+00:00,2025-09-30 04:02:00+00:00,6713.2500,2025-09-30 07:41:00+00:00,6696.0402,target,3.4420,6720.1339,6696.0402,17.2098,2.5000,2025-09-30 04:02:04.416298087+00:00,6713.0000,2025-09-30 07:41:51.619725505+00:00,6696.0402,target,2.3774,2025-09-30 07:41:51.619725505+00:00,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 04:30:00+00:00,2025-09-30 04:33:00+00:00,24828.7500,2025-09-30 08:33:00+00:00,24797.0000,time_exit,14.9732,24858.6964,24753.8839,31.7500,1.0602,2025-09-30 04:33:01.262362659+00:00,24828.0000,2025-09-30 09:29:58.602010369+00:00,24804.6250,time_exit,0.7615,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 04:30:00+00:00,2025-09-30 04:33:00+00:00,6710.0000,2025-09-30 08:33:00+00:00,6702.2500,time_exit,3.4420,6716.8839,6692.7902,7.7500,1.1258,2025-09-30 04:33:05.681417423+00:00,6710.0000,2025-09-30 09:29:53.366952913+00:00,6703.1250,time_exit,0.9987,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 06:15:00+00:00,2025-09-30 06:17:00+00:00,24849.5000,2025-09-30 06:53:00+00:00,24821.0536,stop,14.2232,24821.0536,24920.6161,-28.4464,-1.0000,2025-09-30 06:17:00.259664993+00:00,24849.5000,2025-09-30 06:53:30.843981497+00:00,24821.0000,stop,-1.0019,,2025-09-30 06:53:30.843981497+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 06:15:00+00:00,2025-09-30 06:22:00+00:00,6714.0000,2025-09-30 06:56:00+00:00,6707.5982,stop,3.2009,6707.5982,6730.0045,-6.4018,-1.0000,2025-09-30 06:22:03.792140217+00:00,6714.2500,2025-09-30 06:56:39.764139731+00:00,6707.7500,stop,-0.9772,,2025-09-30 06:56:39.764139731+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 06:45:00+00:00,2025-09-30 06:47:00+00:00,24834.5000,2025-09-30 07:41:00+00:00,24761.9107,target,14.5179,24863.5357,24761.9107,72.5893,2.5000,2025-09-30 06:47:12.835146733+00:00,24833.7500,2025-09-30 07:41:51.635327765+00:00,24761.9107,target,2.4119,2025-09-30 07:41:51.635327765+00:00,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 06:45:00+00:00,2025-09-30 06:47:00+00:00,6711.0000,2025-09-30 07:41:00+00:00,6694.5938,target,3.2812,6717.5625,6694.5938,16.4062,2.5000,2025-09-30 06:47:00.024368679+00:00,6711.0000,2025-09-30 07:41:52.541319061+00:00,6694.5938,target,2.5000,2025-09-30 07:41:52.541319061+00:00,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 07:00:00+00:00,2025-09-30 07:03:00+00:00,24812.0000,2025-09-30 11:03:00+00:00,24810.7500,time_exit,15.8170,24843.6339,24732.9152,1.2500,0.0395,2025-09-30 07:03:00.026154033+00:00,24812.0000,2025-09-30 11:59:59.827680767+00:00,24803.7500,time_exit,0.2608,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 07:00:00+00:00,2025-09-30 07:02:00+00:00,6706.0000,2025-09-30 11:02:00+00:00,6703.2500,time_exit,3.6027,6713.2054,6687.9866,2.7500,0.3817,2025-09-30 07:02:00.072869333+00:00,6706.0000,2025-09-30 11:59:59.385226433+00:00,6701.6250,time_exit,0.6072,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 11:00:00+00:00,2025-09-30 11:03:00+00:00,24807.5000,2025-09-30 13:34:00+00:00,24763.5179,stop,21.9911,24763.5179,24917.4554,-43.9821,-1.0000,2025-09-30 11:03:01.009385751+00:00,24808.0000,2025-09-30 13:34:29.564399811+00:00,24763.2500,stop,-1.0060,,2025-09-30 13:34:29.564399811+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 08:00:00+00:00,2025-09-30 08:02:00+00:00,6700.7500,2025-09-30 12:02:00+00:00,6700.5000,time_exit,3.9509,6708.6518,6680.9955,0.2500,0.0316,2025-09-30 08:02:00.353021175+00:00,6700.5000,2025-09-30 12:39:27.015707327+00:00,6708.7500,stop,-1.0120,,2025-09-30 12:39:27.015707327+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 12:30:00+00:00,2025-09-30 12:33:00+00:00,24817.5000,2025-09-30 13:34:00+00:00,24770.5982,stop,23.4509,24770.5982,24934.7545,-46.9018,-1.0000,2025-09-30 12:33:03.459397881+00:00,24818.2500,2025-09-30 13:34:00.027073281+00:00,24772.0000,stop,-0.9706,,2025-09-30 13:34:00.027073281+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 12:30:00+00:00,2025-09-30 12:33:00+00:00,6705.0000,2025-09-30 14:39:00+00:00,6695.0893,stop,4.9554,6695.0893,6729.7768,-9.9107,-1.0000,2025-09-30 12:33:03.459731051+00:00,6705.2500,2025-09-30 14:39:05.623861653+00:00,6695.0000,stop,-1.0088,,2025-09-30 14:39:05.623861653+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 12:45:00+00:00,2025-09-30 12:50:00+00:00,24840.2500,2025-09-30 13:33:00+00:00,24791.7143,stop,24.2679,24791.7143,24961.5893,-48.5357,-1.0000,2025-09-30 12:50:00.001609247+00:00,24840.7500,2025-09-30 13:33:02.981821869+00:00,24792.0000,stop,-0.9942,,2025-09-30 13:33:02.981821869+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 12:45:00+00:00,2025-09-30 12:47:00+00:00,6709.7500,2025-09-30 13:54:00+00:00,6699.4107,stop,5.1696,6699.4107,6735.5982,-10.3393,-1.0000,2025-09-30 12:47:02.472551587+00:00,6710.0000,2025-09-30 13:54:14.286524363+00:00,6699.5000,stop,-0.9916,,2025-09-30 13:54:14.286524363+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 13:15:00+00:00,2025-09-30 13:18:00+00:00,24818.5000,2025-09-30 17:18:00+00:00,24761.2500,time_exit,24.3616,24867.2232,24696.6920,57.2500,1.1750,2025-09-30 13:18:00.013798145+00:00,24818.5000,2025-09-30 18:14:59.704445099+00:00,24810.0000,time_exit,0.1745,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 13:15:00+00:00,2025-09-30 13:19:00+00:00,6705.2500,2025-09-30 16:21:00+00:00,6715.5357,stop,5.1429,6715.5357,6679.5357,-10.2857,-1.0000,2025-09-30 13:19:00.680805137+00:00,6705.2500,2025-09-30 16:21:46.030344937+00:00,6716.5000,stop,-1.0938,,2025-09-30 16:21:46.030344937+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 13:45:00+00:00,2025-09-30 13:47:00+00:00,24794.2500,2025-09-30 14:55:00+00:00,24848.0893,stop,26.9196,24848.0893,24659.6518,-53.8393,-1.0000,2025-09-30 13:47:00.045286799+00:00,24793.7500,2025-09-30 14:55:42.780352385+00:00,24847.7500,stop,-0.9938,,2025-09-30 14:55:42.780352385+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 15:00:00+00:00,2025-09-30 15:02:00+00:00,24855.7500,2025-09-30 15:27:00+00:00,24778.3571,stop,38.6964,24778.3571,25049.2321,-77.3929,-1.0000,2025-09-30 15:02:00.007958875+00:00,24855.7500,2025-09-30 15:27:04.591356227+00:00,24778.2500,stop,-1.0014,,2025-09-30 15:27:04.591356227+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 15:30:00+00:00,2025-09-30 15:34:00+00:00,24796.2500,2025-09-30 19:31:00+00:00,24868.7054,stop,36.2277,24868.7054,24615.1116,-72.4554,-1.0000,2025-09-30 15:34:00.216342493+00:00,24796.2500,2025-09-30 19:31:16.794280725+00:00,24868.5000,stop,-0.9972,,2025-09-30 19:31:16.794280725+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 15:30:00+00:00,2025-09-30 15:34:00+00:00,6702.0000,2025-09-30 16:21:00+00:00,6715.5000,stop,6.7500,6715.5000,6668.2500,-13.5000,-1.0000,2025-09-30 15:34:00.008724205+00:00,6702.0000,2025-09-30 16:21:46.030344937+00:00,6716.5000,stop,-1.0741,,2025-09-30 16:21:46.030344937+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 16:30:00+00:00,2025-09-30 16:33:00+00:00,6712.2500,2025-09-30 17:24:00+00:00,6696.6875,stop,7.7812,6696.6875,6751.1562,-15.5625,-1.0000,2025-09-30 16:33:00.009801641+00:00,6712.2500,2025-09-30 17:24:16.297911631+00:00,6696.5000,stop,-1.0120,,2025-09-30 17:24:16.297911631+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 17:00:00+00:00,2025-09-30 17:03:00+00:00,24780.0000,2025-09-30 19:26:00+00:00,24863.1429,stop,41.5714,24863.1429,24572.1429,-83.1429,-1.0000,2025-09-30 17:03:00.046892121+00:00,24780.0000,2025-09-30 19:26:28.151685195+00:00,24863.0000,stop,-0.9983,,2025-09-30 19:26:28.151685195+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 17:00:00+00:00,2025-09-30 17:03:00+00:00,6704.2500,2025-09-30 18:45:00+00:00,6720.3750,stop,8.0625,6720.3750,6663.9375,-16.1250,-1.0000,2025-09-30 17:03:00.029296795+00:00,6704.2500,2025-09-30 18:45:14.892246189+00:00,6720.2500,stop,-0.9922,,2025-09-30 18:45:14.892246189+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 17:15:00+00:00,2025-09-30 17:21:00+00:00,6700.7500,2025-09-30 18:15:00+00:00,6717.0089,stop,8.1295,6717.0089,6660.1027,-16.2589,-1.0000,2025-09-30 17:21:00.768512733+00:00,6700.7500,2025-09-30 18:15:16.537474887+00:00,6716.0000,stop,-0.9379,,2025-09-30 18:15:16.537474887+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 18:00:00+00:00,2025-09-30 18:04:00+00:00,24767.5000,2025-09-30 22:04:00+00:00,24861.7500,time_exit,44.1027,24679.2946,24988.0134,94.2500,1.0685,2025-09-30 18:04:00.182652131+00:00,24768.0000,2025-09-30 22:59:59.440652761+00:00,24836.0000,time_exit,0.7666,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 18:00:00+00:00,2025-09-30 18:03:00+00:00,6702.5000,2025-09-30 22:03:00+00:00,6730.5000,time_exit,8.5580,6685.3839,6745.2902,28.0000,1.6359,2025-09-30 18:03:00.167949615+00:00,6702.5000,2025-09-30 22:59:59.440275275+00:00,6724.1250,time_exit,1.2634,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 18:15:00+00:00,2025-09-30 18:20:00+00:00,24813.0000,2025-09-30 22:20:00+00:00,24859.5000,time_exit,45.5223,24721.9554,25040.6116,46.5000,0.5107,2025-09-30 18:20:00.039545639+00:00,24813.5000,2025-09-30 23:14:57.623697943+00:00,24837.2500,time_exit,0.2594,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 18:15:00+00:00,2025-09-30 18:20:00+00:00,6713.5000,2025-09-30 22:20:00+00:00,6728.5000,time_exit,9.0134,6695.4732,6758.5670,15.0000,0.8321,2025-09-30 18:20:00.128968501+00:00,6713.7500,2025-09-30 23:14:57.755608915+00:00,6724.3750,time_exit,0.5813,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 18:30:00+00:00,2025-09-30 18:33:00+00:00,24827.2500,2025-09-30 22:33:00+00:00,24872.7500,time_exit,46.6875,24733.8750,25060.6875,45.5000,0.4873,2025-09-30 18:33:00.600225327+00:00,24827.2500,2025-09-30 23:29:56.009326769+00:00,24838.6250,time_exit,0.1218,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 18:45:00+00:00,2025-09-30 18:48:00+00:00,6721.5000,2025-09-30 22:48:00+00:00,6728.7500,time_exit,9.2277,6703.0446,6767.6384,7.2500,0.3928,2025-09-30 18:48:00.011951945+00:00,6721.5000,2025-09-30 23:44:59.194909635+00:00,6724.6250,time_exit,0.1693,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 19:00:00+00:00,2025-09-30 19:02:00+00:00,6722.5000,2025-09-30 23:02:00+00:00,6721.5000,time_exit,9.4018,6703.6964,6769.5089,-1.0000,-0.0532,2025-09-30 19:02:00.018936433+00:00,6722.5000,2025-09-30 23:59:59.342691215+00:00,6723.6250,time_exit,0.0598,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 19:30:00+00:00,2025-09-30 19:32:00+00:00,6734.0000,2025-09-30 23:32:00+00:00,6725.7500,time_exit,9.6696,6714.6607,6782.3482,-8.2500,-0.4266,2025-09-30 19:32:00.052034851+00:00,6734.2500,2025-10-01 00:20:17.928450135+00:00,6714.6607,stop,-1.0000,,2025-10-01 00:20:17.928450135+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 19:00:00+00:00,2025-09-30 19:02:00+00:00,24843.7500,2025-09-30 23:02:00+00:00,24826.0000,time_exit,47.2768,24749.1964,25080.1339,-17.7500,-0.1877,2025-09-30 19:02:00.372693611+00:00,24843.7500,2025-09-30 23:59:59.543085015+00:00,24830.5000,time_exit,-0.1401,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 20:30:00+00:00,2025-09-30 20:32:00+00:00,24850.0000,2025-10-01 00:32:00+00:00,24796.2500,time_exit,51.7232,24953.4464,24591.3839,53.7500,0.5196,2025-09-30 20:32:00.294280929+00:00,24849.7500,2025-10-01 01:29:58.559321839+00:00,24806.7500,time_exit,0.4147,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 20:45:00+00:00,2025-09-30 20:47:00+00:00,24840.5000,2025-10-01 00:47:00+00:00,24804.0000,time_exit,46.9821,24934.4643,24605.5893,36.5000,0.3884,2025-09-30 20:47:00.198051047+00:00,24840.5000,2025-10-01 01:44:59.509913093+00:00,24808.3750,time_exit,0.3419,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-09-30 22:15:00+00:00,2025-09-30 22:17:00+00:00,24867.0000,2025-10-01 02:17:00+00:00,24791.5000,time_exit,45.4152,24776.1696,25094.0759,-75.5000,-0.8312,2025-09-30 22:17:00.989023733+00:00,24867.0000,2025-10-01 03:04:26.627504079+00:00,24776.0000,stop,-1.0019,,2025-10-01 03:04:26.627504079+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-09-30 22:15:00+00:00,2025-09-30 22:17:00+00:00,6730.7500,2025-10-01 02:17:00+00:00,6712.2500,time_exit,9.9241,6710.9018,6780.3705,-18.5000,-0.9321,2025-09-30 22:17:08.712416637+00:00,6730.7500,2025-10-01 02:32:40.092010909+00:00,6710.7500,stop,-1.0076,,2025-10-01 02:32:40.092010909+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-09-30 23:00:00+00:00,2025-09-30 23:02:00+00:00,24829.5000,2025-10-01 03:02:00+00:00,24781.5000,time_exit,42.8705,24915.2411,24615.1473,48.0000,0.5598,2025-09-30 23:02:00.709897677+00:00,24829.5000,2025-10-01 03:59:58.880641599+00:00,24771.6250,time_exit,0.6750,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-09-30 23:00:00+00:00,2025-09-30 23:02:00+00:00,6722.2500,2025-10-01 03:02:00+00:00,6709.7500,time_exit,9.6964,6741.6429,6673.7679,12.5000,0.6446,2025-09-30 23:02:02.023825063+00:00,6722.2500,2025-10-01 03:59:58.881513455+00:00,6708.1250,time_exit,0.7284,,,
