variant,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,entry_ts_tbbo,entry_price_tbbo,exit_ts_tbbo,exit_price_tbbo,exit_reason_tbbo,pnl_r_tbbo,target_hit_ts,stop_hit_ts,note
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-04 22:00:00+00:00,2025-08-04 22:03:00+00:00,23338.7500,2025-08-05 02:03:00+00:00,23340.7500,time_exit,29.6518,23279.4464,23487.0089,2.0000,0.0337,2025-08-04 22:03:08.834264445+00:00,23340.2500,2025-08-05 02:59:59.275896639+00:00,23340.6250,time_exit,0.0062,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-04 22:00:00+00:00,2025-08-04 22:03:00+00:00,6367.7500,2025-08-05 02:03:00+00:00,6365.2500,time_exit,7.1518,6353.4464,6403.5089,-2.5000,-0.1748,2025-08-04 22:03:00.102762261+00:00,6368.0000,2025-08-05 02:59:57.065849943+00:00,6365.3750,time_exit,-0.1804,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-05 00:00:00+00:00,2025-08-05 00:03:00+00:00,23328.0000,2025-08-05 04:03:00+00:00,23342.5000,time_exit,23.4107,23281.1786,23445.0536,14.5000,0.3097,2025-08-05 00:03:00.266011447+00:00,23328.5000,2025-08-05 04:59:55.051572287+00:00,23359.3750,time_exit,0.6525,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-05 00:00:00+00:00,2025-08-05 00:03:00+00:00,6362.5000,2025-08-05 04:03:00+00:00,6365.2500,time_exit,5.3973,6351.7054,6389.4866,2.7500,0.2548,2025-08-05 00:03:01.527334477+00:00,6362.7500,2025-08-05 04:59:59.307106969+00:00,6368.8750,time_exit,0.5546,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-05 06:00:00+00:00,2025-08-05 06:02:00+00:00,23360.5000,2025-08-05 07:53:00+00:00,23329.4821,stop,15.5089,23329.4821,23438.0446,-31.0179,-1.0000,2025-08-05 06:02:00.025944749+00:00,23360.5000,2025-08-05 07:53:36.790014595+00:00,23329.2500,stop,-1.0075,,2025-08-05 07:53:36.790014595+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-05 06:00:00+00:00,2025-08-05 06:03:00+00:00,6369.7500,2025-08-05 07:49:00+00:00,6362.8661,stop,3.4420,6362.8661,6386.9598,-6.8839,-1.0000,2025-08-05 06:03:02.266538103+00:00,6369.7500,2025-08-05 07:49:21.970566019+00:00,6362.7500,stop,-1.0169,,2025-08-05 07:49:21.970566019+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-05 14:00:00+00:00,2025-08-05 14:03:00+00:00,23352.5000,2025-08-05 14:17:00+00:00,23299.3304,stop,26.5848,23299.3304,23485.4241,-53.1696,-1.0000,2025-08-05 14:03:00.008674595+00:00,23352.5000,2025-08-05 14:17:57.365286773+00:00,23299.2500,stop,-1.0015,,2025-08-05 14:17:57.365286773+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-05 20:00:00+00:00,2025-08-05 20:02:00+00:00,23129.0000,2025-08-06 00:02:00+00:00,23067.7500,time_exit,55.1384,23239.2768,22853.3080,61.2500,0.5554,2025-08-05 20:02:00.001165423+00:00,23129.0000,2025-08-06 00:59:58.414545741+00:00,23072.1250,time_exit,0.5157,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-05 22:00:00+00:00,2025-08-05 22:02:00+00:00,23086.7500,2025-08-06 02:02:00+00:00,23130.7500,time_exit,53.6786,23194.1071,22818.3571,-44.0000,-0.4098,2025-08-05 22:02:00.699546425+00:00,23089.2500,2025-08-06 02:59:59.700245809+00:00,23155.6250,time_exit,-0.6330,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-05 22:00:00+00:00,2025-08-05 22:02:00+00:00,6322.5000,2025-08-06 02:02:00+00:00,6332.7500,time_exit,10.5804,6343.6607,6269.5982,-10.2500,-0.4844,2025-08-05 22:02:00.699994625+00:00,6322.5000,2025-08-06 02:59:56.416358133+00:00,6338.3750,time_exit,-0.7502,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-06 00:00:00+00:00,2025-08-06 00:05:00+00:00,23078.7500,2025-08-06 02:30:00+00:00,23158.5179,stop,39.8839,23158.5179,22879.3304,-79.7679,-1.0000,2025-08-06 00:05:00.233642359+00:00,23078.0000,2025-08-06 02:30:16.440393071+00:00,23159.0000,stop,-1.0060,,2025-08-06 02:30:16.440393071+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-06 00:00:00+00:00,2025-08-06 00:05:00+00:00,6322.5000,2025-08-06 02:30:00+00:00,6338.4911,stop,7.9955,6338.4911,6282.5223,-15.9911,-1.0000,2025-08-06 00:05:00.668650999+00:00,6322.5000,2025-08-06 02:30:00.286471071+00:00,6338.5000,stop,-1.0006,,2025-08-06 02:30:00.286471071+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-06 06:00:00+00:00,2025-08-06 06:04:00+00:00,23189.0000,2025-08-06 10:04:00+00:00,23125.0000,time_exit,20.3304,23229.6607,23087.3482,64.0000,1.5740,2025-08-06 06:04:00.007759713+00:00,23189.0000,2025-08-06 10:59:59.768861873+00:00,23143.7500,time_exit,1.1129,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-06 06:00:00+00:00,2025-08-06 06:04:00+00:00,6347.5000,2025-08-06 07:13:00+00:00,6356.1518,stop,4.3259,6356.1518,6325.8705,-8.6518,-1.0000,2025-08-06 06:04:00.008341689+00:00,6347.5000,2025-08-06 07:13:40.765924581+00:00,6356.2500,stop,-1.0114,,2025-08-06 07:13:40.765924581+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-06 15:00:00+00:00,2025-08-06 15:03:00+00:00,23280.7500,2025-08-06 19:03:00+00:00,23427.2500,time_exit,44.3036,23192.1429,23502.2679,146.5000,1.6534,2025-08-06 15:03:00.024597417+00:00,23280.7500,2025-08-06 19:59:59.999524037+00:00,23424.6250,time_exit,1.6237,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-06 15:00:00+00:00,2025-08-06 15:03:00+00:00,6353.2500,2025-08-06 19:03:00+00:00,6372.5000,time_exit,9.1964,6334.8571,6399.2321,19.2500,1.0466,2025-08-06 15:03:00.016171463+00:00,6353.2500,2025-08-06 19:59:59.999517759+00:00,6371.8750,time_exit,1.0126,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-06 12:00:00+00:00,2025-08-06 12:04:00+00:00,23163.5000,2025-08-06 14:05:00+00:00,23274.8616,target,22.2723,23118.9554,23274.8616,111.3616,2.5000,2025-08-06 12:04:01.866545619+00:00,23163.5000,2025-08-06 14:05:41.110069499+00:00,23274.8616,target,2.5000,2025-08-06 14:05:41.110069499+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-06 12:00:00+00:00,2025-08-06 12:04:00+00:00,6336.2500,2025-08-06 14:23:00+00:00,6326.1786,stop,5.0357,6326.1786,6361.4286,-10.0714,-1.0000,2025-08-06 12:04:01.719549681+00:00,6336.2500,2025-08-06 14:23:56.916695629+00:00,6326.0000,stop,-1.0177,2025-08-06 15:22:03.376449125+00:00,2025-08-06 14:23:56.916695629+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-06 18:00:00+00:00,2025-08-06 18:02:00+00:00,23380.2500,2025-08-06 22:02:00+00:00,23386.2500,time_exit,41.9598,23296.3304,23590.0491,6.0000,0.0715,2025-08-06 18:02:00.030717161+00:00,23380.2500,2025-08-06 22:59:59.320549297+00:00,23460.5000,time_exit,0.9563,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-06 22:00:00+00:00,2025-08-06 22:05:00+00:00,23389.7500,2025-08-07 02:05:00+00:00,23494.5000,time_exit,37.3125,23315.1250,23576.3125,104.7500,1.4037,2025-08-06 22:05:01.341744229+00:00,23389.7500,2025-08-07 02:59:58.223751797+00:00,23488.3750,time_exit,1.3216,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-06 22:00:00+00:00,2025-08-06 22:04:00+00:00,6365.5000,2025-08-07 02:04:00+00:00,6388.5000,time_exit,8.6250,6348.2500,6408.6250,23.0000,1.3333,2025-08-06 22:04:01.362806533+00:00,6365.5000,2025-08-07 02:59:57.594066063+00:00,6386.6250,time_exit,1.2246,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-07 00:00:00+00:00,2025-08-07 00:02:00+00:00,23454.0000,2025-08-07 04:02:00+00:00,23494.2500,time_exit,25.6205,23402.7589,23582.1027,40.2500,0.7855,2025-08-07 00:02:00.514678395+00:00,23454.0000,2025-08-07 04:59:56.120224149+00:00,23464.5000,time_exit,0.2049,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-07 00:00:00+00:00,2025-08-07 00:02:00+00:00,6380.5000,2025-08-07 04:02:00+00:00,6388.7500,time_exit,6.1339,6368.2321,6411.1696,8.2500,0.6725,2025-08-07 00:02:00.516438449+00:00,6380.5000,2025-08-07 04:59:49.421007153+00:00,6382.6250,time_exit,0.1732,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-07 06:00:00+00:00,2025-08-07 06:02:00+00:00,23490.7500,2025-08-07 08:28:00+00:00,23571.3080,target,16.1116,23458.5268,23571.3080,80.5580,2.5000,2025-08-07 06:02:00.410092119+00:00,23491.2500,2025-08-07 08:28:39.235600383+00:00,23571.3080,target,2.4465,2025-08-07 08:28:39.235600383+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-07 06:00:00+00:00,2025-08-07 06:02:00+00:00,6386.7500,2025-08-07 08:26:00+00:00,6404.2946,target,3.5089,6379.7321,6404.2946,17.5446,2.5000,2025-08-07 06:02:00.410026159+00:00,6387.0000,2025-08-07 08:26:16.171458589+00:00,6404.2946,target,2.3796,2025-08-07 08:26:16.171458589+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-07 14:00:00+00:00,2025-08-07 14:03:00+00:00,23638.5000,2025-08-07 14:24:00+00:00,23578.7679,stop,29.8661,23578.7679,23787.8304,-59.7321,-1.0000,2025-08-07 14:03:00.002215351+00:00,23638.5000,2025-08-07 14:24:14.759064887+00:00,23578.7500,stop,-1.0003,,2025-08-07 14:24:14.759064887+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-07 14:00:00+00:00,2025-08-07 14:07:00+00:00,6404.0000,2025-08-07 14:10:00+00:00,6389.7500,stop,7.1250,6389.7500,6439.6250,-14.2500,-1.0000,2025-08-07 14:07:00.008687611+00:00,6404.0000,2025-08-07 14:10:23.550656851+00:00,6388.7500,stop,-1.0702,,2025-08-07 14:10:23.550656851+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-07 22:00:00+00:00,2025-08-07 22:03:00+00:00,23535.7500,2025-08-08 02:03:00+00:00,23566.7500,time_exit,54.1071,23427.5357,23806.2857,31.0000,0.2865,2025-08-07 22:03:00.010782515+00:00,23535.7500,2025-08-08 02:59:57.709493271+00:00,23576.0000,time_exit,0.3719,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-08 00:00:00+00:00,2025-08-08 00:03:00+00:00,23535.0000,2025-08-08 04:03:00+00:00,23538.0000,time_exit,42.4286,23450.1429,23747.1429,3.0000,0.0354,2025-08-08 00:03:00.026555837+00:00,23535.0000,2025-08-08 04:59:50.795961851+00:00,23543.2500,time_exit,0.0972,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-08 06:00:00+00:00,2025-08-08 06:05:00+00:00,6372.5000,2025-08-08 06:30:00+00:00,6379.6518,stop,3.5759,6379.6518,6354.6205,-7.1518,-1.0000,2025-08-08 06:05:00.023734445+00:00,6372.2500,2025-08-08 06:30:51.662983579+00:00,6379.7500,stop,-1.0133,,2025-08-08 06:30:51.662983579+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-08 11:00:00+00:00,2025-08-08 11:02:00+00:00,6386.2500,2025-08-08 12:20:00+00:00,6378.3482,stop,3.9509,6378.3482,6406.0045,-7.9018,-1.0000,2025-08-08 11:02:00.263594837+00:00,6386.2500,2025-08-08 12:20:46.486628701+00:00,6378.0000,stop,-1.0441,2025-08-08 14:04:56.101309693+00:00,2025-08-08 12:20:46.486628701+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-08 08:00:00+00:00,2025-08-08 08:03:00+00:00,6380.0000,2025-08-08 12:03:00+00:00,6387.5000,time_exit,3.6964,6372.6071,6398.4821,7.5000,1.0145,2025-08-08 08:03:00.103213593+00:00,6380.0000,2025-08-08 12:59:57.516132171+00:00,6378.8750,time_exit,-0.1522,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-08 13:00:00+00:00,2025-08-08 13:02:00+00:00,23544.5000,2025-08-08 13:47:00+00:00,23636.7098,target,18.4420,23507.6161,23636.7098,92.2098,2.5000,2025-08-08 13:02:00.008447657+00:00,23545.0000,2025-08-08 13:47:24.216653931+00:00,23636.7098,target,2.4532,2025-08-08 13:47:24.216653931+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-08 14:00:00+00:00,2025-08-08 14:02:00+00:00,23650.5000,2025-08-08 18:02:00+00:00,23710.0000,time_exit,22.9018,23604.6964,23765.0089,59.5000,1.2990,2025-08-08 14:02:00.022590947+00:00,23650.5000,2025-08-08 18:59:59.323865907+00:00,23711.1250,time_exit,1.3236,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-08 16:00:00+00:00,2025-08-08 16:02:00+00:00,6408.0000,2025-08-08 20:02:00+00:00,6417.5000,time_exit,6.4554,6395.0893,6440.2768,9.5000,0.7358,2025-08-08 16:02:00.030323875+00:00,6408.0000,2025-08-08 20:59:59.895082437+00:00,6425.1250,time_exit,1.3264,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-10 22:00:00+00:00,2025-08-10 22:04:00+00:00,23736.5000,2025-08-11 02:04:00+00:00,23762.0000,time_exit,28.9955,23678.5089,23881.4777,25.5000,0.4397,2025-08-10 22:04:00.647187993+00:00,23736.5000,2025-08-11 02:59:57.481466567+00:00,23756.5000,time_exit,0.3449,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-10 22:00:00+00:00,2025-08-10 22:04:00+00:00,6420.2500,2025-08-11 02:04:00+00:00,6428.2500,time_exit,7.0179,6406.2143,6455.3393,8.0000,0.5700,2025-08-10 22:04:01.828718601+00:00,6420.2500,2025-08-11 02:59:44.180996145+00:00,6426.3750,time_exit,0.4364,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-11 00:00:00+00:00,2025-08-11 00:02:00+00:00,23718.2500,2025-08-11 04:02:00+00:00,23750.5000,time_exit,22.7812,23672.6875,23832.1562,32.2500,0.7078,2025-08-11 00:02:00.017702649+00:00,23718.7500,2025-08-11 04:59:57.248325821+00:00,23742.2500,time_exit,0.5102,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-11 00:00:00+00:00,2025-08-11 00:02:00+00:00,6416.5000,2025-08-11 04:02:00+00:00,6424.0000,time_exit,5.4777,6405.5446,6443.8884,7.5000,0.6846,2025-08-11 00:02:00.017999977+00:00,6416.7500,2025-08-11 04:59:50.192099907+00:00,6421.6250,time_exit,0.4351,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-11 06:00:00+00:00,2025-08-11 06:02:00+00:00,23750.2500,2025-08-11 07:38:00+00:00,23724.4821,stop,12.8839,23724.4821,23814.6696,-25.7679,-1.0000,2025-08-11 06:02:02.994168445+00:00,23750.7500,2025-08-11 07:38:02.017707025+00:00,23724.2500,stop,-1.0088,,2025-08-11 07:38:02.017707025+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-11 06:00:00+00:00,2025-08-11 06:02:00+00:00,6425.2500,2025-08-11 07:45:00+00:00,6419.3839,stop,2.9330,6419.3839,6439.9152,-5.8661,-1.0000,2025-08-11 06:02:00.281387963+00:00,6425.2500,2025-08-11 07:45:49.743672089+00:00,6419.2500,stop,-1.0228,,2025-08-11 07:45:49.743672089+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-11 16:00:00+00:00,2025-08-11 16:02:00+00:00,23767.5000,2025-08-11 17:36:00+00:00,23719.4464,stop,24.0268,23719.4464,23887.6339,-48.0536,-1.0000,2025-08-11 16:02:00.002755827+00:00,23767.7500,2025-08-11 17:36:36.440772493+00:00,23719.2500,stop,-1.0041,,2025-08-11 17:36:36.440772493+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-11 16:00:00+00:00,2025-08-11 16:02:00+00:00,6421.2500,2025-08-11 17:15:00+00:00,6411.5536,stop,4.8482,6411.5536,6445.4911,-9.6964,-1.0000,2025-08-11 16:02:00.010704099+00:00,6421.2500,2025-08-11 17:15:09.385960401+00:00,6411.2500,stop,-1.0313,,2025-08-11 17:15:09.385960401+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-11 22:00:00+00:00,2025-08-11 22:04:00+00:00,23643.7500,2025-08-12 02:04:00+00:00,23655.0000,time_exit,31.3795,23706.5089,23486.8527,-11.2500,-0.1793,2025-08-11 22:04:00.137431245+00:00,23643.7500,2025-08-12 02:59:59.095521429+00:00,23651.0000,time_exit,-0.1155,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-11 22:00:00+00:00,2025-08-11 22:04:00+00:00,6399.5000,2025-08-12 02:04:00+00:00,6404.2500,time_exit,7.1116,6413.7232,6363.9420,-4.7500,-0.3340,2025-08-11 22:04:00.136878087+00:00,6399.5000,2025-08-12 02:59:59.098219559+00:00,6403.8750,time_exit,-0.3076,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-12 00:00:00+00:00,2025-08-12 00:02:00+00:00,23639.2500,2025-08-12 04:02:00+00:00,23653.5000,time_exit,27.5089,23694.2679,23501.7054,-14.2500,-0.2590,2025-08-12 00:02:01.079762725+00:00,23638.0000,2025-08-12 04:59:59.339651713+00:00,23671.7500,time_exit,-0.5998,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-12 00:00:00+00:00,2025-08-12 00:04:00+00:00,6399.2500,2025-08-12 04:04:00+00:00,6403.7500,time_exit,6.3482,6411.9464,6367.5089,-4.5000,-0.3544,2025-08-12 00:04:01.501760905+00:00,6399.2500,2025-08-12 04:59:57.940590899+00:00,6409.1250,time_exit,-0.7778,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-12 06:00:00+00:00,2025-08-12 06:03:00+00:00,23637.7500,2025-08-12 10:03:00+00:00,23633.2500,time_exit,18.9821,23675.7143,23542.8393,4.5000,0.1185,2025-08-12 06:03:00.024293447+00:00,23637.2500,2025-08-12 10:59:59.723526347+00:00,23634.8750,time_exit,0.0617,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-08-12 06:00:00+00:00,2025-08-12 06:03:00+00:00,6403.2500,2025-08-12 10:03:00+00:00,6400.0000,time_exit,4.4643,6412.1786,6380.9286,3.2500,0.3640,2025-08-12 06:03:00.024595905+00:00,6403.0000,2025-08-12 10:59:59.552060575+00:00,6398.8750,time_exit,0.4494,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-12 12:00:00+00:00,2025-08-12 12:02:00+00:00,23646.7500,2025-08-12 12:30:00+00:00,23755.6339,target,21.7768,23603.1964,23755.6339,108.8839,2.5000,2025-08-12 12:02:00.272848539+00:00,23646.7500,2025-08-12 12:30:19.754249907+00:00,23755.6339,target,2.5000,2025-08-12 12:30:19.754249907+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-12 12:00:00+00:00,2025-08-12 12:02:00+00:00,6399.5000,2025-08-12 12:30:00+00:00,6424.4107,target,4.9821,6389.5357,6424.4107,24.9107,2.5000,2025-08-12 12:02:00.273066853+00:00,6399.5000,2025-08-12 12:30:07.264428979+00:00,6424.4107,target,2.5000,2025-08-12 12:30:07.264428979+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-12 14:00:00+00:00,2025-08-12 14:02:00+00:00,6414.0000,2025-08-12 16:55:00+00:00,6460.2500,target,9.2500,6395.5000,6460.2500,46.2500,2.5000,2025-08-12 14:02:00.015235637+00:00,6414.0000,2025-08-12 16:55:21.139634949+00:00,6460.2500,target,2.5000,2025-08-12 16:55:21.139634949+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-12 15:00:00+00:00,2025-08-12 15:02:00+00:00,23787.2500,2025-08-12 19:02:00+00:00,23912.0000,time_exit,41.7455,23703.7589,23995.9777,124.7500,1.4942,2025-08-12 15:02:00.009617749+00:00,23787.5000,2025-08-12 19:59:59.999523095+00:00,23934.2500,time_exit,1.7524,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-12 22:00:00+00:00,2025-08-12 22:04:00+00:00,23935.7500,2025-08-13 02:04:00+00:00,23926.2500,time_exit,31.6205,23872.5089,24093.8527,-9.5000,-0.1502,2025-08-12 22:04:01.009157277+00:00,23935.7500,2025-08-13 02:59:57.078457029+00:00,23945.8750,time_exit,0.1601,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-12 22:00:00+00:00,2025-08-12 22:03:00+00:00,6465.7500,2025-08-13 02:03:00+00:00,6462.0000,time_exit,6.3482,6453.0536,6497.4911,-3.7500,-0.2954,2025-08-12 22:03:03.144335493+00:00,6465.7500,2025-08-13 02:59:55.947164821+00:00,6465.8750,time_exit,0.0098,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-13 00:00:00+00:00,2025-08-13 00:08:00+00:00,23951.7500,2025-08-13 04:08:00+00:00,23948.5000,time_exit,18.3884,23914.9732,24043.6920,-3.2500,-0.0884,2025-08-13 00:08:00.637429709+00:00,23952.7500,2025-08-13 04:59:49.580742699+00:00,23955.8750,time_exit,0.0827,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-13 00:00:00+00:00,2025-08-13 00:08:00+00:00,6469.0000,2025-08-13 02:06:00+00:00,6461.1250,stop,3.9375,6461.1250,6488.6875,-7.8750,-1.0000,2025-08-13 00:08:00.356275293+00:00,6469.0000,2025-08-13 02:06:01.934891975+00:00,6461.0000,stop,-1.0159,,2025-08-13 02:06:01.934891975+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-13 06:00:00+00:00,2025-08-13 06:07:00+00:00,23949.0000,2025-08-13 08:35:00+00:00,24012.6161,target,12.7232,23923.5536,24012.6161,63.6161,2.5000,2025-08-13 06:07:00.280609797+00:00,23949.7500,2025-08-13 08:35:37.374411007+00:00,24012.6161,target,2.3998,2025-08-13 08:35:37.374411007+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-13 06:00:00+00:00,2025-08-13 06:07:00+00:00,6466.5000,2025-08-13 08:20:00+00:00,6480.3616,target,2.7723,6460.9554,6480.3616,13.8616,2.5000,2025-08-13 06:07:03.366989349+00:00,6466.7500,2025-08-13 08:20:37.708968281+00:00,6480.3616,target,2.3490,2025-08-13 08:20:37.708968281+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-08-13 14:00:00+00:00,2025-08-13 14:04:00+00:00,24001.7500,2025-08-13 14:26:00+00:00,23963.9286,stop,18.9107,23963.9286,24096.3036,-37.8214,-1.0000,2025-08-13 14:04:00.115974677+00:00,24002.2500,2025-08-13 14:26:18.944269951+00:00,23963.7500,stop,-1.0047,,2025-08-13 14:26:18.944269951+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-13 14:00:00+00:00,2025-08-13 14:04:00+00:00,6494.2500,2025-08-13 14:24:00+00:00,6485.4107,stop,4.4196,6485.4107,6516.3482,-8.8393,-1.0000,2025-08-13 14:04:00.013165189+00:00,6494.2500,2025-08-13 14:24:49.617239291+00:00,6485.2500,stop,-1.0182,,2025-08-13 14:24:49.617239291+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-13 22:00:00+00:00,2025-08-13 22:02:00+00:00,23924.2500,2025-08-14 02:02:00+00:00,23931.7500,time_exit,32.6250,23989.5000,23761.1250,-7.5000,-0.1149,2025-08-13 22:02:00.276549035+00:00,23924.2500,2025-08-14 02:59:58.593621387+00:00,23939.6250,time_exit,-0.2356,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-13 22:00:00+00:00,2025-08-13 22:02:00+00:00,6482.7500,2025-08-14 02:02:00+00:00,6484.5000,time_exit,7.1518,6468.4464,6518.5089,1.7500,0.1223,2025-08-13 22:02:00.276893171+00:00,6483.0000,2025-08-14 02:59:55.881801863+00:00,6485.8750,time_exit,0.1975,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-08-14 00:00:00+00:00,2025-08-14 00:03:00+00:00,23946.2500,2025-08-14 04:03:00+00:00,23927.0000,time_exit,25.1116,23996.4732,23820.6920,19.2500,0.3833,2025-08-14 00:03:01.055323833+00:00,23946.2500,2025-08-14 04:59:42.683528181+00:00,23933.5000,time_exit,0.2539,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-08-14 00:00:00+00:00,2025-08-14 00:05:00+00:00,6486.7500,2025-08-14 04:05:00+00:00,6483.7500,time_exit,5.5714,6475.6071,6514.6071,-3.0000,-0.2692,2025-08-14 00:05:01.000645877+00:00,6486.7500,2025-08-14 04:59:53.413256233+00:00,6485.3750,time_exit,-0.1234,,,
