fold_test_year,feature,gain
2020,liqgeom.n_any_source_same_primary_high_wick_taken_within_10pts,9.890548706054688
2020,xctx.n_ogap_side_gap_up_24h,9.750904083251953
2020,regime.n_expansion_7d_same_primary_any_itr,9.704459190368652
2020,xctx.n_swing_side_low_7d,9.69403076171875
2020,regime.last_close_location_same_primary_ny_itr,9.650861740112305
2020,liqgeom.age_min_any_source_any_symbol_high_horizon_expired_above,9.565750122070312
2020,obgeom.age_min_any_symbol_bullish_body_filled_above,9.502016067504883
2020,liqgeom.spread_pts_eql_same_primary_low_close_taken_below,9.4710693359375
2020,ts.day_of_week,9.389336585998535
2020,liqgeom.age_min_any_source_same_primary_high_close_taken_above,9.385223388671875
2020,regime.n_compression_7d_same_primary_daily_itr,9.309595108032227
2020,obgeom.age_min_any_symbol_any_side_body_filled_above,9.296072006225586
2020,fvggeom.n_any_symbol_any_side_tapped_within_10pts,9.272704124450684
2020,obgeom.distance_pts_any_symbol_any_side_fresh_below,9.178468704223633
2020,obgeom.range_width_pts_any_symbol_bullish_fresh_below,9.065835952758789
2020,obgeom.age_min_any_symbol_bearish_body_touched_above,9.063044548034668
2020,xctx.n_psp_7d,9.029304504394531
2020,regime.last_close_location_any_symbol_any_itr,9.025211334228516
2020,obgeom.tap_depth_frac_any_symbol_any_side_body_touched_above,9.000910758972168
2020,obgeom.range_width_pts_same_primary_any_side_invalidated_below,8.880636215209961
2020,xctx.minutes_since_last_itr_side_bearish_24h,8.78652572631836
2020,fvggeom.age_min_any_symbol_bullish_untouched_below,8.747862815856934
2020,liqgeom.age_min_any_source_same_primary_any_side_fresh_above,8.570619583129883
2020,fvggeom.age_min_same_primary_any_side_fully_filled_above,8.532171249389648
2020,obgeom.distance_pts_any_symbol_bullish_body_touched_below,8.528480529785156
2020,obgeom.age_min_any_symbol_bullish_invalidated_above,8.454300880432129
2020,fvggeom.width_pts_same_primary_bullish_tapped_below,8.353812217712402
2020,xctx.minutes_since_last_ft_side_bullish_24h,8.239675521850586
2020,regime.last_true_range_pts_any_symbol_asia_itr,8.141080856323242
2020,liqgeom.age_min_swing_same_primary_high_horizon_expired_below,7.975067615509033
2020,liqgeom.spread_pts_eql_same_primary_low_horizon_expired_below,7.9695515632629395
2020,fvggeom.distance_pts_same_primary_any_side_untouched_below,7.875082015991211
2020,liqgeom.age_min_eql_same_primary_any_side_horizon_expired_above,7.8320159912109375
2020,liqgeom.distance_pts_eql_same_primary_high_close_taken_above,7.796691417694092
2020,liqgeom.age_min_eql_any_symbol_high_wick_taken_above,7.768617630004883
2020,fvggeom.distance_pts_any_symbol_any_side_untouched_below,7.697523593902588
2020,fvggeom.width_pts_any_symbol_bearish_tapped_above,7.660776138305664
2020,fvggeom.distance_pts_same_primary_any_side_tapped_below,7.598329544067383
2020,xctx.minutes_since_last_tp_side_bullish_7d,7.436906814575195
2020,liqgeom.distance_pts_swing_any_symbol_high_fresh_above,7.433135986328125
2020,liqgeom.distance_pts_swing_same_primary_high_wick_taken_below,7.2876434326171875
2020,sweep.ed.mode_ny_high_1h,7.216806411743164
2020,liqgeom.distance_pts_any_source_same_primary_any_side_wick_taken_above,7.202846527099609
2020,liqgeom.age_min_eql_same_primary_high_close_taken_below,7.163507461547852
2020,fvggeom.distance_pts_same_primary_bullish_untouched_below,7.062717437744141
2020,obgeom.distance_pts_same_primary_any_side_invalidated_below,7.036113739013672
2020,xctx.minutes_since_last_fvp_24h,6.976938247680664
2020,fvggeom.age_min_any_symbol_any_side_untouched_above,6.9677734375
2020,fvggeom.n_any_symbol_any_side_tapped_within_25pts,6.894594192504883
2020,xctx.n_orb_side_bearish_7d,6.757940292358398
2020,fvggeom.age_min_same_primary_bullish_tapped_below,6.707401275634766
2020,regime.last_range_percentile_prev10_any_symbol_ny_itr,6.529022216796875
2020,obgeom.body_width_pts_same_primary_any_side_body_touched_below,6.395596981048584
2020,liqgeom.distance_pts_any_source_any_symbol_high_fresh_above,6.325664520263672
2020,xctx.minutes_since_last_fvg_side_bullish_24h,6.196197509765625
2020,liqgeom.distance_pts_swing_any_symbol_high_close_taken_above,6.18310546875
2020,fvggeom.age_min_any_symbol_any_side_tapped_above,6.126325607299805
2020,liqgeom.age_min_swing_same_primary_any_side_fresh_above,5.879119873046875
2020,fvggeom.age_min_same_primary_bullish_closed_through_above,5.874090194702148
