slippage,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,family,entry_hour_utc
primary_2tick,2018,ES.c.0,bearish,short,2018-11-06 08:00:00+00:00,2018-11-06 08:03:00+00:00,2740.0,2018-11-06 10:13:00+00:00,2729.7545,target,2.0491,2744.0982,2729.7545,10.2455,2.5,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-11-06 12:00:00+00:00,2018-11-06 12:04:00+00:00,6929.25,2018-11-06 14:33:00+00:00,6982.0848,target,10.567,6908.1161,6982.0848,52.8348,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,high,long,2018-11-06 15:00:00+00:00,2018-11-06 15:02:00+00:00,2748.75,2018-11-06 19:02:00+00:00,2746.75,time_exit,3.7902,2741.1696,2767.7009,-2.0,-0.2638,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-11-07 00:00:00+00:00,2018-11-07 00:02:00+00:00,2750.5,2018-11-07 01:02:00+00:00,2760.7232,stop,4.8616,2760.2232,2726.192,-10.2232,-1.0514,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-11-07 04:00:00+00:00,2018-11-07 04:02:00+00:00,2763.75,2018-11-07 08:02:00+00:00,2766.5,time_exit,6.9107,2777.5714,2729.1964,-2.75,-0.199,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-11-07 08:00:00+00:00,2018-11-07 08:02:00+00:00,7040.5,2018-11-07 12:02:00+00:00,7091.75,time_exit,19.2188,7002.0625,7136.5938,51.25,1.3333,Sweep reversed (filtered),8.0
primary_2tick,2018,NQ.c.0,high,long,2018-11-07 15:00:00+00:00,2018-11-07 15:02:00+00:00,7104.0,2018-11-07 19:02:00+00:00,7168.5,time_exit,18.4955,7067.0089,7196.4777,64.5,1.7437,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-11-08 00:00:00+00:00,2018-11-08 00:02:00+00:00,2813.25,2018-11-08 04:02:00+00:00,2815.5,time_exit,4.125,2821.5,2792.625,-2.25,-0.2727,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-11-08 04:00:00+00:00,2018-11-08 04:02:00+00:00,7208.0,2018-11-08 08:02:00+00:00,7209.0,time_exit,9.8438,7227.6875,7158.7812,-1.0,-0.0508,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-11-08 08:00:00+00:00,2018-11-08 08:03:00+00:00,2814.5,2018-11-08 10:00:00+00:00,2804.2545,target,2.0491,2818.5982,2804.2545,10.2455,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-11-09 00:00:00+00:00,2018-11-09 00:02:00+00:00,2807.5,2018-11-09 04:02:00+00:00,2804.0,time_exit,4.4464,2798.6071,2829.7321,-3.5,-0.3936,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-11-09 07:00:00+00:00,2018-11-09 07:05:00+00:00,2804.5,2018-11-09 10:46:00+00:00,2792.3795,target,2.4241,2809.3482,2792.3795,12.1205,2.5,Sweep reversed (filtered),7.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-11-09 12:00:00+00:00,2018-11-09 12:02:00+00:00,7104.0,2018-11-09 15:12:00+00:00,7055.5848,target,9.683,7123.3661,7055.5848,48.4152,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-11-12 00:00:00+00:00,2018-11-12 00:02:00+00:00,2779.5,2018-11-12 04:02:00+00:00,2791.0,time_exit,6.1875,2767.125,2810.4375,11.5,0.9293,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-11-12 04:00:00+00:00,2018-11-12 04:04:00+00:00,2792.5,2018-11-12 08:04:00+00:00,2786.5,time_exit,3.6964,2785.1071,2810.9821,-6.0,-0.8116,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-11-12 15:00:00+00:00,2018-11-12 15:02:00+00:00,6918.5,2018-11-12 16:19:00+00:00,6832.5179,target,17.1964,6952.8929,6832.5179,85.9821,2.5,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-11-12 20:00:00+00:00,2018-11-12 20:03:00+00:00,2737.0,2018-11-13 00:03:00+00:00,2731.0,time_exit,7.5134,2752.0268,2699.433,6.0,0.3993,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-11-13 00:00:00+00:00,2018-11-13 00:03:00+00:00,6837.25,2018-11-13 04:03:00+00:00,6872.5,time_exit,24.5625,6788.125,6960.0625,35.25,0.7176,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-11-13 04:00:00+00:00,2018-11-13 04:03:00+00:00,2741.5,2018-11-13 08:03:00+00:00,2743.0,time_exit,5.8259,2729.8482,2770.6295,1.5,0.1287,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-11-13 15:00:00+00:00,2018-11-13 15:02:00+00:00,2730.5,2018-11-13 15:15:00+00:00,2740.6964,stop,4.8482,2740.1964,2706.2589,-10.1964,-1.0516,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bullish,long,2018-11-13 16:00:00+00:00,2018-11-13 16:02:00+00:00,2741.25,2018-11-13 19:14:00+00:00,2727.1429,stop,6.8036,2727.6429,2775.2679,-14.1071,-1.0367,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-11-13 21:00:00+00:00,2018-11-13 21:02:00+00:00,6830.0,2018-11-14 01:02:00+00:00,6876.75,time_exit,33.3884,6763.2232,6996.942,46.75,0.7001,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-11-14 01:00:00+00:00,2018-11-14 01:02:00+00:00,2736.0,2018-11-14 05:02:00+00:00,2726.5,time_exit,7.9152,2751.8304,2696.4241,9.5,0.6001,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-11-14 07:00:00+00:00,2018-11-14 07:02:00+00:00,2726.75,2018-11-14 11:02:00+00:00,2727.25,time_exit,3.2143,2733.1786,2710.6786,-0.5,-0.0778,Sweep reversed (filtered),7.0
primary_2tick,2018,ES.c.0,bullish,long,2018-11-14 12:00:00+00:00,2018-11-14 12:02:00+00:00,2723.5,2018-11-14 14:23:00+00:00,2745.1964,target,4.3393,2714.8214,2745.1964,21.6964,2.5,OB strict,
