_ts,y_true,p_test,threshold,pnl_r
2025-05-05 22:00:00+00:00,1,0.7136,0.6000,1.0000
2025-05-06 22:00:00+00:00,0,0.8513,0.6000,-1.0000
2025-05-06 22:00:00+00:00,0,0.7142,0.6000,-1.0000
2025-05-07 22:00:00+00:00,1,0.8197,0.6000,1.0000
2025-05-07 22:00:00+00:00,1,0.7608,0.6000,1.0000
2025-05-07 22:00:00+00:00,1,0.7319,0.6000,1.0000
2025-05-12 22:00:00+00:00,1,0.7358,0.6000,1.0000
2025-05-12 22:00:00+00:00,1,0.6887,0.6000,1.0000
2025-05-13 22:00:00+00:00,0,0.6088,0.6000,-1.0000
2025-05-14 22:00:00+00:00,1,0.8367,0.6000,1.0000
2025-05-14 22:00:00+00:00,1,0.7470,0.6000,1.0000
2025-05-14 22:00:00+00:00,1,0.8359,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.8986,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.9314,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.8503,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.8986,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.9314,0.6000,1.0000
2025-05-18 22:00:00+00:00,1,0.8503,0.6000,1.0000
2025-05-19 22:00:00+00:00,1,0.7968,0.6000,1.0000
2025-05-19 22:00:00+00:00,1,0.7106,0.6000,1.0000
2025-05-19 22:00:00+00:00,1,0.7225,0.6000,1.0000
2025-05-20 22:00:00+00:00,1,0.6087,0.6000,1.0000
2025-05-20 22:00:00+00:00,1,0.6774,0.6000,1.0000
2025-05-21 22:00:00+00:00,0,0.7300,0.6000,-1.0000
2025-05-22 22:00:00+00:00,0,0.6570,0.6000,-1.0000
2025-05-26 22:00:00+00:00,1,0.6372,0.6000,1.0000
2025-05-26 22:00:00+00:00,1,0.7490,0.6000,1.0000
2025-05-26 22:00:00+00:00,0,0.7663,0.6000,-1.0000
2025-05-27 22:00:00+00:00,1,0.6475,0.6000,1.0000
2025-05-28 22:00:00+00:00,1,0.7535,0.6000,1.0000
2025-05-28 22:00:00+00:00,1,0.7261,0.6000,1.0000
2025-05-29 22:00:00+00:00,1,0.6490,0.6000,1.0000
2025-05-29 22:00:00+00:00,1,0.7355,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.8717,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.9099,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.8716,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.8717,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.9099,0.6000,1.0000
2025-06-01 22:00:00+00:00,1,0.8716,0.6000,1.0000
2025-06-02 22:00:00+00:00,1,0.6094,0.6000,1.0000
2025-06-02 22:00:00+00:00,1,0.6083,0.6000,1.0000
2025-06-03 22:00:00+00:00,0,0.6895,0.6000,-1.0000
2025-06-04 22:00:00+00:00,1,0.6601,0.6000,1.0000
2025-06-05 22:00:00+00:00,1,0.8423,0.6000,1.0000
2025-06-05 22:00:00+00:00,1,0.8508,0.6000,1.0000
2025-06-05 22:00:00+00:00,1,0.8497,0.6000,1.0000
2025-06-08 22:00:00+00:00,0,0.6850,0.6000,-1.0000
2025-06-08 22:00:00+00:00,0,0.6850,0.6000,-1.0000
2025-06-09 22:00:00+00:00,0,0.6199,0.6000,-1.0000
2025-06-10 22:00:00+00:00,0,0.6994,0.6000,-1.0000
2025-06-10 22:00:00+00:00,0,0.7081,0.6000,-1.0000
2025-06-11 22:00:00+00:00,1,0.7095,0.6000,1.0000
2025-06-11 22:00:00+00:00,1,0.8236,0.6000,1.0000
2025-06-11 22:00:00+00:00,1,0.7569,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8601,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8795,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8421,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8795,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8421,0.6000,1.0000
2025-06-15 22:00:00+00:00,1,0.8601,0.6000,1.0000
2025-06-17 22:00:00+00:00,1,0.7562,0.6000,1.0000
2025-06-17 22:00:00+00:00,1,0.8436,0.6000,1.0000
2025-06-17 22:00:00+00:00,1,0.7972,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.9009,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.8456,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.8369,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.8369,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.9009,0.6000,1.0000
2025-06-22 22:00:00+00:00,1,0.8456,0.6000,1.0000
2025-06-23 22:00:00+00:00,0,0.6515,0.6000,-1.0000
2025-06-25 22:00:00+00:00,1,0.7033,0.6000,1.0000
2025-06-25 22:00:00+00:00,1,0.7273,0.6000,1.0000
2025-06-29 22:00:00+00:00,0,0.8485,0.6000,-1.0000
2025-06-29 22:00:00+00:00,0,0.8485,0.6000,-1.0000
2025-07-01 22:00:00+00:00,1,0.7646,0.6000,1.0000
2025-07-02 22:00:00+00:00,0,0.7269,0.6000,-1.0000
2025-07-02 22:00:00+00:00,0,0.6512,0.6000,-1.0000
2025-07-02 22:00:00+00:00,0,0.7238,0.6000,-1.0000
2025-07-03 22:00:00+00:00,1,0.7199,0.6000,1.0000
2025-07-07 22:00:00+00:00,0,0.7361,0.6000,-1.0000
2025-07-09 22:00:00+00:00,0,0.7309,0.6000,-1.0000
2025-07-13 22:00:00+00:00,1,0.9117,0.6000,1.0000
2025-07-13 22:00:00+00:00,1,0.8898,0.6000,1.0000
2025-07-13 22:00:00+00:00,1,0.8631,0.6000,1.0000
2025-07-13 22:00:00+00:00,1,0.9117,0.6000,1.0000
2025-07-13 22:00:00+00:00,1,0.8898,0.6000,1.0000
2025-07-13 22:00:00+00:00,1,0.8631,0.6000,1.0000
2025-07-14 22:00:00+00:00,1,0.7181,0.6000,1.0000
2025-07-15 22:00:00+00:00,0,0.6967,0.6000,-1.0000
2025-07-17 22:00:00+00:00,1,0.7599,0.6000,1.0000
2025-07-21 22:00:00+00:00,0,0.6822,0.6000,-1.0000
2025-07-21 22:00:00+00:00,0,0.6409,0.6000,-1.0000
2025-07-22 22:00:00+00:00,0,0.6407,0.6000,-1.0000
2025-07-22 22:00:00+00:00,0,0.6379,0.6000,-1.0000
2025-07-23 22:00:00+00:00,1,0.7580,0.6000,1.0000
2025-07-23 22:00:00+00:00,1,0.7425,0.6000,1.0000
2025-07-24 22:00:00+00:00,1,0.7299,0.6000,1.0000
2025-07-24 22:00:00+00:00,0,0.6735,0.6000,-1.0000
2025-07-28 22:00:00+00:00,0,0.7420,0.6000,-1.0000
2025-07-28 22:00:00+00:00,0,0.6246,0.6000,-1.0000
2025-07-29 22:00:00+00:00,0,0.6913,0.6000,-1.0000
2025-07-31 22:00:00+00:00,1,0.7452,0.6000,1.0000
2025-07-31 22:00:00+00:00,0,0.8099,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7847,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7694,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7833,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7847,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7694,0.6000,-1.0000
2025-08-03 22:00:00+00:00,0,0.7833,0.6000,-1.0000
2025-08-05 22:00:00+00:00,0,0.7310,0.6000,-1.0000
2025-08-06 22:00:00+00:00,1,0.7357,0.6000,1.0000
2025-08-07 22:00:00+00:00,0,0.6952,0.6000,-1.0000
2025-08-07 22:00:00+00:00,0,0.7232,0.6000,-1.0000
2025-08-10 22:00:00+00:00,1,0.7932,0.6000,1.0000
2025-08-10 22:00:00+00:00,1,0.8755,0.6000,1.0000
2025-08-10 22:00:00+00:00,1,0.7932,0.6000,1.0000
2025-08-10 22:00:00+00:00,1,0.8755,0.6000,1.0000
2025-08-12 22:00:00+00:00,1,0.7383,0.6000,1.0000
2025-08-12 22:00:00+00:00,1,0.6330,0.6000,1.0000
2025-08-14 22:00:00+00:00,0,0.7050,0.6000,-1.0000
2025-08-14 22:00:00+00:00,1,0.6701,0.6000,1.0000
2025-08-14 22:00:00+00:00,1,0.7383,0.6000,1.0000
2025-08-19 22:00:00+00:00,0,0.7374,0.6000,-1.0000
2025-08-19 22:00:00+00:00,0,0.6965,0.6000,-1.0000
2025-08-24 22:00:00+00:00,0,0.6748,0.6000,-1.0000
2025-08-24 22:00:00+00:00,0,0.6748,0.6000,-1.0000
2025-08-26 22:00:00+00:00,0,0.6289,0.6000,-1.0000
2025-08-26 22:00:00+00:00,1,0.7956,0.6000,1.0000
2025-08-27 22:00:00+00:00,1,0.6408,0.6000,1.0000
2025-08-28 22:00:00+00:00,1,0.6285,0.6000,1.0000
