variant,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-15 04:00:00+00:00,2023-05-15 04:02:00+00:00,4137.5000,2023-05-15 06:30:00+00:00,4148.9509,target,2.2902,4132.9196,4148.9509,11.4509,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-15 17:00:00+00:00,2023-05-15 17:05:00+00:00,13452.5000,2023-05-15 20:59:00+00:00,13464.0000,time_exit,21.0536,13410.3929,13557.7679,11.5000,0.2731
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-15 16:00:00+00:00,2023-05-15 16:04:00+00:00,13438.5000,2023-05-15 20:04:00+00:00,13468.5000,time_exit,20.0625,13398.3750,13538.8125,30.0000,0.7477
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-15 22:00:00+00:00,2023-05-15 22:02:00+00:00,13461.2500,2023-05-16 02:02:00+00:00,13458.0000,time_exit,20.5045,13420.2411,13563.7723,-3.2500,-0.0793
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-15 22:00:00+00:00,2023-05-15 22:02:00+00:00,4148.2500,2023-05-16 02:02:00+00:00,4142.7500,time_exit,5.3438,4137.5625,4174.9688,-5.5000,-0.5146
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-15 00:00:00+00:00,2023-05-15 00:03:00+00:00,13365.5000,2023-05-15 04:03:00+00:00,13391.2500,time_exit,21.7902,13321.9196,13474.4509,25.7500,0.5909
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-16 00:00:00+00:00,2023-05-16 00:02:00+00:00,13458.5000,2023-05-16 04:02:00+00:00,13459.5000,time_exit,13.0848,13432.3304,13523.9241,1.0000,0.0382
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-16 00:00:00+00:00,2023-05-16 00:06:00+00:00,4145.7500,2023-05-16 04:06:00+00:00,4142.0000,time_exit,3.9777,4137.7946,4165.6384,-3.7500,-0.4714
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-16 06:00:00+00:00,2023-05-16 06:03:00+00:00,4139.0000,2023-05-16 07:14:00+00:00,4142.4018,stop,1.7009,4142.4018,4130.4955,-3.4018,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-16 06:00:00+00:00,2023-05-16 06:02:00+00:00,13452.5000,2023-05-16 07:05:00+00:00,13441.4375,stop,5.5312,13441.4375,13480.1562,-11.0625,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-16 14:00:00+00:00,2023-05-16 14:02:00+00:00,4134.5000,2023-05-16 16:40:00+00:00,4143.7500,stop,4.6250,4143.7500,4111.3750,-9.2500,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-16 14:00:00+00:00,2023-05-16 14:03:00+00:00,13488.5000,2023-05-16 14:11:00+00:00,13452.5268,stop,17.9866,13452.5268,13578.4330,-35.9732,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-16 12:00:00+00:00,2023-05-16 12:06:00+00:00,4144.2500,2023-05-16 14:11:00+00:00,4127.8438,target,3.2812,4150.8125,4127.8438,16.4062,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-16 19:00:00+00:00,2023-05-16 19:04:00+00:00,4138.0000,2023-05-16 23:04:00+00:00,4126.5000,time_exit,6.5089,4151.0179,4105.4554,11.5000,0.8834
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-16 22:00:00+00:00,2023-05-16 22:04:00+00:00,4127.5000,2023-05-17 02:04:00+00:00,4131.2500,time_exit,6.5625,4140.6250,4094.6875,-3.7500,-0.2857
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-16 22:00:00+00:00,2023-05-16 22:02:00+00:00,13500.7500,2023-05-17 02:02:00+00:00,13514.7500,time_exit,25.1920,13450.3661,13626.7098,14.0000,0.2779
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-17 00:00:00+00:00,2023-05-17 00:02:00+00:00,4129.5000,2023-05-17 04:02:00+00:00,4130.5000,time_exit,4.8616,4139.2232,4105.1920,-1.0000,-0.1028
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-17 00:00:00+00:00,2023-05-17 00:04:00+00:00,13503.2500,2023-05-17 04:04:00+00:00,13515.2500,time_exit,17.2500,13468.7500,13589.5000,12.0000,0.3478
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-17 06:00:00+00:00,2023-05-17 06:03:00+00:00,4128.0000,2023-05-17 07:10:00+00:00,4131.6161,stop,1.8080,4131.6161,4118.9598,-3.6161,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-17 06:00:00+00:00,2023-05-17 06:07:00+00:00,13506.7500,2023-05-17 06:58:00+00:00,13493.9196,stop,6.4152,13493.9196,13538.8259,-12.8304,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-17 15:00:00+00:00,2023-05-17 15:05:00+00:00,13537.0000,2023-05-17 17:05:00+00:00,13624.9911,target,17.5982,13501.8036,13624.9911,87.9911,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-17 16:00:00+00:00,2023-05-17 16:06:00+00:00,4145.7500,2023-05-17 17:30:00+00:00,4173.0045,target,5.4509,4134.8482,4173.0045,27.2545,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-17 22:00:00+00:00,2023-05-17 22:03:00+00:00,13641.7500,2023-05-18 02:03:00+00:00,13636.5000,time_exit,25.1250,13591.5000,13767.3750,-5.2500,-0.1045
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-17 22:00:00+00:00,2023-05-17 22:11:00+00:00,4168.7500,2023-05-18 02:11:00+00:00,4166.7500,time_exit,6.5357,4155.6786,4201.4286,-2.0000,-0.1530
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-17 00:00:00+00:00,2023-05-17 00:04:00+00:00,4129.0000,2023-05-17 04:04:00+00:00,4130.5000,time_exit,4.8616,4119.2768,4153.3080,1.5000,0.1543
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-18 00:00:00+00:00,2023-05-18 00:03:00+00:00,13641.0000,2023-05-18 04:03:00+00:00,13642.7500,time_exit,18.1339,13604.7321,13731.6696,1.7500,0.0483
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-18 00:00:00+00:00,2023-05-18 00:03:00+00:00,4169.5000,2023-05-18 04:03:00+00:00,4169.2500,time_exit,4.7946,4159.9107,4193.4732,-0.2500,-0.0261
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-18 06:00:00+00:00,2023-05-18 06:02:00+00:00,13639.0000,2023-05-18 08:05:00+00:00,13671.9464,target,6.5893,13625.8214,13671.9464,32.9464,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-18 06:00:00+00:00,2023-05-18 06:02:00+00:00,4167.7500,2023-05-18 08:00:00+00:00,4176.6562,target,1.7812,4164.1875,4176.6562,8.9062,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-18 14:00:00+00:00,2023-05-18 14:03:00+00:00,13707.2500,2023-05-18 14:30:00+00:00,13784.6607,target,15.4821,13676.2857,13784.6607,77.4107,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-18 14:00:00+00:00,2023-05-18 14:03:00+00:00,4168.5000,2023-05-18 14:30:00+00:00,4188.7902,target,4.0580,4160.3839,4188.7902,20.2902,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-18 22:00:00+00:00,2023-05-18 22:02:00+00:00,13904.5000,2023-05-19 02:02:00+00:00,13926.0000,time_exit,31.5134,13841.4732,14062.0670,21.5000,0.3411
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-18 22:00:00+00:00,2023-05-18 22:02:00+00:00,4214.0000,2023-05-19 02:02:00+00:00,4216.5000,time_exit,8.4643,4197.0714,4256.3214,2.5000,0.1477
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-19 00:00:00+00:00,2023-05-19 00:02:00+00:00,13932.0000,2023-05-19 04:02:00+00:00,13929.7500,time_exit,26.3973,13879.2054,14063.9866,-2.2500,-0.0426
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-19 00:00:00+00:00,2023-05-19 00:04:00+00:00,4219.0000,2023-05-19 04:04:00+00:00,4218.5000,time_exit,6.7902,4205.4196,4252.9509,-0.5000,-0.0368
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-19 06:00:00+00:00,2023-05-19 06:04:00+00:00,13909.7500,2023-05-19 07:02:00+00:00,13893.6518,stop,8.0491,13893.6518,13949.9955,-16.0982,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-19 06:00:00+00:00,2023-05-19 06:04:00+00:00,4215.2500,2023-05-19 10:04:00+00:00,4218.2500,time_exit,2.1830,4210.8839,4226.1652,3.0000,0.6871
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-19 14:00:00+00:00,2023-05-19 14:05:00+00:00,4219.0000,2023-05-19 15:15:00+00:00,4210.8036,stop,4.0982,4210.8036,4239.4911,-8.1964,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-21 22:00:00+00:00,2023-05-21 22:03:00+00:00,13814.2500,2023-05-22 02:03:00+00:00,13855.5000,time_exit,27.4688,13869.1875,13676.9062,-41.2500,-0.7509
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-21 22:00:00+00:00,2023-05-21 22:03:00+00:00,4191.7500,2023-05-22 02:03:00+00:00,4199.2500,time_exit,7.7009,4207.1518,4153.2455,-7.5000,-0.4870
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-22 00:00:00+00:00,2023-05-22 00:03:00+00:00,13849.0000,2023-05-22 04:03:00+00:00,13873.5000,time_exit,20.8393,13890.6786,13744.8036,-24.5000,-0.5878
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-22 00:00:00+00:00,2023-05-22 00:03:00+00:00,4199.5000,2023-05-22 04:03:00+00:00,4204.0000,time_exit,5.7991,4211.0982,4170.5045,-4.5000,-0.3880
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-22 06:00:00+00:00,2023-05-22 06:04:00+00:00,13862.0000,2023-05-22 10:04:00+00:00,13840.2500,time_exit,7.9821,13877.9643,13822.0893,21.7500,1.3624
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-22 06:00:00+00:00,2023-05-22 06:02:00+00:00,4201.7500,2023-05-22 08:29:00+00:00,4206.0625,stop,2.1562,4206.0625,4190.9688,-4.3125,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-22 13:00:00+00:00,2023-05-22 13:02:00+00:00,13855.0000,2023-05-22 13:42:00+00:00,13918.7500,target,12.7500,13829.5000,13918.7500,63.7500,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-22 14:00:00+00:00,2023-05-22 14:02:00+00:00,4207.5000,2023-05-22 18:02:00+00:00,4210.2500,time_exit,4.0580,4215.6161,4187.2098,-2.7500,-0.3388
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-22 14:00:00+00:00,2023-05-22 14:05:00+00:00,13916.2500,2023-05-22 14:08:00+00:00,13881.2411,stop,17.5045,13881.2411,14003.7723,-35.0089,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-22 22:00:00+00:00,2023-05-22 22:03:00+00:00,13913.7500,2023-05-23 02:03:00+00:00,13959.0000,time_exit,23.2232,13867.3036,14029.8661,45.2500,0.9742
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-22 22:00:00+00:00,2023-05-22 22:02:00+00:00,4207.0000,2023-05-23 02:02:00+00:00,4218.5000,time_exit,6.1875,4194.6250,4237.9375,11.5000,0.9293
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-23 00:00:00+00:00,2023-05-23 00:02:00+00:00,13952.5000,2023-05-23 04:02:00+00:00,13934.5000,time_exit,17.3036,13917.8929,14039.0179,-18.0000,-0.5201
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-23 00:00:00+00:00,2023-05-23 00:02:00+00:00,4218.5000,2023-05-23 04:02:00+00:00,4212.2500,time_exit,4.4196,4209.6607,4240.5982,-6.2500,-0.7071
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-23 06:00:00+00:00,2023-05-23 06:07:00+00:00,13925.0000,2023-05-23 07:15:00+00:00,13902.4464,stop,11.2768,13902.4464,13981.3839,-22.5536,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-23 06:00:00+00:00,2023-05-23 06:07:00+00:00,4209.0000,2023-05-23 07:04:00+00:00,4203.6161,stop,2.6920,4203.6161,4222.4598,-5.3839,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-23 11:00:00+00:00,2023-05-23 11:03:00+00:00,4199.7500,2023-05-23 13:30:00+00:00,4185.4866,target,2.8527,4205.4554,4185.4866,14.2634,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-23 13:00:00+00:00,2023-05-23 13:05:00+00:00,4194.5000,2023-05-23 16:47:00+00:00,4176.7545,target,3.5491,4201.5982,4176.7545,17.7455,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-23 13:00:00+00:00,2023-05-23 13:06:00+00:00,13848.0000,2023-05-23 17:06:00+00:00,13798.2500,time_exit,15.8973,13879.7946,13768.5134,49.7500,1.5647
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-23 14:00:00+00:00,2023-05-23 14:03:00+00:00,13867.0000,2023-05-23 17:30:00+00:00,13774.0536,target,18.5893,13904.1786,13774.0536,92.9464,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-23 14:00:00+00:00,2023-05-23 14:03:00+00:00,4194.5000,2023-05-23 17:30:00+00:00,4173.0045,target,4.2991,4203.0982,4173.0045,21.4955,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-23 12:00:00+00:00,2023-05-23 12:12:00+00:00,4194.7500,2023-05-23 16:12:00+00:00,4190.7500,time_exit,3.2812,4201.3125,4178.3438,4.0000,0.6095
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-23 16:00:00+00:00,2023-05-23 16:03:00+00:00,13860.2500,2023-05-23 18:18:00+00:00,13753.3080,target,21.3884,13903.0268,13753.3080,106.9420,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-23 22:00:00+00:00,2023-05-23 22:04:00+00:00,13738.2500,2023-05-24 02:04:00+00:00,13733.7500,time_exit,26.6384,13791.5268,13605.0580,4.5000,0.0845
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-23 22:00:00+00:00,2023-05-23 22:03:00+00:00,4161.5000,2023-05-24 02:03:00+00:00,4161.0000,time_exit,7.5536,4176.6071,4123.7321,0.5000,0.0331
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-24 00:00:00+00:00,2023-05-24 00:06:00+00:00,13744.5000,2023-05-24 04:06:00+00:00,13745.2500,time_exit,21.9911,13788.4821,13634.5446,-0.7500,-0.0171
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-24 00:00:00+00:00,2023-05-24 00:02:00+00:00,4163.7500,2023-05-24 04:02:00+00:00,4163.5000,time_exit,6.4420,4176.6339,4131.5402,0.2500,0.0194
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-24 06:00:00+00:00,2023-05-24 06:02:00+00:00,13728.5000,2023-05-24 07:43:00+00:00,13693.4777,target,7.0045,13742.5089,13693.4777,35.0223,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-24 06:00:00+00:00,2023-05-24 06:02:00+00:00,4158.7500,2023-05-24 07:21:00+00:00,4149.0402,target,1.9420,4162.6339,4149.0402,9.7098,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-24 14:00:00+00:00,2023-05-24 14:02:00+00:00,13638.7500,2023-05-24 18:02:00+00:00,13628.7500,time_exit,18.8304,13676.4107,13544.5982,10.0000,0.2655
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-24 14:00:00+00:00,2023-05-24 14:02:00+00:00,4127.0000,2023-05-24 18:02:00+00:00,4126.0000,time_exit,5.5446,4138.0893,4099.2768,1.0000,0.0902
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-24 12:00:00+00:00,2023-05-24 12:02:00+00:00,4141.2500,2023-05-24 15:01:00+00:00,4118.2143,target,4.6071,4150.4643,4118.2143,23.0357,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-24 22:00:00+00:00,2023-05-24 22:02:00+00:00,4154.7500,2023-05-25 02:02:00+00:00,4139.5000,time_exit,10.2321,4175.2143,4103.5893,15.2500,0.7452
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-24 22:00:00+00:00,2023-05-24 22:02:00+00:00,13880.7500,2023-05-25 02:02:00+00:00,13831.0000,time_exit,44.2098,13792.3304,14101.7991,-49.7500,-0.5627
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-25 00:00:00+00:00,2023-05-25 00:02:00+00:00,4143.0000,2023-05-25 04:02:00+00:00,4141.0000,time_exit,9.5759,4162.1518,4095.1205,2.0000,0.1044
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-25 00:00:00+00:00,2023-05-25 00:04:00+00:00,13846.7500,2023-05-25 04:04:00+00:00,13841.0000,time_exit,40.4330,13765.8839,14048.9152,-5.7500,-0.0711
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-25 06:00:00+00:00,2023-05-25 06:04:00+00:00,13830.2500,2023-05-25 08:50:00+00:00,13884.2902,target,10.8080,13808.6339,13884.2902,54.0402,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-25 07:00:00+00:00,2023-05-25 07:02:00+00:00,4149.7500,2023-05-25 11:02:00+00:00,4149.2500,time_exit,3.2679,4156.2857,4133.4107,0.5000,0.0765
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-25 12:00:00+00:00,2023-05-25 12:02:00+00:00,4154.2500,2023-05-25 13:36:00+00:00,4144.9554,stop,4.6473,4144.9554,4177.4866,-9.2946,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-25 14:00:00+00:00,2023-05-25 14:03:00+00:00,13892.0000,2023-05-25 18:01:00+00:00,14021.1741,target,25.8348,13840.3304,14021.1741,129.1741,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-25 14:00:00+00:00,2023-05-25 14:03:00+00:00,4147.5000,2023-05-25 18:03:00+00:00,4168.0000,time_exit,6.4018,4134.6964,4179.5089,20.5000,1.6011
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-25 22:00:00+00:00,2023-05-25 22:02:00+00:00,13982.7500,2023-05-26 02:02:00+00:00,13962.0000,time_exit,33.8839,13914.9821,14152.1696,-20.7500,-0.3062
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-25 22:00:00+00:00,2023-05-25 22:02:00+00:00,4159.0000,2023-05-26 02:02:00+00:00,4154.2500,time_exit,8.2232,4142.5536,4200.1161,-4.7500,-0.2888
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-26 00:00:00+00:00,2023-05-26 00:03:00+00:00,13967.2500,2023-05-26 04:03:00+00:00,13950.0000,time_exit,24.2679,13918.7143,14088.5893,-17.2500,-0.3554
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-26 06:00:00+00:00,2023-05-26 06:03:00+00:00,13959.7500,2023-05-26 10:03:00+00:00,13975.0000,time_exit,10.8750,13938.0000,14014.1250,15.2500,0.7011
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-26 04:00:00+00:00,2023-05-26 04:03:00+00:00,4151.0000,2023-05-26 08:03:00+00:00,4153.7500,time_exit,2.8795,4145.2411,4165.3973,2.7500,0.4775
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-26 10:00:00+00:00,2023-05-26 10:02:00+00:00,4153.2500,2023-05-26 13:33:00+00:00,4172.0670,target,3.7634,4145.7232,4172.0670,18.8170,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-26 14:00:00+00:00,2023-05-26 14:03:00+00:00,14138.0000,2023-05-26 14:48:00+00:00,14256.5938,target,23.7188,14090.5625,14256.5938,118.5938,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-26 14:00:00+00:00,2023-05-26 14:05:00+00:00,4186.0000,2023-05-26 18:05:00+00:00,4205.7500,time_exit,6.2009,4173.5982,4217.0045,19.7500,1.5925
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-28 22:00:00+00:00,2023-05-28 22:04:00+00:00,14430.2500,2023-05-29 02:04:00+00:00,14406.0000,time_exit,30.3482,14369.5536,14581.9911,-24.2500,-0.3995
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-28 22:00:00+00:00,2023-05-28 22:03:00+00:00,4236.2500,2023-05-29 01:32:00+00:00,4222.9375,stop,6.6562,4222.9375,4269.5312,-13.3125,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-29 00:00:00+00:00,2023-05-29 00:03:00+00:00,14418.0000,2023-05-29 04:03:00+00:00,14394.2500,time_exit,22.9286,14372.1429,14532.6429,-23.7500,-0.5179
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-29 00:00:00+00:00,2023-05-29 00:04:00+00:00,4230.7500,2023-05-29 04:04:00+00:00,4222.5000,time_exit,5.3839,4219.9821,4257.6696,-8.2500,-0.7662
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-29 06:00:00+00:00,2023-05-29 06:04:00+00:00,14406.2500,2023-05-29 10:04:00+00:00,14397.7500,time_exit,11.2634,14383.7232,14462.5670,-8.5000,-0.3773
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-29 06:00:00+00:00,2023-05-29 06:04:00+00:00,4226.2500,2023-05-29 09:38:00+00:00,4221.8571,stop,2.1964,4221.8571,4237.2321,-4.3929,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-29 14:00:00+00:00,2023-05-29 14:03:00+00:00,14375.2500,2023-05-29 16:59:00+00:00,14404.7500,time_exit,12.5893,14350.0714,14438.1964,29.5000,1.1716
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-29 14:00:00+00:00,2023-05-29 14:03:00+00:00,4221.5000,2023-05-29 16:59:00+00:00,4224.7500,time_exit,2.4241,4216.6518,4233.6205,3.2500,0.6703
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-29 22:00:00+00:00,2023-05-29 22:02:00+00:00,14395.0000,2023-05-30 02:02:00+00:00,14387.2500,time_exit,11.8259,14418.6518,14335.8705,7.7500,0.3277
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-29 22:00:00+00:00,2023-05-29 22:02:00+00:00,4224.5000,2023-05-29 22:08:00+00:00,4228.3304,stop,1.9152,4228.3304,4214.9241,-3.8304,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-29 23:00:00+00:00,2023-05-29 23:03:00+00:00,14398.5000,2023-05-30 03:03:00+00:00,14386.2500,time_exit,10.9420,14420.3839,14343.7902,12.2500,0.5598
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-29 23:00:00+00:00,2023-05-29 23:14:00+00:00,4226.7500,2023-05-30 03:14:00+00:00,4223.2500,time_exit,2.0759,4230.9018,4216.3705,3.5000,0.8430
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,low,short,2023-05-30 00:00:00+00:00,2023-05-30 00:02:00+00:00,14384.2500,2023-05-30 04:02:00+00:00,14388.7500,time_exit,11.0357,14406.3214,14329.0714,-4.5000,-0.2039
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,low,short,2023-05-30 00:00:00+00:00,2023-05-30 00:02:00+00:00,4221.5000,2023-05-30 04:02:00+00:00,4222.7500,time_exit,2.2634,4226.0268,4210.1830,-1.2500,-0.2761
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-30 07:00:00+00:00,2023-05-30 07:02:00+00:00,14403.2500,2023-05-30 08:05:00+00:00,14439.3438,target,7.2188,14388.8125,14439.3438,36.0938,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,NQ.c.0,high,long,2023-05-30 08:00:00+00:00,2023-05-30 08:03:00+00:00,14430.0000,2023-05-30 08:18:00+00:00,14477.7679,target,9.5536,14410.8929,14477.7679,47.7679,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2023,ES.c.0,high,long,2023-05-30 08:00:00+00:00,2023-05-30 08:03:00+00:00,4229.5000,2023-05-30 12:03:00+00:00,4237.5000,time_exit,2.9286,4223.6429,4244.1429,8.0000,1.3659
