test_year,signal_name,fire_ts,symbol,anchor_side,p_test,y_true,direction_rule
2022,sweep_failed_recovered_all,2022-01-28 00:00:00+00:00,YM.c.0,low,0.8777,1,side_aware
2022,sweep_failed_recovered_all,2022-01-28 00:00:00+00:00,YM.c.0,low,0.9168,1,side_aware
2022,sweep_failed_recovered_all,2022-01-28 12:00:00+00:00,YM.c.0,low,0.7911,1,side_aware
2022,sweep_failed_recovered_all,2022-01-28 15:00:00+00:00,NQ.c.0,low,0.8514,1,side_aware
2022,sweep_failed_recovered_all,2022-01-28 15:00:00+00:00,ES.c.0,low,0.7900,1,side_aware
2022,sweep_failed_recovered_all,2022-01-28 16:00:00+00:00,ES.c.0,high,0.7037,1,side_aware
2022,sweep_failed_recovered_all,2022-02-02 15:00:00+00:00,ES.c.0,high,0.7582,1,side_aware
2022,sweep_failed_recovered_all,2022-02-02 15:00:00+00:00,YM.c.0,high,0.7842,1,side_aware
2022,sweep_failed_recovered_all,2022-02-03 12:00:00+00:00,YM.c.0,low,0.7011,1,side_aware
2022,sweep_failed_recovered_all,2022-02-03 15:00:00+00:00,YM.c.0,low,0.8980,1,side_aware
2022,sweep_failed_recovered_all,2022-02-04 16:00:00+00:00,NQ.c.0,low,0.7749,1,side_aware
2022,sweep_failed_recovered_all,2022-02-07 20:00:00+00:00,YM.c.0,high,0.9262,1,side_aware
2022,sweep_failed_recovered_all,2022-02-07 20:00:00+00:00,YM.c.0,high,0.8274,1,side_aware
2022,sweep_failed_recovered_all,2022-02-08 07:00:00+00:00,ES.c.0,low,0.7986,1,side_aware
2022,sweep_failed_recovered_all,2022-02-08 15:00:00+00:00,ES.c.0,low,0.7489,1,side_aware
2022,sweep_failed_recovered_all,2022-02-08 16:00:00+00:00,NQ.c.0,high,0.7928,0,side_aware
2022,sweep_failed_recovered_all,2022-02-10 14:00:00+00:00,ES.c.0,low,0.6914,1,side_aware
2022,sweep_failed_recovered_all,2022-02-10 14:00:00+00:00,YM.c.0,low,0.7320,1,side_aware
2022,sweep_failed_recovered_all,2022-02-10 12:00:00+00:00,NQ.c.0,low,0.8565,1,side_aware
2022,sweep_failed_recovered_all,2022-02-10 12:00:00+00:00,ES.c.0,low,0.7668,1,side_aware
2022,sweep_failed_recovered_all,2022-02-10 12:00:00+00:00,YM.c.0,low,0.8092,1,side_aware
2022,sweep_failed_recovered_all,2022-02-10 16:00:00+00:00,NQ.c.0,low,0.8574,1,side_aware
2022,sweep_failed_recovered_all,2022-02-11 16:00:00+00:00,ES.c.0,low,0.8267,0,side_aware
2022,sweep_failed_recovered_all,2022-02-11 00:00:00+00:00,ES.c.0,low,0.7439,0,side_aware
2022,sweep_failed_recovered_all,2022-02-15 07:00:00+00:00,NQ.c.0,high,0.7792,0,side_aware
2022,sweep_failed_recovered_all,2022-02-16 23:00:00+00:00,YM.c.0,low,0.7088,0,side_aware
2022,sweep_failed_recovered_all,2022-02-16 23:00:00+00:00,YM.c.0,low,0.8169,1,side_aware
2022,sweep_failed_recovered_all,2022-02-17 03:00:00+00:00,ES.c.0,low,0.7613,0,side_aware
2022,sweep_failed_recovered_all,2022-02-17 00:00:00+00:00,ES.c.0,low,0.7794,0,side_aware
2022,sweep_failed_recovered_all,2022-02-21 06:00:00+00:00,YM.c.0,high,0.7384,0,side_aware
2022,sweep_failed_recovered_all,2022-02-21 09:00:00+00:00,YM.c.0,low,0.7387,0,side_aware
2022,sweep_failed_recovered_all,2022-02-22 10:00:00+00:00,NQ.c.0,high,0.7277,1,side_aware
2022,sweep_failed_recovered_all,2022-02-22 08:00:00+00:00,NQ.c.0,high,0.8936,1,side_aware
2022,sweep_failed_recovered_all,2022-02-22 15:00:00+00:00,YM.c.0,high,0.8203,1,side_aware
2022,sweep_failed_recovered_all,2022-02-22 16:00:00+00:00,YM.c.0,low,0.9112,0,side_aware
2022,sweep_failed_recovered_all,2022-02-22 19:00:00+00:00,NQ.c.0,low,0.9013,1,side_aware
2022,sweep_failed_recovered_all,2022-02-23 07:00:00+00:00,NQ.c.0,high,0.7415,0,side_aware
2022,sweep_failed_recovered_all,2022-02-23 15:00:00+00:00,YM.c.0,low,0.8465,1,side_aware
2022,sweep_failed_recovered_all,2022-02-23 12:00:00+00:00,YM.c.0,low,0.8709,1,side_aware
2022,sweep_failed_recovered_all,2022-02-23 18:00:00+00:00,YM.c.0,low,0.7126,0,side_aware
2022,sweep_failed_recovered_all,2022-02-23 19:00:00+00:00,NQ.c.0,low,0.7465,0,side_aware
2022,sweep_failed_recovered_all,2022-02-23 16:00:00+00:00,NQ.c.0,low,0.8309,0,side_aware
2022,sweep_failed_recovered_all,2022-02-25 00:00:00+00:00,YM.c.0,high,0.7865,1,side_aware
2022,sweep_failed_recovered_all,2022-02-25 00:00:00+00:00,YM.c.0,high,0.7826,1,side_aware
2022,sweep_failed_recovered_all,2022-02-25 00:00:00+00:00,YM.c.0,high,0.7613,1,side_aware
2022,sweep_failed_recovered_all,2022-02-27 23:00:00+00:00,ES.c.0,low,0.8042,1,side_aware
2022,sweep_failed_recovered_all,2022-02-28 01:00:00+00:00,NQ.c.0,high,0.8076,1,side_aware
2022,sweep_failed_recovered_all,2022-03-01 15:00:00+00:00,YM.c.0,low,0.8978,0,side_aware
2022,sweep_failed_recovered_all,2022-03-01 12:00:00+00:00,YM.c.0,low,0.9163,0,side_aware
2022,sweep_failed_recovered_all,2022-03-01 15:00:00+00:00,YM.c.0,low,0.6941,0,side_aware
2022,sweep_failed_recovered_all,2022-03-01 00:00:00+00:00,ES.c.0,high,0.9491,1,side_aware
2022,sweep_failed_recovered_all,2022-03-02 19:00:00+00:00,NQ.c.0,high,0.7542,1,side_aware
2022,sweep_failed_recovered_all,2022-03-02 16:00:00+00:00,NQ.c.0,high,0.7727,1,side_aware
2022,sweep_failed_recovered_all,2022-03-02 19:00:00+00:00,NQ.c.0,high,0.7967,1,side_aware
2022,sweep_failed_recovered_all,2022-03-03 15:00:00+00:00,ES.c.0,high,0.7256,1,side_aware
2022,sweep_failed_recovered_all,2022-03-09 01:00:00+00:00,ES.c.0,high,0.7687,1,side_aware
2022,sweep_failed_recovered_all,2022-03-09 00:00:00+00:00,ES.c.0,high,0.8606,1,side_aware
2022,sweep_failed_recovered_all,2022-03-09 15:00:00+00:00,NQ.c.0,high,0.8255,0,side_aware
2022,sweep_failed_recovered_all,2022-03-09 16:00:00+00:00,ES.c.0,high,0.7202,0,side_aware
2022,sweep_failed_recovered_all,2022-03-11 04:00:00+00:00,YM.c.0,high,0.6924,1,side_aware
2022,sweep_failed_recovered_all,2022-03-13 22:00:00+00:00,YM.c.0,low,0.8086,1,side_aware
2022,sweep_failed_recovered_all,2022-03-14 08:00:00+00:00,YM.c.0,high,0.8207,0,side_aware
2022,sweep_failed_recovered_all,2022-03-14 12:00:00+00:00,YM.c.0,low,0.8996,1,side_aware
2022,sweep_failed_recovered_all,2022-03-15 08:00:00+00:00,ES.c.0,low,0.9308,1,side_aware
2022,sweep_failed_recovered_all,2022-03-15 15:00:00+00:00,NQ.c.0,high,0.8399,1,side_aware
2022,sweep_failed_recovered_all,2022-03-15 12:00:00+00:00,NQ.c.0,high,0.9018,1,side_aware
2022,sweep_failed_recovered_all,2022-03-15 15:00:00+00:00,NQ.c.0,high,0.7613,1,side_aware
2022,sweep_failed_recovered_all,2022-03-15 00:00:00+00:00,ES.c.0,low,0.9573,1,side_aware
2022,sweep_failed_recovered_all,2022-03-23 13:00:00+00:00,YM.c.0,low,0.8074,1,side_aware
2022,sweep_failed_recovered_all,2022-03-23 14:00:00+00:00,ES.c.0,low,0.8486,1,side_aware
2022,sweep_failed_recovered_all,2022-03-23 12:00:00+00:00,YM.c.0,low,0.8824,0,side_aware
2022,sweep_failed_recovered_all,2022-03-23 20:00:00+00:00,ES.c.0,low,0.7714,1,side_aware
2022,sweep_failed_recovered_all,2022-03-23 20:00:00+00:00,ES.c.0,low,0.7618,1,side_aware
2022,sweep_failed_recovered_all,2022-03-24 06:00:00+00:00,NQ.c.0,low,0.7276,0,side_aware
2022,sweep_failed_recovered_all,2022-03-24 14:00:00+00:00,NQ.c.0,low,0.8520,1,side_aware
2022,sweep_failed_recovered_all,2022-03-24 15:00:00+00:00,ES.c.0,high,0.7100,1,side_aware
2022,sweep_failed_recovered_all,2022-03-27 22:00:00+00:00,NQ.c.0,low,0.7499,0,side_aware
2022,sweep_failed_recovered_all,2022-03-27 22:00:00+00:00,NQ.c.0,high,0.7376,1,side_aware
2022,sweep_failed_recovered_all,2022-03-28 00:00:00+00:00,YM.c.0,high,0.7002,1,side_aware
2022,sweep_failed_recovered_all,2022-03-28 07:00:00+00:00,YM.c.0,high,0.7603,0,side_aware
2022,sweep_failed_recovered_all,2022-03-30 06:00:00+00:00,YM.c.0,high,0.7325,1,side_aware
2022,sweep_failed_recovered_all,2022-03-30 19:00:00+00:00,NQ.c.0,low,0.7397,1,side_aware
2022,sweep_failed_recovered_all,2022-03-30 19:00:00+00:00,ES.c.0,low,0.7489,1,side_aware
2022,sweep_failed_recovered_all,2022-03-31 00:00:00+00:00,YM.c.0,low,0.7415,1,side_aware
2022,sweep_failed_recovered_all,2022-04-03 22:00:00+00:00,YM.c.0,low,0.8842,0,side_aware
2022,sweep_failed_recovered_all,2022-04-03 22:00:00+00:00,YM.c.0,low,0.8860,0,side_aware
2022,sweep_failed_recovered_all,2022-04-04 06:00:00+00:00,NQ.c.0,low,0.8118,0,side_aware
2022,sweep_failed_recovered_all,2022-04-04 04:00:00+00:00,YM.c.0,high,0.8302,1,side_aware
2022,sweep_failed_recovered_all,2022-04-04 07:00:00+00:00,YM.c.0,low,0.7970,0,side_aware
2022,sweep_failed_recovered_all,2022-04-04 09:00:00+00:00,NQ.c.0,high,0.6976,1,side_aware
2022,sweep_failed_recovered_all,2022-04-05 18:00:00+00:00,YM.c.0,low,0.8749,0,side_aware
2022,sweep_failed_recovered_all,2022-04-05 16:00:00+00:00,ES.c.0,low,0.9409,1,side_aware
2022,sweep_failed_recovered_all,2022-04-05 00:00:00+00:00,ES.c.0,low,0.9726,1,side_aware
2022,sweep_failed_recovered_all,2022-04-07 06:00:00+00:00,YM.c.0,low,0.8376,1,side_aware
2022,sweep_failed_recovered_all,2022-04-07 19:00:00+00:00,YM.c.0,high,0.7727,1,side_aware
2022,sweep_failed_recovered_all,2022-04-07 16:00:00+00:00,YM.c.0,high,0.8586,1,side_aware
2022,sweep_failed_recovered_all,2022-04-11 02:00:00+00:00,YM.c.0,low,0.7793,0,side_aware
2022,sweep_failed_recovered_all,2022-04-11 03:00:00+00:00,YM.c.0,low,0.6963,0,side_aware
2022,sweep_failed_recovered_all,2022-04-11 06:00:00+00:00,YM.c.0,low,0.7050,1,side_aware
2022,sweep_failed_recovered_all,2022-04-11 16:00:00+00:00,YM.c.0,low,0.8567,1,side_aware
2022,sweep_failed_recovered_all,2022-04-12 17:00:00+00:00,ES.c.0,low,0.9185,0,side_aware
2022,sweep_failed_recovered_all,2022-04-12 17:00:00+00:00,YM.c.0,low,0.9131,0,side_aware
2022,sweep_failed_recovered_all,2022-04-12 00:00:00+00:00,YM.c.0,low,0.8612,1,side_aware
2022,sweep_failed_recovered_all,2022-04-13 01:00:00+00:00,NQ.c.0,high,0.7235,0,side_aware
2022,sweep_failed_recovered_all,2022-04-13 01:00:00+00:00,NQ.c.0,high,0.7333,0,side_aware
2022,sweep_failed_recovered_all,2022-04-13 08:00:00+00:00,NQ.c.0,low,0.8177,0,side_aware
2022,sweep_failed_recovered_all,2022-04-13 08:00:00+00:00,YM.c.0,low,0.7258,0,side_aware
2022,sweep_failed_recovered_all,2022-04-13 13:00:00+00:00,NQ.c.0,low,0.8402,1,side_aware
2022,sweep_failed_recovered_all,2022-04-18 00:00:00+00:00,ES.c.0,low,0.8369,1,side_aware
2022,sweep_failed_recovered_all,2022-04-19 09:00:00+00:00,YM.c.0,low,0.8016,1,side_aware
2022,sweep_failed_recovered_all,2022-04-20 18:00:00+00:00,NQ.c.0,low,0.7021,1,side_aware
2022,sweep_failed_recovered_all,2022-04-20 16:00:00+00:00,NQ.c.0,low,0.8448,1,side_aware
2022,sweep_failed_recovered_all,2022-04-20 22:00:00+00:00,NQ.c.0,low,0.6989,1,side_aware
2022,sweep_failed_recovered_all,2022-04-21 00:00:00+00:00,NQ.c.0,high,0.9077,1,side_aware
2022,sweep_failed_recovered_all,2022-04-21 05:00:00+00:00,NQ.c.0,high,0.6896,1,side_aware
2022,sweep_failed_recovered_all,2022-04-21 06:00:00+00:00,NQ.c.0,low,0.6900,1,side_aware
2022,sweep_failed_recovered_all,2022-04-21 00:00:00+00:00,ES.c.0,high,0.7471,1,side_aware
2022,sweep_failed_recovered_all,2022-04-26 13:00:00+00:00,NQ.c.0,low,0.7087,0,side_aware
2022,sweep_failed_recovered_all,2022-04-26 17:00:00+00:00,ES.c.0,low,0.7162,1,side_aware
2022,sweep_failed_recovered_all,2022-04-27 14:00:00+00:00,YM.c.0,low,0.7606,1,side_aware
2022,sweep_failed_recovered_all,2022-04-28 00:00:00+00:00,YM.c.0,high,0.6953,0,side_aware
2022,sweep_failed_recovered_all,2022-04-29 14:00:00+00:00,ES.c.0,low,0.8816,1,side_aware
2022,sweep_failed_recovered_all,2022-04-29 12:00:00+00:00,ES.c.0,low,0.8896,0,side_aware
2022,sweep_failed_recovered_all,2022-05-02 14:00:00+00:00,NQ.c.0,low,0.8848,1,side_aware
2022,sweep_failed_recovered_all,2022-05-02 14:00:00+00:00,ES.c.0,low,0.8252,1,side_aware
2022,sweep_failed_recovered_all,2022-05-02 14:00:00+00:00,YM.c.0,low,0.8553,1,side_aware
2022,sweep_failed_recovered_all,2022-05-02 00:00:00+00:00,NQ.c.0,low,0.9532,1,side_aware
2022,sweep_failed_recovered_all,2022-05-03 08:00:00+00:00,YM.c.0,high,0.6983,1,side_aware
2022,sweep_failed_recovered_all,2022-05-03 10:00:00+00:00,YM.c.0,low,0.7146,1,side_aware
2022,sweep_failed_recovered_all,2022-05-03 10:00:00+00:00,YM.c.0,low,0.7146,1,side_aware
2022,sweep_failed_recovered_all,2022-05-03 08:00:00+00:00,YM.c.0,low,0.8620,1,side_aware
2022,sweep_failed_recovered_all,2022-05-09 00:00:00+00:00,YM.c.0,low,0.8712,1,side_aware
2022,sweep_failed_recovered_all,2022-05-10 13:00:00+00:00,YM.c.0,high,0.6920,1,side_aware
2022,sweep_failed_recovered_all,2022-05-10 14:00:00+00:00,YM.c.0,high,0.9262,1,side_aware
2022,sweep_failed_recovered_all,2022-05-10 15:00:00+00:00,ES.c.0,low,0.7882,0,side_aware
2022,sweep_failed_recovered_all,2022-05-11 00:00:00+00:00,ES.c.0,high,0.7519,0,side_aware
2022,sweep_failed_recovered_all,2022-05-11 00:00:00+00:00,ES.c.0,low,0.8746,1,side_aware
2022,sweep_failed_recovered_all,2022-05-11 06:00:00+00:00,ES.c.0,low,0.7941,1,side_aware
2022,sweep_failed_recovered_all,2022-05-11 16:00:00+00:00,NQ.c.0,low,0.7102,0,side_aware
2022,sweep_failed_recovered_all,2022-05-11 17:00:00+00:00,YM.c.0,low,0.7557,1,side_aware
2022,sweep_failed_recovered_all,2022-05-13 00:00:00+00:00,YM.c.0,low,0.8276,1,side_aware
2022,sweep_failed_recovered_all,2022-05-16 15:00:00+00:00,YM.c.0,high,0.6900,1,side_aware
2022,sweep_failed_recovered_all,2022-05-17 00:00:00+00:00,YM.c.0,high,0.7576,1,side_aware
2022,sweep_failed_recovered_all,2022-05-17 08:00:00+00:00,YM.c.0,high,0.9492,1,side_aware
2022,sweep_failed_recovered_all,2022-05-17 00:00:00+00:00,YM.c.0,high,0.7856,1,side_aware
2022,sweep_failed_recovered_all,2022-05-19 22:00:00+00:00,NQ.c.0,high,0.7095,0,side_aware
2022,sweep_failed_recovered_all,2022-05-20 00:00:00+00:00,ES.c.0,high,0.7924,0,side_aware
2022,sweep_failed_recovered_all,2022-05-20 00:00:00+00:00,YM.c.0,low,0.8315,1,side_aware
2022,sweep_failed_recovered_all,2022-05-20 05:00:00+00:00,YM.c.0,high,0.7982,1,side_aware
2022,sweep_failed_recovered_all,2022-05-20 05:00:00+00:00,ES.c.0,high,0.6985,1,side_aware
2022,sweep_failed_recovered_all,2022-05-20 14:00:00+00:00,NQ.c.0,low,0.6905,0,side_aware
2022,sweep_failed_recovered_all,2022-05-20 15:00:00+00:00,YM.c.0,low,0.8114,0,side_aware
2022,sweep_failed_recovered_all,2022-05-23 07:00:00+00:00,NQ.c.0,low,0.7461,0,side_aware
2022,sweep_failed_recovered_all,2022-05-24 00:00:00+00:00,NQ.c.0,low,0.7973,0,side_aware
2022,sweep_failed_recovered_all,2022-05-24 07:00:00+00:00,ES.c.0,low,0.8174,1,side_aware
2022,sweep_failed_recovered_all,2022-05-24 04:00:00+00:00,ES.c.0,low,0.8391,1,side_aware
2022,sweep_failed_recovered_all,2022-05-24 07:00:00+00:00,ES.c.0,low,0.7915,1,side_aware
2022,sweep_failed_recovered_all,2022-05-24 00:00:00+00:00,NQ.c.0,low,0.9092,1,side_aware
2022,sweep_failed_recovered_all,2022-05-25 00:00:00+00:00,NQ.c.0,low,0.8124,1,side_aware
2022,sweep_failed_recovered_all,2022-05-25 09:00:00+00:00,NQ.c.0,low,0.7410,1,side_aware
2022,sweep_failed_recovered_all,2022-05-25 12:00:00+00:00,NQ.c.0,high,0.8198,1,side_aware
2022,sweep_failed_recovered_all,2022-05-26 06:00:00+00:00,NQ.c.0,high,0.7294,0,side_aware
2022,sweep_failed_recovered_all,2022-05-26 00:00:00+00:00,YM.c.0,high,0.7081,1,side_aware
2022,sweep_failed_recovered_all,2022-05-30 14:00:00+00:00,YM.c.0,high,0.8746,0,side_aware
2022,sweep_failed_recovered_all,2022-05-31 00:00:00+00:00,YM.c.0,high,0.8717,1,side_aware
2022,sweep_failed_recovered_all,2022-06-01 00:00:00+00:00,YM.c.0,low,0.7382,1,side_aware
2022,sweep_failed_recovered_all,2022-06-01 13:00:00+00:00,YM.c.0,high,0.7715,1,side_aware
2022,sweep_failed_recovered_all,2022-06-01 14:00:00+00:00,NQ.c.0,high,0.7214,1,side_aware
2022,sweep_failed_recovered_all,2022-06-02 12:00:00+00:00,NQ.c.0,high,0.7722,0,side_aware
2022,sweep_failed_recovered_all,2022-06-02 20:00:00+00:00,YM.c.0,high,0.6932,1,side_aware
2022,sweep_failed_recovered_all,2022-06-06 06:00:00+00:00,ES.c.0,low,0.7971,1,side_aware
2022,sweep_failed_recovered_all,2022-06-06 19:00:00+00:00,YM.c.0,low,0.8191,1,side_aware
2022,sweep_failed_recovered_all,2022-06-06 22:00:00+00:00,YM.c.0,low,0.7178,1,side_aware
2022,sweep_failed_recovered_all,2022-06-07 00:00:00+00:00,ES.c.0,high,0.8284,1,side_aware
2022,sweep_failed_recovered_all,2022-06-07 08:00:00+00:00,NQ.c.0,low,0.8803,0,side_aware
2022,sweep_failed_recovered_all,2022-06-07 12:00:00+00:00,YM.c.0,high,0.8328,1,side_aware
2022,sweep_failed_recovered_all,2022-06-07 00:00:00+00:00,NQ.c.0,low,0.9624,1,side_aware
2022,sweep_failed_recovered_all,2022-06-08 16:00:00+00:00,YM.c.0,low,0.7218,1,side_aware
2022,sweep_failed_recovered_all,2022-06-09 10:00:00+00:00,NQ.c.0,high,0.7547,1,side_aware
2022,sweep_failed_recovered_all,2022-06-14 06:00:00+00:00,ES.c.0,low,0.8668,0,side_aware
2022,sweep_failed_recovered_all,2022-06-14 07:00:00+00:00,NQ.c.0,low,0.7745,0,side_aware
2022,sweep_failed_recovered_all,2022-06-14 08:00:00+00:00,YM.c.0,low,0.7360,0,side_aware
2022,sweep_failed_recovered_all,2022-06-14 14:00:00+00:00,NQ.c.0,low,0.7376,1,side_aware
2022,sweep_failed_recovered_all,2022-06-14 14:00:00+00:00,ES.c.0,low,0.8032,1,side_aware
2022,sweep_failed_recovered_all,2022-06-14 14:00:00+00:00,YM.c.0,low,0.7080,1,side_aware
2022,sweep_failed_recovered_all,2022-06-15 00:00:00+00:00,ES.c.0,low,0.7224,0,side_aware
2022,sweep_failed_recovered_all,2022-06-15 08:00:00+00:00,ES.c.0,high,0.7848,1,side_aware
2022,sweep_failed_recovered_all,2022-06-15 12:00:00+00:00,YM.c.0,high,0.7393,0,side_aware
2022,sweep_failed_recovered_all,2022-06-15 14:00:00+00:00,YM.c.0,high,0.7584,1,side_aware
2022,sweep_failed_recovered_all,2022-06-16 06:00:00+00:00,YM.c.0,low,0.8198,0,side_aware
2022,sweep_failed_recovered_all,2022-06-16 06:00:00+00:00,ES.c.0,high,0.8564,1,side_aware
2022,sweep_failed_recovered_all,2022-06-20 00:00:00+00:00,ES.c.0,low,0.8476,1,side_aware
2022,sweep_failed_recovered_all,2022-06-20 00:00:00+00:00,YM.c.0,high,0.8770,1,side_aware
2022,sweep_failed_recovered_all,2022-06-23 00:00:00+00:00,ES.c.0,high,0.7823,1,side_aware
2022,sweep_failed_recovered_all,2022-06-23 00:00:00+00:00,YM.c.0,high,0.7607,1,side_aware
2022,sweep_failed_recovered_all,2022-06-27 14:00:00+00:00,NQ.c.0,high,0.8501,1,side_aware
2022,sweep_failed_recovered_all,2022-06-27 14:00:00+00:00,ES.c.0,high,0.8761,0,side_aware
2022,sweep_failed_recovered_all,2022-06-27 14:00:00+00:00,YM.c.0,high,0.7345,0,side_aware
2022,sweep_failed_recovered_all,2022-06-28 01:00:00+00:00,YM.c.0,low,0.7465,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 01:00:00+00:00,ES.c.0,low,0.7130,0,side_aware
2022,sweep_failed_recovered_all,2022-06-28 02:00:00+00:00,YM.c.0,low,0.8154,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 00:00:00+00:00,ES.c.0,low,0.7443,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 06:00:00+00:00,YM.c.0,low,0.7840,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 13:00:00+00:00,NQ.c.0,high,0.7199,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 13:00:00+00:00,ES.c.0,high,0.7249,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 14:00:00+00:00,ES.c.0,high,0.8537,1,side_aware
2022,sweep_failed_recovered_all,2022-06-28 12:00:00+00:00,NQ.c.0,high,0.8497,1,side_aware
2022,sweep_failed_recovered_all,2022-06-29 14:00:00+00:00,ES.c.0,low,0.8071,1,side_aware
2022,sweep_failed_recovered_all,2022-06-29 16:00:00+00:00,YM.c.0,low,0.8123,1,side_aware
2022,sweep_failed_recovered_all,2022-06-29 22:00:00+00:00,ES.c.0,low,0.7121,0,side_aware
2022,sweep_failed_recovered_all,2022-06-29 23:00:00+00:00,NQ.c.0,low,0.8208,0,side_aware
2022,sweep_failed_recovered_all,2022-06-30 00:00:00+00:00,YM.c.0,low,0.8186,0,side_aware
2022,sweep_failed_recovered_all,2022-06-30 00:00:00+00:00,NQ.c.0,low,0.7936,0,side_aware
2022,sweep_failed_recovered_all,2022-06-30 01:00:00+00:00,YM.c.0,low,0.7602,1,side_aware
2022,sweep_failed_recovered_all,2022-06-30 00:00:00+00:00,YM.c.0,high,0.8796,1,side_aware
2022,sweep_failed_recovered_all,2022-07-05 09:00:00+00:00,NQ.c.0,low,0.7905,1,side_aware
2022,sweep_failed_recovered_all,2022-07-05 00:00:00+00:00,YM.c.0,low,0.9227,1,side_aware
2022,sweep_failed_recovered_all,2022-07-06 04:00:00+00:00,ES.c.0,low,0.8292,1,side_aware
2022,sweep_failed_recovered_all,2022-07-06 13:00:00+00:00,ES.c.0,high,0.7230,1,side_aware
2022,sweep_failed_recovered_all,2022-07-10 22:00:00+00:00,NQ.c.0,low,0.8307,1,side_aware
2022,sweep_failed_recovered_all,2022-07-11 01:00:00+00:00,NQ.c.0,low,0.7468,0,side_aware
2022,sweep_failed_recovered_all,2022-07-11 00:00:00+00:00,NQ.c.0,high,0.9116,1,side_aware
2022,sweep_failed_recovered_all,2022-07-13 08:00:00+00:00,ES.c.0,low,0.8132,1,side_aware
2022,sweep_failed_recovered_all,2022-07-13 12:00:00+00:00,ES.c.0,high,0.7120,1,side_aware
2022,sweep_failed_recovered_all,2022-07-14 08:00:00+00:00,YM.c.0,low,0.7355,0,side_aware
2022,sweep_failed_recovered_all,2022-07-14 14:00:00+00:00,NQ.c.0,low,0.7799,1,side_aware
2022,sweep_failed_recovered_all,2022-07-14 23:00:00+00:00,YM.c.0,high,0.7509,1,side_aware
2022,sweep_failed_recovered_all,2022-07-14 00:00:00+00:00,ES.c.0,low,0.9177,1,side_aware
2022,sweep_failed_recovered_all,2022-07-15 06:00:00+00:00,YM.c.0,low,0.7354,1,side_aware
2022,sweep_failed_recovered_all,2022-07-15 08:00:00+00:00,YM.c.0,high,0.7915,1,side_aware
2022,sweep_failed_recovered_all,2022-07-18 00:00:00+00:00,YM.c.0,high,0.6940,0,side_aware
2022,sweep_failed_recovered_all,2022-07-18 04:00:00+00:00,ES.c.0,high,0.7165,0,side_aware
2022,sweep_failed_recovered_all,2022-07-18 00:00:00+00:00,NQ.c.0,high,0.8933,1,side_aware
2022,sweep_failed_recovered_all,2022-07-18 00:00:00+00:00,ES.c.0,high,0.9386,1,side_aware
2022,sweep_failed_recovered_all,2022-07-18 00:00:00+00:00,YM.c.0,high,0.6996,1,side_aware
2022,sweep_failed_recovered_all,2022-07-19 13:00:00+00:00,NQ.c.0,high,0.7313,0,side_aware
2022,sweep_failed_recovered_all,2022-07-21 00:00:00+00:00,YM.c.0,high,0.6989,0,side_aware
2022,sweep_failed_recovered_all,2022-07-21 13:00:00+00:00,YM.c.0,low,0.8272,0,side_aware
2022,sweep_failed_recovered_all,2022-07-22 16:00:00+00:00,NQ.c.0,low,0.8135,0,side_aware
2022,sweep_failed_recovered_all,2022-07-22 17:00:00+00:00,ES.c.0,low,0.7541,0,side_aware
2022,sweep_failed_recovered_all,2022-07-22 17:00:00+00:00,YM.c.0,low,0.9123,0,side_aware
2022,sweep_failed_recovered_all,2022-07-22 17:00:00+00:00,NQ.c.0,low,0.7353,1,side_aware
2022,sweep_failed_recovered_all,2022-07-22 16:00:00+00:00,ES.c.0,low,0.7410,1,side_aware
2022,sweep_failed_recovered_all,2022-07-25 23:00:00+00:00,ES.c.0,low,0.8328,0,side_aware
2022,sweep_failed_recovered_all,2022-07-25 00:00:00+00:00,YM.c.0,high,0.9593,1,side_aware
2022,sweep_failed_recovered_all,2022-07-26 00:00:00+00:00,ES.c.0,low,0.7760,1,side_aware
2022,sweep_failed_recovered_all,2022-07-26 00:00:00+00:00,YM.c.0,low,0.8152,1,side_aware
2022,sweep_failed_recovered_all,2022-07-26 10:00:00+00:00,ES.c.0,low,0.7518,1,side_aware
2022,sweep_failed_recovered_all,2022-07-26 10:00:00+00:00,YM.c.0,low,0.8193,1,side_aware
2022,sweep_failed_recovered_all,2022-07-26 13:00:00+00:00,YM.c.0,high,0.7925,0,side_aware
2022,sweep_failed_recovered_all,2022-07-27 00:00:00+00:00,YM.c.0,low,0.8603,1,side_aware
2022,sweep_failed_recovered_all,2022-07-27 00:00:00+00:00,YM.c.0,high,0.7880,0,side_aware
2022,sweep_failed_recovered_all,2022-07-27 08:00:00+00:00,NQ.c.0,high,0.7497,1,side_aware
2022,sweep_failed_recovered_all,2022-08-01 23:00:00+00:00,ES.c.0,low,0.7855,0,side_aware
2022,sweep_failed_recovered_all,2022-08-02 01:00:00+00:00,NQ.c.0,low,0.7127,1,side_aware
2022,sweep_failed_recovered_all,2022-08-02 16:00:00+00:00,ES.c.0,high,0.8074,1,side_aware
2022,sweep_failed_recovered_all,2022-08-02 22:00:00+00:00,ES.c.0,low,0.7249,0,side_aware
