signal,test_year,symbol,anchor_side,direction,fire_ts,p_test,label_y_true,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
ogap_strict_partial_touch,2021,NQ.c.0,gap_down,short,2021-11-07 23:00:00+00:00,0.9323,1,2021-11-07 23:02:00+00:00,16296.2500,2021-11-07 23:03:00+00:00,16304.8750,stop,8.6250,16304.8750,16279.0000,-8.6250,-1.0000
ogap_strict_partial_touch,2021,ES.c.0,gap_down,short,2021-11-07 23:00:00+00:00,0.8814,0,2021-11-07 23:02:00+00:00,4684.0000,2021-11-07 23:03:00+00:00,4686.1786,stop,2.1786,4686.1786,4679.6429,-2.1786,-1.0000
ogap_strict_partial_touch,2021,YM.c.0,gap_down,short,2021-11-07 23:00:00+00:00,0.8833,0,2021-11-07 23:02:00+00:00,36209.0000,2021-11-07 23:07:00+00:00,36225.5000,stop,16.5000,36225.5000,36176.0000,-16.5000,-1.0000
ogap_strict_partial_touch,2021,YM.c.0,gap_up,long,2021-11-14 23:00:00+00:00,0.9040,1,2021-11-14 23:05:00+00:00,36043.0000,2021-11-14 23:11:00+00:00,36071.7143,target,14.3571,36028.6429,36071.7143,28.7143,2.0000
ogap_strict_partial_touch,2021,YM.c.0,gap_up,long,2021-11-14 23:00:00+00:00,0.9040,1,2021-11-14 23:05:00+00:00,36043.0000,2021-11-14 23:11:00+00:00,36071.7143,target,14.3571,36028.6429,36071.7143,28.7143,2.0000
ogap_strict_partial_touch,2021,ES.c.0,gap_up,long,2021-11-28 23:00:00+00:00,0.8541,1,2021-11-28 23:02:00+00:00,4612.7500,2021-11-29 00:02:00+00:00,4628.7500,time_exit,11.0536,4601.6964,4634.8571,16.0000,1.4475
ogap_strict_partial_touch,2021,ES.c.0,gap_up,long,2021-11-28 23:00:00+00:00,0.8541,1,2021-11-28 23:02:00+00:00,4612.7500,2021-11-29 00:02:00+00:00,4628.7500,time_exit,11.0536,4601.6964,4634.8571,16.0000,1.4475
ogap_strict_partial_touch,2021,NQ.c.0,gap_up,long,2021-12-19 23:00:00+00:00,0.9444,0,2021-12-19 23:02:00+00:00,15844.7500,2021-12-19 23:06:00+00:00,15826.3036,stop,18.4464,15826.3036,15881.6429,-18.4464,-1.0000
ogap_strict_partial_touch,2021,ES.c.0,gap_down,short,2021-12-19 23:00:00+00:00,0.9649,1,2021-12-19 23:04:00+00:00,4617.0000,2021-12-19 23:06:00+00:00,4607.7857,target,4.6071,4621.6071,4607.7857,9.2143,2.0000
ogap_strict_partial_touch,2021,YM.c.0,gap_down,short,2021-12-19 23:00:00+00:00,0.8784,1,2021-12-19 23:04:00+00:00,35288.0000,2021-12-19 23:05:00+00:00,35237.5714,target,25.2143,35313.2143,35237.5714,50.4286,2.0000
ogap_strict_partial_touch,2021,NQ.c.0,gap_up,long,2021-12-19 23:00:00+00:00,0.9444,0,2021-12-19 23:02:00+00:00,15844.7500,2021-12-19 23:06:00+00:00,15826.3036,stop,18.4464,15826.3036,15881.6429,-18.4464,-1.0000
ogap_strict_partial_touch,2021,ES.c.0,gap_down,short,2021-12-19 23:00:00+00:00,0.9649,1,2021-12-19 23:04:00+00:00,4617.0000,2021-12-19 23:06:00+00:00,4607.7857,target,4.6071,4621.6071,4607.7857,9.2143,2.0000
ogap_strict_partial_touch,2021,YM.c.0,gap_down,short,2021-12-19 23:00:00+00:00,0.8784,1,2021-12-19 23:04:00+00:00,35288.0000,2021-12-19 23:05:00+00:00,35237.5714,target,25.2143,35313.2143,35237.5714,50.4286,2.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-01-02 23:00:00+00:00,0.7894,1,2022-01-02 23:02:00+00:00,16393.5000,2022-01-02 23:04:00+00:00,16382.2500,stop,11.2500,16382.2500,16416.0000,-11.2500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-01-02 23:00:00+00:00,0.7968,1,2022-01-02 23:02:00+00:00,4774.2500,2022-01-03 00:02:00+00:00,4776.0000,time_exit,2.9821,4771.2679,4780.2143,1.7500,0.5868
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-01-02 23:00:00+00:00,0.7968,1,2022-01-02 23:02:00+00:00,4774.2500,2022-01-03 00:02:00+00:00,4776.0000,time_exit,2.9821,4771.2679,4780.2143,1.7500,0.5868
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-02-06 23:00:00+00:00,0.8214,1,2022-02-06 23:02:00+00:00,4496.5000,2022-02-06 23:03:00+00:00,4491.2679,stop,5.2321,4491.2679,4506.9643,-5.2321,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-02-06 23:00:00+00:00,0.8240,1,2022-02-06 23:02:00+00:00,35024.0000,2022-02-06 23:03:00+00:00,34990.0000,stop,34.0000,34990.0000,35092.0000,-34.0000,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-02-06 23:00:00+00:00,0.8214,1,2022-02-06 23:02:00+00:00,4496.5000,2022-02-06 23:03:00+00:00,4491.2679,stop,5.2321,4491.2679,4506.9643,-5.2321,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-02-06 23:00:00+00:00,0.8240,1,2022-02-06 23:02:00+00:00,35024.0000,2022-02-06 23:03:00+00:00,34990.0000,stop,34.0000,34990.0000,35092.0000,-34.0000,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-02-20 23:00:00+00:00,0.8838,1,2022-02-20 23:02:00+00:00,4318.0000,2022-02-20 23:03:00+00:00,4323.5179,stop,5.5179,4323.5179,4306.9643,-5.5179,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-02-20 23:00:00+00:00,0.8838,1,2022-02-20 23:02:00+00:00,4318.0000,2022-02-20 23:03:00+00:00,4323.5179,stop,5.5179,4323.5179,4306.9643,-5.5179,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-02-21 23:00:00+00:00,0.8082,1,2022-02-21 23:02:00+00:00,4261.2500,2022-02-21 23:05:00+00:00,4267.7500,stop,6.5000,4267.7500,4248.2500,-6.5000,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-02-27 23:00:00+00:00,0.8535,1,2022-02-27 23:02:00+00:00,13721.5000,2022-02-27 23:04:00+00:00,13735.3393,stop,13.8393,13735.3393,13693.8214,-13.8393,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-02-27 23:00:00+00:00,0.9036,1,2022-02-27 23:03:00+00:00,4262.0000,2022-02-27 23:04:00+00:00,4265.7500,stop,3.7500,4265.7500,4254.5000,-3.7500,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-02-27 23:00:00+00:00,0.8535,1,2022-02-27 23:02:00+00:00,13721.5000,2022-02-27 23:04:00+00:00,13735.3393,stop,13.8393,13735.3393,13693.8214,-13.8393,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-02-27 23:00:00+00:00,0.9036,1,2022-02-27 23:03:00+00:00,4262.0000,2022-02-27 23:04:00+00:00,4265.7500,stop,3.7500,4265.7500,4254.5000,-3.7500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-03-06 23:00:00+00:00,0.8598,1,2022-03-06 23:03:00+00:00,4287.0000,2022-03-06 23:04:00+00:00,4276.6071,target,5.1964,4292.1964,4276.6071,10.3929,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-03-06 23:00:00+00:00,0.8598,1,2022-03-06 23:03:00+00:00,4287.0000,2022-03-06 23:04:00+00:00,4276.6071,target,5.1964,4292.1964,4276.6071,10.3929,2.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8524,1,2022-03-20 22:03:00+00:00,14407.2500,2022-03-20 23:03:00+00:00,14410.0000,time_exit,17.5714,14389.6786,14442.3929,2.7500,0.1565
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8960,1,2022-03-20 22:05:00+00:00,4459.5000,2022-03-20 22:43:00+00:00,4454.7679,stop,4.7321,4454.7679,4468.9643,-4.7321,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8417,1,2022-03-20 22:05:00+00:00,34660.0000,2022-03-20 22:43:00+00:00,34627.0714,stop,32.9286,34627.0714,34725.8571,-32.9286,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8524,1,2022-03-20 22:03:00+00:00,14407.2500,2022-03-20 23:03:00+00:00,14410.0000,time_exit,17.5714,14389.6786,14442.3929,2.7500,0.1565
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8960,1,2022-03-20 22:05:00+00:00,4459.5000,2022-03-20 22:43:00+00:00,4454.7679,stop,4.7321,4454.7679,4468.9643,-4.7321,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-03-20 22:00:00+00:00,0.8417,1,2022-03-20 22:05:00+00:00,34660.0000,2022-03-20 22:43:00+00:00,34627.0714,stop,32.9286,34627.0714,34725.8571,-32.9286,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-05-08 22:00:00+00:00,0.8886,1,2022-05-08 22:02:00+00:00,4090.5000,2022-05-08 22:36:00+00:00,4096.6250,stop,6.1250,4096.6250,4078.2500,-6.1250,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-05-08 22:00:00+00:00,0.8886,1,2022-05-08 22:02:00+00:00,4090.5000,2022-05-08 22:36:00+00:00,4096.6250,stop,6.1250,4096.6250,4078.2500,-6.1250,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-05-15 22:00:00+00:00,0.7909,1,2022-05-15 22:03:00+00:00,4023.0000,2022-05-15 22:05:00+00:00,4033.4643,target,5.2321,4017.7679,4033.4643,10.4643,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-05-15 22:00:00+00:00,0.7909,1,2022-05-15 22:03:00+00:00,4023.0000,2022-05-15 22:05:00+00:00,4033.4643,target,5.2321,4017.7679,4033.4643,10.4643,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-05-23 22:00:00+00:00,0.8329,1,2022-05-23 22:02:00+00:00,3939.7500,2022-05-23 22:49:00+00:00,3944.5357,stop,4.7857,3944.5357,3930.1786,-4.7857,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-06-12 22:00:00+00:00,0.8528,1,2022-06-12 22:02:00+00:00,11695.7500,2022-06-12 22:05:00+00:00,11712.4643,stop,16.7143,11712.4643,11662.3214,-16.7143,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-06-12 22:00:00+00:00,0.8888,1,2022-06-12 22:02:00+00:00,3868.2500,2022-06-12 22:06:00+00:00,3874.1429,stop,5.8929,3874.1429,3856.4643,-5.8929,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-06-12 22:00:00+00:00,0.8528,1,2022-06-12 22:02:00+00:00,11695.7500,2022-06-12 22:05:00+00:00,11712.4643,stop,16.7143,11712.4643,11662.3214,-16.7143,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-06-12 22:00:00+00:00,0.8888,1,2022-06-12 22:02:00+00:00,3868.2500,2022-06-12 22:06:00+00:00,3874.1429,stop,5.8929,3874.1429,3856.4643,-5.8929,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8235,1,2022-06-19 22:02:00+00:00,11361.0000,2022-06-19 22:09:00+00:00,11337.7500,stop,23.2500,11337.7500,11407.5000,-23.2500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8952,1,2022-06-19 22:02:00+00:00,3694.0000,2022-06-19 22:09:00+00:00,3687.7143,stop,6.2857,3687.7143,3706.5714,-6.2857,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8405,1,2022-06-19 22:02:00+00:00,29991.0000,2022-06-19 22:09:00+00:00,29935.5714,stop,55.4286,29935.5714,30101.8571,-55.4286,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8235,1,2022-06-19 22:02:00+00:00,11361.0000,2022-06-19 22:09:00+00:00,11337.7500,stop,23.2500,11337.7500,11407.5000,-23.2500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8952,1,2022-06-19 22:02:00+00:00,3694.0000,2022-06-19 22:09:00+00:00,3687.7143,stop,6.2857,3687.7143,3706.5714,-6.2857,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-06-19 22:00:00+00:00,0.8405,1,2022-06-19 22:02:00+00:00,29991.0000,2022-06-19 22:09:00+00:00,29935.5714,stop,55.4286,29935.5714,30101.8571,-55.4286,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-07-17 22:00:00+00:00,0.8627,1,2022-07-17 22:03:00+00:00,3875.0000,2022-07-17 22:04:00+00:00,3872.2500,stop,2.7500,3872.2500,3880.5000,-2.7500,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-07-17 22:00:00+00:00,0.7939,0,2022-07-17 22:07:00+00:00,31279.0000,2022-07-17 22:18:00+00:00,31258.2857,stop,20.7143,31258.2857,31320.4286,-20.7143,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-07-17 22:00:00+00:00,0.8627,1,2022-07-17 22:03:00+00:00,3875.0000,2022-07-17 22:04:00+00:00,3872.2500,stop,2.7500,3872.2500,3880.5000,-2.7500,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-07-17 22:00:00+00:00,0.7939,0,2022-07-17 22:07:00+00:00,31279.0000,2022-07-17 22:18:00+00:00,31258.2857,stop,20.7143,31258.2857,31320.4286,-20.7143,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-08-07 22:00:00+00:00,0.8011,0,2022-08-07 22:05:00+00:00,4138.7500,2022-08-07 22:21:00+00:00,4136.4286,stop,2.3214,4136.4286,4143.3929,-2.3214,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-08-07 22:00:00+00:00,0.8011,0,2022-08-07 22:05:00+00:00,4138.7500,2022-08-07 22:21:00+00:00,4136.4286,stop,2.3214,4136.4286,4143.3929,-2.3214,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-08-21 22:00:00+00:00,0.8669,1,2022-08-21 22:02:00+00:00,33608.0000,2022-08-21 22:12:00+00:00,33622.5714,stop,14.5714,33622.5714,33578.8571,-14.5714,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-08-21 22:00:00+00:00,0.8669,1,2022-08-21 22:02:00+00:00,33608.0000,2022-08-21 22:12:00+00:00,33622.5714,stop,14.5714,33622.5714,33578.8571,-14.5714,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-08-28 22:00:00+00:00,0.7933,1,2022-08-28 22:03:00+00:00,4025.5000,2022-08-28 23:03:00+00:00,4026.0000,time_exit,5.2143,4030.7143,4015.0714,-0.5000,-0.0959
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-08-28 22:00:00+00:00,0.8172,1,2022-08-28 22:03:00+00:00,32040.0000,2022-08-28 23:03:00+00:00,32047.0000,time_exit,40.8571,32080.8571,31958.2857,-7.0000,-0.1713
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-08-28 22:00:00+00:00,0.7933,1,2022-08-28 22:03:00+00:00,4025.5000,2022-08-28 23:03:00+00:00,4026.0000,time_exit,5.2143,4030.7143,4015.0714,-0.5000,-0.0959
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-08-28 22:00:00+00:00,0.8172,1,2022-08-28 22:03:00+00:00,32040.0000,2022-08-28 23:03:00+00:00,32047.0000,time_exit,40.8571,32080.8571,31958.2857,-7.0000,-0.1713
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-09-11 22:00:00+00:00,0.8146,1,2022-09-11 22:03:00+00:00,12649.7500,2022-09-11 22:04:00+00:00,12666.4643,target,8.3571,12641.3929,12666.4643,16.7143,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-09-11 22:00:00+00:00,0.8569,1,2022-09-11 22:03:00+00:00,4082.7500,2022-09-11 22:20:00+00:00,4080.7143,stop,2.0357,4080.7143,4086.8214,-2.0357,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-09-11 22:00:00+00:00,0.8146,1,2022-09-11 22:03:00+00:00,12649.7500,2022-09-11 22:04:00+00:00,12666.4643,target,8.3571,12641.3929,12666.4643,16.7143,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-09-11 22:00:00+00:00,0.8569,1,2022-09-11 22:03:00+00:00,4082.7500,2022-09-11 22:20:00+00:00,4080.7143,stop,2.0357,4080.7143,4086.8214,-2.0357,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-09-18 22:00:00+00:00,0.8705,1,2022-09-18 22:02:00+00:00,11922.2500,2022-09-18 22:07:00+00:00,11904.3036,stop,17.9464,11904.3036,11958.1429,-17.9464,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-09-18 22:00:00+00:00,0.8935,1,2022-09-18 22:02:00+00:00,3893.2500,2022-09-18 22:07:00+00:00,3888.0179,stop,5.2321,3888.0179,3903.7143,-5.2321,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_up,long,2022-09-18 22:00:00+00:00,0.8705,1,2022-09-18 22:02:00+00:00,11922.2500,2022-09-18 22:07:00+00:00,11904.3036,stop,17.9464,11904.3036,11958.1429,-17.9464,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_up,long,2022-09-18 22:00:00+00:00,0.8935,1,2022-09-18 22:02:00+00:00,3893.2500,2022-09-18 22:07:00+00:00,3888.0179,stop,5.2321,3888.0179,3903.7143,-5.2321,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-10-02 22:00:00+00:00,0.8342,0,2022-10-02 22:05:00+00:00,3593.2500,2022-10-02 22:11:00+00:00,3598.8393,stop,5.5893,3598.8393,3582.0714,-5.5893,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-10-02 22:00:00+00:00,0.8342,0,2022-10-02 22:05:00+00:00,3593.2500,2022-10-02 22:11:00+00:00,3598.8393,stop,5.5893,3598.8393,3582.0714,-5.5893,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-10-09 22:00:00+00:00,0.8194,1,2022-10-09 22:02:00+00:00,3636.7500,2022-10-09 22:24:00+00:00,3630.0357,target,3.3571,3640.1071,3630.0357,6.7143,2.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-10-09 22:00:00+00:00,0.8388,1,2022-10-09 22:03:00+00:00,29230.0000,2022-10-09 22:24:00+00:00,29181.1429,target,24.4286,29254.4286,29181.1429,48.8571,2.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-10-09 22:00:00+00:00,0.8194,1,2022-10-09 22:02:00+00:00,3636.7500,2022-10-09 22:24:00+00:00,3630.0357,target,3.3571,3640.1071,3630.0357,6.7143,2.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-10-09 22:00:00+00:00,0.8388,1,2022-10-09 22:03:00+00:00,29230.0000,2022-10-09 22:24:00+00:00,29181.1429,target,24.4286,29254.4286,29181.1429,48.8571,2.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-10-25 22:00:00+00:00,0.8020,1,2022-10-25 22:02:00+00:00,11515.2500,2022-10-25 23:02:00+00:00,11476.2500,time_exit,31.2679,11546.5179,11452.7143,39.0000,1.2473
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-10-26 22:00:00+00:00,0.7997,1,2022-10-26 22:03:00+00:00,11421.0000,2022-10-26 22:29:00+00:00,11449.6429,stop,28.6429,11449.6429,11363.7143,-28.6429,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-10-30 22:00:00+00:00,0.8170,1,2022-10-30 22:02:00+00:00,11571.5000,2022-10-30 22:07:00+00:00,11547.7500,target,11.8750,11583.3750,11547.7500,23.7500,2.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-10-30 22:00:00+00:00,0.8262,1,2022-10-30 22:02:00+00:00,32879.0000,2022-10-30 23:02:00+00:00,32892.0000,time_exit,27.0000,32906.0000,32825.0000,-13.0000,-0.4815
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-10-30 22:00:00+00:00,0.8170,1,2022-10-30 22:02:00+00:00,11571.5000,2022-10-30 22:07:00+00:00,11547.7500,target,11.8750,11583.3750,11547.7500,23.7500,2.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-10-30 22:00:00+00:00,0.8262,1,2022-10-30 22:02:00+00:00,32879.0000,2022-10-30 23:02:00+00:00,32892.0000,time_exit,27.0000,32906.0000,32825.0000,-13.0000,-0.4815
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-11-06 23:00:00+00:00,0.7916,1,2022-11-06 23:03:00+00:00,10798.0000,2022-11-06 23:04:00+00:00,10810.8929,stop,12.8929,10810.8929,10772.2143,-12.8929,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-06 23:00:00+00:00,0.8589,1,2022-11-06 23:03:00+00:00,3749.5000,2022-11-06 23:04:00+00:00,3753.2857,stop,3.7857,3753.2857,3741.9286,-3.7857,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-11-06 23:00:00+00:00,0.7916,1,2022-11-06 23:03:00+00:00,10798.0000,2022-11-06 23:04:00+00:00,10810.8929,stop,12.8929,10810.8929,10772.2143,-12.8929,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-06 23:00:00+00:00,0.8589,1,2022-11-06 23:03:00+00:00,3749.5000,2022-11-06 23:04:00+00:00,3753.2857,stop,3.7857,3753.2857,3741.9286,-3.7857,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-13 23:00:00+00:00,0.8363,1,2022-11-13 23:03:00+00:00,3982.2500,2022-11-13 23:04:00+00:00,3985.1429,stop,2.8929,3985.1429,3976.4643,-2.8929,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-13 23:00:00+00:00,0.8363,1,2022-11-13 23:03:00+00:00,3982.2500,2022-11-13 23:04:00+00:00,3985.1429,stop,2.8929,3985.1429,3976.4643,-2.8929,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.8925,1,2022-11-27 23:02:00+00:00,11721.5000,2022-11-27 23:05:00+00:00,11731.7500,stop,10.2500,11731.7500,11701.0000,-10.2500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.8584,1,2022-11-27 23:02:00+00:00,4018.7500,2022-11-27 23:11:00+00:00,4021.5179,stop,2.7679,4021.5179,4013.2143,-2.7679,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.9041,1,2022-11-27 23:02:00+00:00,34281.0000,2022-11-27 23:05:00+00:00,34303.7143,stop,22.7143,34303.7143,34235.5714,-22.7143,-1.0000
ogap_strict_partial_touch,2022,NQ.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.8925,1,2022-11-27 23:02:00+00:00,11721.5000,2022-11-27 23:05:00+00:00,11731.7500,stop,10.2500,11731.7500,11701.0000,-10.2500,-1.0000
ogap_strict_partial_touch,2022,ES.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.8584,1,2022-11-27 23:02:00+00:00,4018.7500,2022-11-27 23:11:00+00:00,4021.5179,stop,2.7679,4021.5179,4013.2143,-2.7679,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_down,short,2022-11-27 23:00:00+00:00,0.9041,1,2022-11-27 23:02:00+00:00,34281.0000,2022-11-27 23:05:00+00:00,34303.7143,stop,22.7143,34303.7143,34235.5714,-22.7143,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-12-04 23:00:00+00:00,0.8250,0,2022-12-04 23:02:00+00:00,34437.0000,2022-12-04 23:04:00+00:00,34418.0000,stop,19.0000,34418.0000,34475.0000,-19.0000,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-12-04 23:00:00+00:00,0.8250,0,2022-12-04 23:02:00+00:00,34437.0000,2022-12-04 23:04:00+00:00,34418.0000,stop,19.0000,34418.0000,34475.0000,-19.0000,-1.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-12-18 23:00:00+00:00,0.8279,1,2022-12-18 23:05:00+00:00,33107.0000,2022-12-18 23:26:00+00:00,33177.4286,target,35.2143,33071.7857,33177.4286,70.4286,2.0000
ogap_strict_partial_touch,2022,YM.c.0,gap_up,long,2022-12-18 23:00:00+00:00,0.8279,1,2022-12-18 23:05:00+00:00,33107.0000,2022-12-18 23:26:00+00:00,33177.4286,target,35.2143,33071.7857,33177.4286,70.4286,2.0000
ogap_strict_partial_touch,2023,YM.c.0,gap_down,short,2023-01-29 23:00:00+00:00,0.8214,1,2023-01-29 23:03:00+00:00,34010.0000,2023-01-29 23:14:00+00:00,34030.7857,stop,20.7857,34030.7857,33968.4286,-20.7857,-1.0000
ogap_strict_partial_touch,2023,YM.c.0,gap_down,short,2023-01-29 23:00:00+00:00,0.8214,1,2023-01-29 23:03:00+00:00,34010.0000,2023-01-29 23:14:00+00:00,34030.7857,stop,20.7857,34030.7857,33968.4286,-20.7857,-1.0000
ogap_strict_partial_touch,2023,ES.c.0,gap_up,long,2023-02-02 23:00:00+00:00,0.8146,0,2023-02-02 23:03:00+00:00,4172.5000,2023-02-03 00:03:00+00:00,4166.5000,time_exit,9.9643,4162.5357,4192.4286,-6.0000,-0.6022
ogap_strict_partial_touch,2023,ES.c.0,gap_down,short,2023-02-05 23:00:00+00:00,0.8918,1,2023-02-05 23:03:00+00:00,4137.2500,2023-02-05 23:04:00+00:00,4132.8929,target,2.1786,4139.4286,4132.8929,4.3571,2.0000
ogap_strict_partial_touch,2023,YM.c.0,gap_down,short,2023-02-05 23:00:00+00:00,0.8630,1,2023-02-05 23:02:00+00:00,33899.0000,2023-02-05 23:03:00+00:00,33863.5714,target,17.7143,33916.7143,33863.5714,35.4286,2.0000
ogap_strict_partial_touch,2023,ES.c.0,gap_down,short,2023-02-05 23:00:00+00:00,0.8918,1,2023-02-05 23:03:00+00:00,4137.2500,2023-02-05 23:04:00+00:00,4132.8929,target,2.1786,4139.4286,4132.8929,4.3571,2.0000
ogap_strict_partial_touch,2023,YM.c.0,gap_down,short,2023-02-05 23:00:00+00:00,0.8630,1,2023-02-05 23:02:00+00:00,33899.0000,2023-02-05 23:03:00+00:00,33863.5714,target,17.7143,33916.7143,33863.5714,35.4286,2.0000
