fold_test_year,feature,gain
2020,fvggeom.distance_pts_any_symbol_any_side_untouched_above,9.929655075073242
2020,liqgeom.age_min_any_source_any_symbol_high_horizon_expired_above,9.836956977844238
2020,liqgeom.age_min_any_source_same_primary_high_fresh_below,9.836788177490234
2020,liqgeom.age_min_eql_any_symbol_any_side_wick_taken_below,9.83625316619873
2020,liqgeom.spread_pts_eql_any_symbol_high_fresh_below,9.829883575439453
2020,liqgeom.n_swing_same_primary_high_fresh_within_100pts,9.813179016113281
2020,xctx.minutes_since_last_itr_side_bearish_24h,9.76473331451416
2020,obgeom.age_min_any_symbol_any_side_invalidated_inside,9.640279769897461
2020,liqgeom.spread_pts_eql_any_symbol_low_horizon_expired_below,9.377363204956055
2020,xctx.n_swing_side_low_7d,9.305169105529785
2020,liqgeom.age_min_swing_any_symbol_high_wick_taken_above,9.238167762756348
2020,obgeom.age_min_any_symbol_bullish_body_filled_above,9.131429672241211
2020,xctx.minutes_since_last_fvp_side_buying_24h,9.118049621582031
2020,liqgeom.age_min_any_source_same_primary_high_wick_taken_above,9.063582420349121
2020,liqgeom.distance_pts_eql_any_symbol_high_wick_taken_below,9.03825855255127
2020,xctx.total_events_7d,8.885204315185547
2020,liqgeom.age_min_any_source_any_symbol_low_horizon_expired_above,8.833460807800293
2020,fvggeom.width_pts_any_symbol_any_side_mid_filled_above,8.810232162475586
2020,liqgeom.n_swing_same_primary_low_wick_taken_within_50pts,8.750661849975586
2020,liqgeom.n_any_source_any_symbol_low_horizon_expired_within_25pts,8.640491485595703
2020,fvggeom.age_min_any_symbol_bearish_mid_filled_above,8.619353294372559
2020,liqgeom.age_min_any_source_any_symbol_high_wick_taken_below,8.398571014404297
2020,liqgeom.spread_pts_eql_any_symbol_high_fresh_above,8.388117790222168
2020,liqgeom.distance_pts_swing_same_primary_high_wick_taken_above,8.297775268554688
2020,xctx.n_vp_side_buying_7d,8.26069164276123
2020,regime.last_close_location_same_primary_london_itr,8.202227592468262
2020,liqgeom.age_min_eql_any_symbol_low_fresh_above,8.05976390838623
2020,xctx.n_disp_same_primary_7d,8.027444839477539
2020,fvggeom.age_min_any_symbol_bearish_closed_through_inside,8.007843971252441
2020,liqgeom.distance_pts_swing_same_primary_low_wick_taken_below,7.926846504211426
2020,regime.last_close_location_same_primary_ny_itr,7.303896903991699
2020,liqgeom.distance_pts_swing_any_symbol_high_close_taken_above,6.797220230102539
2020,fvggeom.width_pts_same_primary_bearish_closed_through_below,6.5697922706604
2020,liqgeom.age_min_swing_any_symbol_low_horizon_expired_below,6.398453712463379
2020,liqgeom.distance_pts_any_source_any_symbol_low_close_taken_above,6.251302719116211
2020,fvggeom.width_pts_any_symbol_bullish_closed_through_above,6.172483444213867
2020,liqgeom.age_min_eql_any_symbol_high_close_taken_below,6.147495269775391
2020,sweep.event_type_pdh_1h,6.019918441772461
2020,fvggeom.width_pts_any_symbol_any_side_tapped_below,5.976095199584961
2020,fvggeom.distance_pts_any_symbol_bullish_closed_through_above,5.8811845779418945
2020,obgeom.body_width_pts_same_primary_any_side_invalidated_above,5.79631233215332
2020,xctx.n_disp_side_bearish_7d,5.769870758056641
2020,liqgeom.age_min_swing_any_symbol_high_close_taken_above,5.760961532592773
