fold_test_year,feature,gain
2020,liqgeom.distance_pts_any_source_same_primary_any_side_wick_taken_above,12.256170272827148
2020,liqgeom.age_min_eql_any_symbol_high_wick_taken_above,12.163368225097656
2020,fvggeom.distance_pts_any_symbol_bearish_untouched_above,12.156316757202148
2020,liqgeom.distance_pts_any_source_any_symbol_any_side_wick_taken_above,12.105392456054688
2020,fvggeom.age_min_same_primary_bullish_mid_filled_below,12.104645729064941
2020,fvggeom.distance_pts_any_symbol_bullish_mid_filled_below,12.0955171585083
2020,obgeom.range_width_pts_same_primary_bullish_body_filled_below,11.985915184020996
2020,xctx.n_macro_same_primary_7d,11.914314270019531
2020,liqgeom.age_min_swing_same_primary_any_side_fresh_above,11.90800666809082
2020,liqgeom.spread_pts_eql_any_symbol_any_side_fresh_above,11.907585144042969
2020,xctx.minutes_since_last_orb_side_doji_7d,11.831157684326172
2020,liqgeom.distance_pts_eql_any_symbol_high_fresh_above,11.69208812713623
2020,obgeom.age_min_same_primary_bearish_invalidated_below,11.637404441833496
2020,xctx.minutes_since_last_disp_side_bearish_24h,11.525199890136719
2020,regime.last_true_range_pts_any_symbol_london_itr,11.448566436767578
2020,fvggeom.distance_pts_any_symbol_any_side_untouched_above,11.376160621643066
2020,liqgeom.n_any_source_same_primary_high_wick_taken_within_25pts,11.351093292236328
2020,liqgeom.distance_pts_eql_same_primary_high_horizon_expired_below,11.265084266662598
2020,xctx.minutes_since_last_fvg_1h,11.052812576293945
2020,regime.last_close_location_any_symbol_weekly_itr,10.96162223815918
2020,regime.last_true_range_pts_any_symbol_any_itr,10.886285781860352
2020,fvggeom.width_pts_any_symbol_bullish_tapped_above,10.75113296508789
2020,fvggeom.age_min_any_symbol_any_side_tapped_below,10.706676483154297
2020,xctx.n_eql_side_low_24h,10.42223834991455
2020,liqgeom.n_members_eql_any_symbol_low_fresh_below,10.40047836303711
2020,obgeom.age_min_any_symbol_any_side_fresh_above,10.381507873535156
2020,xctx.n_fvp_side_balanced_7d,10.302969932556152
2020,xctx.n_fvg_side_bearish_7d,10.260381698608398
2020,liqgeom.age_min_swing_any_symbol_any_side_horizon_expired_above,10.20366382598877
2020,obgeom.range_width_pts_any_symbol_any_side_fresh_below,10.200722694396973
2020,xctx.total_events_7d,10.10588550567627
2020,obgeom.distance_pts_same_primary_bearish_invalidated_above,10.07067584991455
