variant,signal,test_year,symbol,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
v7a_atr30m,ogap_gap_up_rejection,2023,ES.c.0,long,2023-10-29 22:00:00+00:00,2023-10-29 22:04:00+00:00,4147.5000,2023-10-30 02:04:00+00:00,4152.7500,time_exit,13.6786,4120.1429,4202.2143,5.2500,0.1919
v7a_atr30m,ogap_gap_up_rejection,2023,ES.c.0,long,2023-10-29 22:00:00+00:00,2023-10-29 22:04:00+00:00,4147.5000,2023-10-30 02:04:00+00:00,4152.7500,time_exit,13.6786,4120.1429,4202.2143,5.2500,0.1919
v7a_atr30m,ogap_gap_up_rejection,2023,NQ.c.0,long,2023-11-19 23:00:00+00:00,2023-11-19 23:05:00+00:00,15880.0000,2023-11-20 03:05:00+00:00,15857.7500,time_exit,30.8036,15818.3929,16003.2143,-22.2500,-0.3612
v7a_atr30m,ogap_gap_up_rejection,2023,NQ.c.0,long,2023-11-19 23:00:00+00:00,2023-11-19 23:05:00+00:00,15880.0000,2023-11-20 03:05:00+00:00,15857.7500,time_exit,30.8036,15818.3929,16003.2143,-22.2500,-0.3612
v7a_atr30m,ogap_gap_up_rejection,2023,NQ.c.0,long,2023-12-17 23:00:00+00:00,2023-12-17 23:05:00+00:00,16825.0000,2023-12-18 03:05:00+00:00,16838.0000,time_exit,21.6429,16781.7143,16911.5714,13.0000,0.3003
v7a_atr30m,ogap_gap_up_rejection,2023,ES.c.0,long,2023-12-17 23:00:00+00:00,2023-12-17 23:04:00+00:00,4772.5000,2023-12-18 03:04:00+00:00,4776.7500,time_exit,5.6071,4761.2857,4794.9286,4.2500,0.3790
v7a_atr30m,ogap_gap_up_rejection,2023,NQ.c.0,long,2023-12-17 23:00:00+00:00,2023-12-17 23:05:00+00:00,16825.0000,2023-12-18 03:05:00+00:00,16838.0000,time_exit,21.6429,16781.7143,16911.5714,13.0000,0.3003
v7a_atr30m,ogap_gap_up_rejection,2023,ES.c.0,long,2023-12-17 23:00:00+00:00,2023-12-17 23:04:00+00:00,4772.5000,2023-12-18 03:04:00+00:00,4776.7500,time_exit,5.6071,4761.2857,4794.9286,4.2500,0.3790
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-03-17 22:00:00+00:00,2024-03-17 22:02:00+00:00,18071.7500,2024-03-18 02:02:00+00:00,18111.5000,time_exit,37.9821,17995.7857,18223.6786,39.7500,0.5233
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-03-17 22:00:00+00:00,2024-03-17 22:02:00+00:00,5184.2500,2024-03-18 02:02:00+00:00,5190.5000,time_exit,7.6250,5169.0000,5214.7500,6.2500,0.4098
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-03-17 22:00:00+00:00,2024-03-17 22:02:00+00:00,18071.7500,2024-03-18 02:02:00+00:00,18111.5000,time_exit,37.9821,17995.7857,18223.6786,39.7500,0.5233
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-03-17 22:00:00+00:00,2024-03-17 22:02:00+00:00,5184.2500,2024-03-18 02:02:00+00:00,5190.5000,time_exit,7.6250,5169.0000,5214.7500,6.2500,0.4098
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-04-21 22:00:00+00:00,2024-04-21 22:03:00+00:00,5017.2500,2024-04-22 02:03:00+00:00,5015.2500,time_exit,16.9286,4983.3929,5084.9643,-2.0000,-0.0591
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-04-21 22:00:00+00:00,2024-04-21 22:03:00+00:00,5017.2500,2024-04-22 02:03:00+00:00,5015.2500,time_exit,16.9286,4983.3929,5084.9643,-2.0000,-0.0591
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-04-28 22:00:00+00:00,2024-04-28 22:05:00+00:00,17857.0000,2024-04-29 02:05:00+00:00,17900.0000,time_exit,42.6964,17771.6071,18027.7857,43.0000,0.5036
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-04-28 22:00:00+00:00,2024-04-28 22:07:00+00:00,5136.5000,2024-04-29 02:07:00+00:00,5144.5000,time_exit,9.1250,5118.2500,5173.0000,8.0000,0.4384
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-04-28 22:00:00+00:00,2024-04-28 22:05:00+00:00,17857.0000,2024-04-29 02:05:00+00:00,17900.0000,time_exit,42.6964,17771.6071,18027.7857,43.0000,0.5036
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-04-28 22:00:00+00:00,2024-04-28 22:07:00+00:00,5136.5000,2024-04-29 02:07:00+00:00,5144.5000,time_exit,9.1250,5118.2500,5173.0000,8.0000,0.4384
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-06-23 22:00:00+00:00,2024-06-23 22:06:00+00:00,20008.5000,2024-06-24 01:15:00+00:00,19940.0000,stop,34.2500,19940.0000,20145.5000,-68.5000,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-06-23 22:00:00+00:00,2024-06-23 22:02:00+00:00,5537.5000,2024-06-24 01:15:00+00:00,5523.1429,stop,7.1786,5523.1429,5566.2143,-14.3571,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-06-23 22:00:00+00:00,2024-06-23 22:06:00+00:00,20008.5000,2024-06-24 01:15:00+00:00,19940.0000,stop,34.2500,19940.0000,20145.5000,-68.5000,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-06-23 22:00:00+00:00,2024-06-23 22:02:00+00:00,5537.5000,2024-06-24 01:15:00+00:00,5523.1429,stop,7.1786,5523.1429,5566.2143,-14.3571,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-07-14 22:00:00+00:00,2024-07-14 22:03:00+00:00,20550.0000,2024-07-15 02:03:00+00:00,20572.7500,time_exit,62.5000,20425.0000,20800.0000,22.7500,0.1820
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-07-14 22:00:00+00:00,2024-07-14 22:07:00+00:00,5669.7500,2024-07-15 02:07:00+00:00,5675.5000,time_exit,11.8929,5645.9643,5717.3214,5.7500,0.2417
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-07-14 22:00:00+00:00,2024-07-14 22:03:00+00:00,20550.0000,2024-07-15 02:03:00+00:00,20572.7500,time_exit,62.5000,20425.0000,20800.0000,22.7500,0.1820
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-07-14 22:00:00+00:00,2024-07-14 22:07:00+00:00,5669.7500,2024-07-15 02:07:00+00:00,5675.5000,time_exit,11.8929,5645.9643,5717.3214,5.7500,0.2417
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-07-21 22:00:00+00:00,2024-07-21 22:02:00+00:00,19741.5000,2024-07-22 02:02:00+00:00,19747.7500,time_exit,74.3750,19592.7500,20039.0000,6.2500,0.0420
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-07-21 22:00:00+00:00,2024-07-21 22:04:00+00:00,5560.5000,2024-07-22 02:04:00+00:00,5556.0000,time_exit,14.9821,5530.5357,5620.4286,-4.5000,-0.1502
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-07-21 22:00:00+00:00,2024-07-21 22:02:00+00:00,19741.5000,2024-07-22 02:02:00+00:00,19747.7500,time_exit,74.3750,19592.7500,20039.0000,6.2500,0.0420
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-07-21 22:00:00+00:00,2024-07-21 22:04:00+00:00,5560.5000,2024-07-22 02:04:00+00:00,5556.0000,time_exit,14.9821,5530.5357,5620.4286,-4.5000,-0.1502
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-09-22 22:00:00+00:00,2024-09-22 22:04:00+00:00,20009.0000,2024-09-23 00:48:00+00:00,20122.0000,target,28.2500,19952.5000,20122.0000,113.0000,2.0000
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-09-22 22:00:00+00:00,2024-09-22 22:07:00+00:00,5757.0000,2024-09-23 01:32:00+00:00,5779.3571,target,5.5893,5745.8214,5779.3571,22.3571,2.0000
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-09-22 22:00:00+00:00,2024-09-22 22:04:00+00:00,20009.0000,2024-09-23 00:48:00+00:00,20122.0000,target,28.2500,19952.5000,20122.0000,113.0000,2.0000
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-09-22 22:00:00+00:00,2024-09-22 22:07:00+00:00,5757.0000,2024-09-23 01:32:00+00:00,5779.3571,target,5.5893,5745.8214,5779.3571,22.3571,2.0000
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-11-10 23:00:00+00:00,2024-11-10 23:02:00+00:00,21279.0000,2024-11-11 03:02:00+00:00,21266.7500,time_exit,31.6786,21215.6429,21405.7143,-12.2500,-0.1933
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-11-10 23:00:00+00:00,2024-11-10 23:02:00+00:00,21279.0000,2024-11-11 03:02:00+00:00,21266.7500,time_exit,31.6786,21215.6429,21405.7143,-12.2500,-0.1933
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-11-24 23:00:00+00:00,2024-11-24 23:02:00+00:00,20940.5000,2024-11-25 03:02:00+00:00,20959.7500,time_exit,61.9643,20816.5714,21188.3571,19.2500,0.1553
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-11-24 23:00:00+00:00,2024-11-24 23:02:00+00:00,6008.7500,2024-11-25 03:02:00+00:00,6014.0000,time_exit,13.5179,5981.7143,6062.8214,5.2500,0.1942
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-11-24 23:00:00+00:00,2024-11-24 23:02:00+00:00,20940.5000,2024-11-25 03:02:00+00:00,20959.7500,time_exit,61.9643,20816.5714,21188.3571,19.2500,0.1553
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-11-24 23:00:00+00:00,2024-11-24 23:02:00+00:00,6008.7500,2024-11-25 03:02:00+00:00,6014.0000,time_exit,13.5179,5981.7143,6062.8214,5.2500,0.1942
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-12-22 23:00:00+00:00,2024-12-22 23:02:00+00:00,21654.7500,2024-12-23 03:02:00+00:00,21665.0000,time_exit,60.2679,21534.2143,21895.8214,10.2500,0.0850
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-12-22 23:00:00+00:00,2024-12-22 23:02:00+00:00,6021.5000,2024-12-23 03:02:00+00:00,6022.5000,time_exit,14.4821,5992.5357,6079.4286,1.0000,0.0345
v7a_atr30m,ogap_gap_up_rejection,2024,NQ.c.0,long,2024-12-22 23:00:00+00:00,2024-12-22 23:02:00+00:00,21654.7500,2024-12-23 03:02:00+00:00,21665.0000,time_exit,60.2679,21534.2143,21895.8214,10.2500,0.0850
v7a_atr30m,ogap_gap_up_rejection,2024,ES.c.0,long,2024-12-22 23:00:00+00:00,2024-12-22 23:02:00+00:00,6021.5000,2024-12-23 03:02:00+00:00,6022.5000,time_exit,14.4821,5992.5357,6079.4286,1.0000,0.0345
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-03-23 22:00:00+00:00,2025-03-23 22:02:00+00:00,5753.0000,2025-03-24 02:02:00+00:00,5753.2500,time_exit,12.3214,5728.3571,5802.2857,0.2500,0.0101
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-03-23 22:00:00+00:00,2025-03-23 22:02:00+00:00,5753.0000,2025-03-24 02:02:00+00:00,5753.2500,time_exit,12.3214,5728.3571,5802.2857,0.2500,0.0101
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-05-11 22:00:00+00:00,2025-05-11 22:02:00+00:00,5754.2500,2025-05-12 02:02:00+00:00,5755.0000,time_exit,15.5357,5723.1786,5816.3929,0.7500,0.0241
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-05-11 22:00:00+00:00,2025-05-11 22:02:00+00:00,5754.2500,2025-05-12 02:02:00+00:00,5755.0000,time_exit,15.5357,5723.1786,5816.3929,0.7500,0.0241
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-07-06 22:00:00+00:00,2025-07-06 22:02:00+00:00,23004.0000,2025-07-07 01:04:00+00:00,22945.5714,stop,29.2143,22945.5714,23120.8571,-58.4286,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-07-06 22:00:00+00:00,2025-07-06 22:02:00+00:00,6307.7500,2025-07-07 01:05:00+00:00,6295.9643,stop,5.8929,6295.9643,6331.3214,-11.7857,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-07-06 22:00:00+00:00,2025-07-06 22:02:00+00:00,23004.0000,2025-07-07 01:04:00+00:00,22945.5714,stop,29.2143,22945.5714,23120.8571,-58.4286,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-07-06 22:00:00+00:00,2025-07-06 22:02:00+00:00,6307.7500,2025-07-07 01:05:00+00:00,6295.9643,stop,5.8929,6295.9643,6331.3214,-11.7857,-1.0000
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-07-27 22:00:00+00:00,2025-07-27 22:04:00+00:00,23524.5000,2025-07-28 02:04:00+00:00,23538.5000,time_exit,29.1429,23466.2143,23641.0714,14.0000,0.2402
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-07-27 22:00:00+00:00,2025-07-27 22:05:00+00:00,6448.2500,2025-07-28 02:05:00+00:00,6449.0000,time_exit,5.6786,6436.8929,6470.9643,0.7500,0.0660
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-07-27 22:00:00+00:00,2025-07-27 22:04:00+00:00,23524.5000,2025-07-28 02:04:00+00:00,23538.5000,time_exit,29.1429,23466.2143,23641.0714,14.0000,0.2402
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-07-27 22:00:00+00:00,2025-07-27 22:05:00+00:00,6448.2500,2025-07-28 02:05:00+00:00,6449.0000,time_exit,5.6786,6436.8929,6470.9643,0.7500,0.0660
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-09-21 22:00:00+00:00,2025-09-21 22:02:00+00:00,24861.2500,2025-09-22 02:02:00+00:00,24846.5000,time_exit,24.6071,24812.0357,24959.6786,-14.7500,-0.2997
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-09-21 22:00:00+00:00,2025-09-21 22:05:00+00:00,6717.0000,2025-09-22 02:05:00+00:00,6714.5000,time_exit,5.9107,6705.1786,6740.6429,-2.5000,-0.2115
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-09-21 22:00:00+00:00,2025-09-21 22:02:00+00:00,24861.2500,2025-09-22 02:02:00+00:00,24846.5000,time_exit,24.6071,24812.0357,24959.6786,-14.7500,-0.2997
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-09-21 22:00:00+00:00,2025-09-21 22:05:00+00:00,6717.0000,2025-09-22 02:05:00+00:00,6714.5000,time_exit,5.9107,6705.1786,6740.6429,-2.5000,-0.2115
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-10-12 22:00:00+00:00,2025-10-12 22:04:00+00:00,6668.7500,2025-10-13 02:04:00+00:00,6681.2500,time_exit,35.2143,6598.3214,6809.6071,12.5000,0.1775
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-10-12 22:00:00+00:00,2025-10-12 22:04:00+00:00,6668.7500,2025-10-13 02:04:00+00:00,6681.2500,time_exit,35.2143,6598.3214,6809.6071,12.5000,0.1775
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-10-26 22:00:00+00:00,2025-10-26 22:03:00+00:00,25731.2500,2025-10-27 02:03:00+00:00,25724.5000,time_exit,43.1250,25645.0000,25903.7500,-6.7500,-0.0783
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-10-26 22:00:00+00:00,2025-10-26 22:03:00+00:00,6873.2500,2025-10-27 02:03:00+00:00,6870.5000,time_exit,9.1429,6854.9643,6909.8214,-2.7500,-0.1504
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-10-26 22:00:00+00:00,2025-10-26 22:03:00+00:00,25731.2500,2025-10-27 02:03:00+00:00,25724.5000,time_exit,43.1250,25645.0000,25903.7500,-6.7500,-0.0783
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-10-26 22:00:00+00:00,2025-10-26 22:03:00+00:00,6873.2500,2025-10-27 02:03:00+00:00,6870.5000,time_exit,9.1429,6854.9643,6909.8214,-2.7500,-0.1504
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-11-09 23:00:00+00:00,2025-11-09 23:02:00+00:00,25369.7500,2025-11-10 03:02:00+00:00,25457.5000,time_exit,107.6786,25154.3929,25800.4643,87.7500,0.4075
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-11-09 23:00:00+00:00,2025-11-09 23:02:00+00:00,6793.2500,2025-11-10 03:02:00+00:00,6800.7500,time_exit,21.8393,6749.5714,6880.6071,7.5000,0.1717
v7a_atr30m,ogap_gap_up_rejection,2025,NQ.c.0,long,2025-11-09 23:00:00+00:00,2025-11-09 23:02:00+00:00,25369.7500,2025-11-10 03:02:00+00:00,25457.5000,time_exit,107.6786,25154.3929,25800.4643,87.7500,0.4075
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-11-09 23:00:00+00:00,2025-11-09 23:02:00+00:00,6793.2500,2025-11-10 03:02:00+00:00,6800.7500,time_exit,21.8393,6749.5714,6880.6071,7.5000,0.1717
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-12-21 23:00:00+00:00,2025-12-21 23:05:00+00:00,6905.0000,2025-12-22 03:05:00+00:00,6908.2500,time_exit,8.6250,6887.7500,6939.5000,3.2500,0.1884
v7a_atr30m,ogap_gap_up_rejection,2025,ES.c.0,long,2025-12-21 23:00:00+00:00,2025-12-21 23:05:00+00:00,6905.0000,2025-12-22 03:05:00+00:00,6908.2500,time_exit,8.6250,6887.7500,6939.5000,3.2500,0.1884
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-01-05 23:00:00+00:00,2020-01-05 23:02:00+00:00,3219.2500,2020-01-06 03:02:00+00:00,3220.7500,time_exit,5.9464,3231.1429,3195.4643,-1.5000,-0.1261
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-01-05 23:00:00+00:00,2020-01-05 23:02:00+00:00,3219.2500,2020-01-06 03:02:00+00:00,3220.7500,time_exit,5.9464,3231.1429,3195.4643,-1.5000,-0.1261
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,9051.7500,2020-01-27 03:02:00+00:00,9022.7500,time_exit,30.4286,9112.6071,8930.0357,29.0000,0.4765
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,3265.7500,2020-01-27 03:02:00+00:00,3261.7500,time_exit,9.3393,3284.4286,3228.3929,4.0000,0.2141
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,9051.7500,2020-01-27 03:02:00+00:00,9022.7500,time_exit,30.4286,9112.6071,8930.0357,29.0000,0.4765
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-01-26 23:00:00+00:00,2020-01-26 23:02:00+00:00,3265.7500,2020-01-27 03:02:00+00:00,3261.7500,time_exit,9.3393,3284.4286,3228.3929,4.0000,0.2141
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,short,2020-02-17 23:00:00+00:00,2020-02-17 23:02:00+00:00,9594.0000,2020-02-18 02:53:00+00:00,9568.7143,target,6.3214,9606.6429,9568.7143,25.2857,2.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-02-23 23:00:00+00:00,2020-02-23 23:05:00+00:00,3305.5000,2020-02-24 03:05:00+00:00,3286.0000,time_exit,7.5179,3320.5357,3275.4286,19.5000,1.2969
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-02-23 23:00:00+00:00,2020-02-23 23:05:00+00:00,3305.5000,2020-02-24 03:05:00+00:00,3286.0000,time_exit,7.5179,3320.5357,3275.4286,19.5000,1.2969
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-08 22:00:00+00:00,2020-03-08 22:02:00+00:00,2872.2500,2020-03-09 02:02:00+00:00,2819.0000,time_exit,28.0714,2928.3929,2759.9643,53.2500,0.9485
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-08 22:00:00+00:00,2020-03-08 22:02:00+00:00,2872.2500,2020-03-09 02:02:00+00:00,2819.0000,time_exit,28.0714,2928.3929,2759.9643,53.2500,0.9485
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-22 22:00:00+00:00,2020-03-22 22:03:00+00:00,2180.0000,2020-03-23 02:03:00+00:00,2191.5000,time_exit,29.1071,2238.2143,2063.5714,-11.5000,-0.1975
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-22 22:00:00+00:00,2020-03-22 22:03:00+00:00,2180.0000,2020-03-23 02:03:00+00:00,2191.5000,time_exit,29.1071,2238.2143,2063.5714,-11.5000,-0.1975
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-29 22:00:00+00:00,2020-03-29 22:03:00+00:00,2467.7500,2020-03-30 02:03:00+00:00,2493.5000,time_exit,27.1786,2522.1071,2359.0357,-25.7500,-0.4737
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-03-29 22:00:00+00:00,2020-03-29 22:03:00+00:00,2467.7500,2020-03-30 02:03:00+00:00,2493.5000,time_exit,27.1786,2522.1071,2359.0357,-25.7500,-0.4737
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,11.1250,2815.0000,2748.2500,0.0000,0.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,11.1250,2815.0000,2748.2500,0.0000,0.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:47:00+00:00,2967.0357,stop,7.5179,2967.0357,2921.9286,-15.0357,-1.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:47:00+00:00,2967.0357,stop,7.5179,2967.0357,2921.9286,-15.0357,-1.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,26.0179,3055.0357,2898.9286,4.2500,0.0817
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,26.0179,3055.0357,2898.9286,4.2500,0.0817
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 01:03:00+00:00,3062.1786,stop,11.0893,3062.1786,2995.6429,-22.1786,-1.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 01:03:00+00:00,3062.1786,stop,11.0893,3062.1786,2995.6429,-22.1786,-1.0000
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 02:02:00+00:00,3014.5000,time_exit,16.0179,3018.5357,2922.4286,-28.0000,-0.8740
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 02:02:00+00:00,3014.5000,time_exit,16.0179,3018.5357,2922.4286,-28.0000,-0.8740
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-07-05 22:00:00+00:00,2020-07-05 22:02:00+00:00,10372.2500,2020-07-06 01:01:00+00:00,10434.3214,target,15.5179,10341.2143,10434.3214,62.0714,2.0000
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-07-05 22:00:00+00:00,2020-07-05 22:02:00+00:00,10372.2500,2020-07-06 01:01:00+00:00,10434.3214,target,15.5179,10341.2143,10434.3214,62.0714,2.0000
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-07-26 22:00:00+00:00,2020-07-26 22:02:00+00:00,10511.5000,2020-07-27 02:02:00+00:00,10501.7500,time_exit,59.8036,10391.8929,10750.7143,-9.7500,-0.0815
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-07-26 22:00:00+00:00,2020-07-26 22:02:00+00:00,10511.5000,2020-07-27 02:02:00+00:00,10501.7500,time_exit,59.8036,10391.8929,10750.7143,-9.7500,-0.0815
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-08-23 22:00:00+00:00,2020-08-23 22:02:00+00:00,11584.5000,2020-08-24 02:02:00+00:00,11600.0000,time_exit,31.3214,11521.8571,11709.7857,15.5000,0.2474
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-08-23 22:00:00+00:00,2020-08-23 22:02:00+00:00,11584.5000,2020-08-24 02:02:00+00:00,11600.0000,time_exit,31.3214,11521.8571,11709.7857,15.5000,0.2474
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,long,2020-09-13 22:00:00+00:00,2020-09-13 22:02:00+00:00,3352.7500,2020-09-14 02:02:00+00:00,3366.7500,time_exit,17.1964,3318.3571,3421.5357,14.0000,0.4071
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,long,2020-09-13 22:00:00+00:00,2020-09-13 22:02:00+00:00,3352.7500,2020-09-14 02:02:00+00:00,3366.7500,time_exit,17.1964,3318.3571,3421.5357,14.0000,0.4071
v7a_atr30m,ogap_strict_partial_touch,2020,NQ.c.0,long,2020-10-04 22:00:00+00:00,2020-10-04 22:03:00+00:00,11295.7500,2020-10-05 02:03:00+00:00,11339.2500,time_exit,69.3036,11157.1429,11572.9643,43.5000,0.3138
v7a_atr30m,ogap_strict_partial_touch,2020,ES.c.0,long,2020-10-04 22:00:00+00:00,2020-10-04 22:02:00+00:00,3355.2500,2020-10-05 02:02:00+00:00,3361.5000,time_exit,15.7500,3323.7500,3418.2500,6.2500,0.1984
