entry_time,entry_price,exit_time,exit_price,stop,tp,risk,direction,exit_reason,pnl_r,fvg_high,fvg_low,quarter,month,hour
2024-10-10 13:05,20446.5,2024-10-10 13:22,20464.0,20464.0,20394.0,17.5,BEARISH,SL,-1.0,20459.0,20448.25,2024Q4,2024-10,13
2024-10-11 09:50,20357.75,2024-10-11 09:56,20370.0,20370.0,20321.0,12.25,BEARISH,SL,-1.0,20365.0,20351.75,2024Q4,2024-10,9
2024-10-11 10:50,20421.0,2024-10-11 12:50,20415.5,20367.0,20583.0,54.0,BULLISH,timeout,-0.10185185185185185,20430.25,20372.0,2024Q4,2024-10,10
2024-10-14 09:31,20555.0,2024-10-14 09:45,20612.0,20536.0,20612.0,19.0,BULLISH,3R,3.0,20548.5,20541.0,2024Q4,2024-10,9
2024-10-16 10:27,20334.75,2024-10-16 10:39,20281.5,20352.5,20281.5,17.75,BEARISH,3R,3.0,20347.5,20259.5,2024Q4,2024-10,10
2024-10-16 10:45,20258.25,2024-10-16 10:46,20269.5,20254.5,20269.5,3.75,BULLISH,3R,3.0,20282.25,20259.5,2024Q4,2024-10,10
2024-10-17 12:02,20517.0,2024-10-17 14:02,20467.5,20577.25,20336.25,60.25,BEARISH,timeout,0.8215767634854771,20572.25,20504.75,2024Q4,2024-10,12
2024-10-18 09:37,20452.25,2024-10-18 09:38,20445.5,20445.5,20472.5,6.75,BULLISH,SL,-1.0,20456.0,20450.5,2024Q4,2024-10,9
2024-10-18 13:31,20485.25,2024-10-18 14:01,20463.75,20463.75,20549.75,21.5,BULLISH,SL,-1.0,20483.25,20468.75,2024Q4,2024-10,13
2024-10-22 12:43,20434.0,2024-10-22 13:38,20538.25,20399.25,20538.25,34.75,BULLISH,3R,3.0,20430.25,20404.25,2024Q4,2024-10,12
2024-10-23 12:50,20279.75,2024-10-23 12:52,20251.25,20289.25,20251.25,9.5,BEARISH,3R,3.0,20284.25,20277.5,2024Q4,2024-10,12
2024-10-24 13:05,20376.75,2024-10-24 13:12,20385.25,20385.25,20351.25,8.5,BEARISH,SL,-1.0,20380.25,20376.25,2024Q4,2024-10,13
2024-10-24 13:15,20373.25,2024-10-24 15:15,20383.5,20394.0,20311.0,20.75,BEARISH,timeout,-0.4939759036144578,20389.0,20376.25,2024Q4,2024-10,13
2024-10-25 09:31,20519.25,2024-10-25 10:00,20662.5,20471.5,20662.5,47.75,BULLISH,3R,3.0,20490.25,20476.5,2024Q4,2024-10,9
2024-10-28 10:16,20578.5,2024-10-28 12:16,20553.25,20623.25,20444.25,44.75,BEARISH,timeout,0.5642458100558659,20618.25,20583.75,2024Q4,2024-10,10
2024-10-30 10:14,20662.0,2024-10-30 10:19,20679.0,20679.0,20611.0,17.0,BEARISH,SL,-1.0,20674.0,20672.75,2024Q4,2024-10,10
2024-10-31 10:20,20186.75,2024-10-31 12:20,20095.0,20257.75,19973.75,71.0,BEARISH,timeout,1.2922535211267605,20252.75,20183.0,2024Q4,2024-10,10
2024-11-01 10:49,20185.75,2024-11-01 10:58,20230.75,20170.75,20230.75,15.0,BULLISH,3R,3.0,20209.5,20175.75,2024Q4,2024-11,10
2024-11-01 11:06,20227.5,2024-11-01 11:08,20216.5,20216.5,20260.5,11.0,BULLISH,SL,-1.0,20226.75,20221.5,2024Q4,2024-11,11
2024-11-04 09:31,20125.0,2024-11-04 09:34,20073.25,20142.25,20073.25,17.25,BEARISH,3R,3.0,20137.25,20132.5,2024Q4,2024-11,9
2024-11-05 10:30,20266.75,2024-11-05 11:01,20237.75,20237.75,20353.75,29.0,BULLISH,SL,-1.0,20260.0,20242.75,2024Q4,2024-11,10
2024-11-07 13:12,21166.25,2024-11-07 13:46,21152.25,21152.25,21208.25,14.0,BULLISH,SL,-1.0,21160.0,21157.25,2024Q4,2024-11,13
2024-11-08 13:01,21217.5,2024-11-08 13:36,21253.5,21205.5,21253.5,12.0,BULLISH,3R,3.0,21214.75,21210.5,2024Q4,2024-11,13
2024-11-11 10:38,21229.25,2024-11-11 12:38,21176.25,21286.0,21059.0,56.75,BEARISH,timeout,0.933920704845815,21281.0,21218.25,2024Q4,2024-11,10
2024-11-12 13:18,21113.0,2024-11-12 13:32,21142.5,21142.5,21024.5,29.5,BEARISH,SL,-1.0,21137.5,21107.25,2024Q4,2024-11,13
2024-11-13 10:39,21116.0,2024-11-13 10:44,21126.5,21126.5,21084.5,10.5,BEARISH,SL,-1.0,21121.5,21115.0,2024Q4,2024-11,10
2024-11-14 09:31,21161.25,2024-11-14 09:36,21171.0,21171.0,21132.0,9.75,BEARISH,SL,-1.0,21166.0,21161.5,2024Q4,2024-11,9
2024-11-18 11:56,20650.0,2024-11-18 13:56,20641.75,20594.0,20818.0,56.0,BULLISH,timeout,-0.14732142857142858,20649.5,20599.0,2024Q4,2024-11,11
2024-11-18 12:21,20652.0,2024-11-18 14:21,20603.5,20594.0,20826.0,58.0,BULLISH,timeout,-0.8362068965517241,20649.5,20599.0,2024Q4,2024-11,12
2024-11-19 12:03,20667.0,2024-11-19 12:04,20663.5,20663.5,20677.5,3.5,BULLISH,SL,-1.0,20673.75,20668.5,2024Q4,2024-11,12
2024-11-20 10:36,20560.75,2024-11-20 10:49,20618.0,20618.0,20389.0,57.25,BEARISH,SL,-1.0,20613.0,20539.25,2024Q4,2024-11,10
2024-11-20 11:38,20558.25,2024-11-20 11:44,20630.25,20534.25,20630.25,24.0,BULLISH,3R,3.0,20583.0,20539.25,2024Q4,2024-11,11
2024-11-21 09:50,20767.0,2024-11-21 09:52,20731.0,20731.0,20875.0,36.0,BULLISH,SL,-1.0,20782.0,20736.0,2024Q4,2024-11,9
2024-11-21 10:38,20540.75,2024-11-21 10:43,20595.0,20595.0,20378.0,54.25,BEARISH,SL,-1.0,20590.0,20565.25,2024Q4,2024-11,10
2024-11-22 13:46,20842.5,2024-11-22 13:50,20836.0,20836.0,20862.0,6.5,BULLISH,SL,-1.0,20841.5,20841.0,2024Q4,2024-11,13
2024-11-26 13:15,20960.75,2024-11-26 14:17,20939.75,20939.75,21023.75,21.0,BULLISH,SL,-1.0,20961.25,20944.75,2024Q4,2024-11,13
2024-11-27 13:20,20786.0,2024-11-27 13:55,20813.0,20813.0,20705.0,27.0,BEARISH,SL,-1.0,20808.0,20786.5,2024Q4,2024-11,13
2024-11-28 11:37,20883.5,2024-11-28 18:37,20883.0,20870.75,20921.75,12.75,BULLISH,timeout,-0.0392156862745098,20883.75,20875.75,2024Q4,2024-11,11
2024-11-28 12:55,20890.0,2024-11-28 12:58,20887.5,20887.5,20897.5,2.5,BULLISH,SL,-1.0,20897.0,20892.5,2024Q4,2024-11,12
2024-11-29 11:39,20971.25,2024-11-29 11:49,20994.5,20963.5,20994.5,7.75,BULLISH,3R,3.0,20979.0,20968.5,2024Q4,2024-11,11
2024-12-02 11:00,21156.25,2024-12-02 11:39,21220.75,21134.75,21220.75,21.5,BULLISH,3R,3.0,21147.0,21139.75,2024Q4,2024-12,11
2024-12-03 09:37,21187.0,2024-12-03 09:40,21200.5,21200.5,21146.5,13.5,BEARISH,SL,-1.0,21195.5,21178.0,2024Q4,2024-12,9
2024-12-03 13:34,21233.75,2024-12-03 15:34,21251.0,21207.0,21314.0,26.75,BULLISH,timeout,0.6448598130841121,21229.5,21212.0,2024Q4,2024-12,13
2024-12-04 10:16,21423.5,2024-12-04 10:19,21442.25,21442.25,21367.25,18.75,BEARISH,SL,-1.0,21437.25,21436.75,2024Q4,2024-12,10
2024-12-04 11:31,21464.0,2024-12-04 11:32,21457.0,21457.0,21485.0,7.0,BULLISH,SL,-1.0,21462.5,21462.0,2024Q4,2024-12,11
2024-12-05 12:45,21552.0,2024-12-05 13:18,21526.75,21526.75,21627.75,25.25,BULLISH,SL,-1.0,21549.75,21531.75,2024Q4,2024-12,12
2024-12-06 10:57,21619.0,2024-12-06 11:09,21609.0,21609.0,21649.0,10.0,BULLISH,SL,-1.0,21617.25,21614.0,2024Q4,2024-12,10
2024-12-10 09:59,21518.5,2024-12-10 10:00,21547.75,21508.75,21547.75,9.75,BULLISH,3R,3.0,21522.0,21513.75,2024Q4,2024-12,9
2024-12-11 11:48,21755.5,2024-12-11 13:32,21808.0,21738.0,21808.0,17.5,BULLISH,3R,3.0,21750.0,21743.0,2024Q4,2024-12,11
2024-12-11 12:35,21778.0,2024-12-11 14:35,21807.5,21758.75,21835.75,19.25,BULLISH,timeout,1.5324675324675325,21770.5,21763.75,2024Q4,2024-12,12
2024-12-12 10:28,21700.5,2024-12-12 10:56,21724.75,21724.75,21627.75,24.25,BEARISH,SL,-1.0,21719.75,21710.0,2024Q4,2024-12,10
2024-12-12 11:50,21697.25,2024-12-12 11:52,21681.75,21681.75,21743.75,15.5,BULLISH,SL,-1.0,21689.5,21686.75,2024Q4,2024-12,11
2024-12-13 09:35,21815.75,2024-12-13 09:36,21819.0,21819.0,21806.0,3.25,BEARISH,SL,-1.0,21814.0,21803.5,2024Q4,2024-12,9
2024-12-13 10:04,21873.25,2024-12-13 10:37,21798.5,21798.5,22097.5,74.75,BULLISH,SL,-1.0,21866.75,21803.5,2024Q4,2024-12,10
2024-12-16 11:39,22032.0,2024-12-16 11:44,22004.75,22004.75,22113.75,27.25,BULLISH,SL,-1.0,22019.75,22009.75,2024Q4,2024-12,11
2024-12-17 11:07,22001.75,2024-12-17 11:37,22079.0,21976.0,22079.0,25.75,BULLISH,3R,3.0,21983.0,21981.0,2024Q4,2024-12,11
2024-12-19 11:56,21304.0,2024-12-19 12:03,21279.0,21279.0,21379.0,25.0,BULLISH,SL,-1.0,21286.5,21284.0,2024Q4,2024-12,11
2024-12-23 09:38,21629.5,2024-12-23 09:39,21647.75,21647.75,21574.75,18.25,BEARISH,SL,-1.0,21642.75,21588.5,2024Q4,2024-12,9
2024-12-23 09:31,21654.0,2024-12-23 09:37,21626.5,21626.5,21736.5,27.5,BULLISH,SL,-1.0,21640.25,21631.5,2024Q4,2024-12,9
2024-12-24 11:33,21971.0,2024-12-24 11:46,21993.5,21963.5,21993.5,7.5,BULLISH,3R,3.0,21969.25,21968.5,2024Q4,2024-12,11
2024-12-30 12:58,21508.0,2024-12-30 14:21,21482.0,21482.0,21586.0,26.0,BULLISH,SL,-1.0,21493.75,21487.0,2024Q4,2024-12,12
2024-12-31 11:53,21336.75,2024-12-31 12:32,21239.25,21369.25,21239.25,32.5,BEARISH,3R,3.0,21364.25,21346.25,2024Q4,2024-12,11
2024-12-31 13:16,21278.5,2024-12-31 13:20,21265.75,21265.75,21316.75,12.75,BULLISH,SL,-1.0,21278.75,21270.75,2024Q4,2024-12,13
2025-01-02 10:58,21293.25,2025-01-02 12:40,21045.0,21376.0,21045.0,82.75,BEARISH,3R,3.0,21371.0,21299.0,2025Q1,2025-01,10
2025-01-03 10:23,21295.0,2025-01-03 11:03,21401.5,21259.5,21401.5,35.5,BULLISH,3R,3.0,21277.75,21264.5,2025Q1,2025-01,10
2025-01-06 12:46,21784.75,2025-01-06 13:45,21736.5,21736.5,21929.5,48.25,BULLISH,SL,-1.0,21786.0,21741.5,2025Q1,2025-01,12
2025-01-07 12:16,21459.25,2025-01-07 12:46,21395.5,21480.5,21395.5,21.25,BEARISH,3R,3.0,21475.5,21471.25,2025Q1,2025-01,12
2025-01-10 10:40,21069.75,2025-01-10 10:41,21072.75,21072.75,21060.75,3.0,BEARISH,SL,-1.0,21067.75,21053.0,2025Q1,2025-01,10
2025-01-13 13:21,20866.75,2025-01-13 13:22,20860.25,20860.25,20886.25,6.5,BULLISH,SL,-1.0,20868.0,20865.25,2025Q1,2025-01,13
2025-01-14 11:29,20922.0,2025-01-14 11:57,20828.25,20953.25,20828.25,31.25,BEARISH,3R,3.0,20948.25,20943.25,2025Q1,2025-01,11
2025-01-14 12:19,20869.25,2025-01-14 13:16,20895.25,20895.25,20791.25,26.0,BEARISH,SL,-1.0,20890.25,20864.75,2025Q1,2025-01,12
2025-01-16 11:23,21409.25,2025-01-16 11:24,21406.75,21406.75,21416.75,2.5,BULLISH,SL,-1.0,21416.0,21411.75,2025Q1,2025-01,11
2025-01-17 09:35,21556.75,2025-01-17 09:37,21540.5,21540.5,21605.5,16.25,BULLISH,SL,-1.0,21585.0,21545.5,2025Q1,2025-01,9
2025-01-21 12:10,21674.5,2025-01-21 12:28,21699.75,21699.75,21598.75,25.25,BEARISH,SL,-1.0,21694.75,21676.5,2025Q1,2025-01,12
2025-01-21 12:21,21661.25,2025-01-21 12:42,21716.75,21642.75,21716.75,18.5,BULLISH,3R,3.0,21656.25,21647.75,2025Q1,2025-01,12
2025-01-22 12:47,22056.75,2025-01-22 13:06,22048.5,22048.5,22081.5,8.25,BULLISH,SL,-1.0,22057.75,22053.5,2025Q1,2025-01,12
2025-01-22 13:52,22045.75,2025-01-22 13:56,22030.0,22051.0,22030.0,5.25,BEARISH,3R,3.0,22046.0,22041.75,2025Q1,2025-01,13
2025-01-23 11:13,21913.5,2025-01-23 11:14,21941.25,21904.25,21941.25,9.25,BULLISH,3R,3.0,21919.25,21909.25,2025Q1,2025-01,11
2025-01-24 09:40,22023.25,2025-01-24 09:49,22067.5,22008.5,22067.5,14.75,BULLISH,3R,3.0,22032.5,22013.5,2025Q1,2025-01,9
2025-01-27 11:10,21257.0,2025-01-27 13:10,21172.25,21137.25,21616.25,119.75,BULLISH,timeout,-0.7077244258872651,21259.75,21142.25,2025Q1,2025-01,11
2025-01-27 11:53,21239.75,2025-01-27 11:54,21202.25,21252.25,21202.25,12.5,BEARISH,3R,3.0,21247.25,21243.5,2025Q1,2025-01,11
2025-01-28 11:32,21408.0,2025-01-28 12:05,21504.0,21376.0,21504.0,32.0,BULLISH,3R,3.0,21411.0,21381.0,2025Q1,2025-01,11
2025-01-28 13:54,21549.0,2025-01-28 13:55,21533.25,21554.25,21533.25,5.25,BEARISH,3R,3.0,21549.25,21541.75,2025Q1,2025-01,13
2025-01-30 11:59,21616.25,2025-01-30 12:17,21532.25,21644.25,21532.25,28.0,BEARISH,3R,3.0,21639.25,21604.75,2025Q1,2025-01,11
2025-01-31 12:09,21892.5,2025-01-31 13:20,21833.5,21833.5,22069.5,59.0,BULLISH,SL,-1.0,21865.75,21838.5,2025Q1,2025-01,12
2025-01-31 12:30,21935.0,2025-01-31 12:32,21938.5,21938.5,21924.5,3.5,BEARISH,SL,-1.0,21933.5,21931.75,2025Q1,2025-01,12
2025-02-06 11:04,21785.0,2025-02-06 11:05,21773.75,21788.75,21773.75,3.75,BEARISH,3R,3.0,21783.75,21781.25,2025Q1,2025-02,11
2025-02-06 12:28,21795.25,2025-02-06 12:29,21783.25,21799.25,21783.25,4.0,BEARISH,3R,3.0,21794.25,21791.75,2025Q1,2025-02,12
2025-02-07 10:40,21763.0,2025-02-07 12:40,21659.75,21898.0,21358.0,135.0,BEARISH,timeout,0.7648148148148148,21893.0,21781.75,2025Q1,2025-02,10
2025-02-10 11:24,21851.0,2025-02-10 11:25,21863.75,21846.75,21863.75,4.25,BULLISH,3R,3.0,21863.0,21851.75,2025Q1,2025-02,11
2025-02-11 10:09,21779.75,2025-02-11 12:09,21735.25,21704.25,22006.25,75.5,BULLISH,timeout,-0.5894039735099338,21771.5,21709.25,2025Q1,2025-02,10
2025-02-12 12:02,21790.25,2025-02-12 12:03,21788.0,21788.0,21797.0,2.25,BULLISH,SL,-1.0,21797.75,21793.0,2025Q1,2025-02,12
2025-02-12 12:45,21764.0,2025-02-12 14:45,21812.5,21730.25,21865.25,33.75,BULLISH,timeout,1.4370370370370371,21766.25,21735.25,2025Q1,2025-02,12
2025-02-13 09:41,21863.0,2025-02-13 10:02,21958.25,21831.25,21958.25,31.75,BULLISH,3R,3.0,21859.5,21836.25,2025Q1,2025-02,9
2025-02-14 13:28,22147.0,2025-02-14 15:28,22188.0,22113.75,22246.75,33.25,BULLISH,timeout,1.2330827067669172,22150.5,22118.75,2025Q1,2025-02,13
2025-02-17 12:49,22236.5,2025-02-17 18:00,22228.0,22228.0,22262.0,8.5,BULLISH,SL,-1.0,22235.5,22233.0,2025Q1,2025-02,12
2025-02-17 11:05,22245.5,2025-02-17 18:01,22217.0,22255.0,22217.0,9.5,BEARISH,3R,3.0,22250.0,22243.0,2025Q1,2025-02,11
2025-02-18 13:58,22163.75,2025-02-18 14:07,22133.0,22174.0,22133.0,10.25,BEARISH,3R,3.0,22169.0,22164.5,2025Q1,2025-02,13
2025-02-18 11:25,22176.5,2025-02-18 11:48,22206.5,22166.5,22206.5,10.0,BULLISH,3R,3.0,22180.0,22171.5,2025Q1,2025-02,11
2025-02-20 10:22,22090.25,2025-02-20 12:22,22079.75,22169.5,21852.5,79.25,BEARISH,timeout,0.13249211356466878,22164.5,22050.5,2025Q1,2025-02,10
2025-02-20 10:34,22090.75,2025-02-20 12:34,22081.5,22169.5,21854.5,78.75,BEARISH,timeout,0.11746031746031746,22164.5,22050.5,2025Q1,2025-02,10
2025-02-21 11:21,22018.0,2025-02-21 12:19,21916.0,22052.0,21916.0,34.0,BEARISH,3R,3.0,22047.0,22020.0,2025Q1,2025-02,11
2025-02-24 10:18,21559.25,2025-02-24 12:18,21623.75,21689.0,21170.0,129.75,BEARISH,timeout,-0.49710982658959535,21684.0,21580.5,2025Q1,2025-02,10
2025-02-25 12:21,21138.75,2025-02-25 12:22,21134.25,21140.25,21134.25,1.5,BEARISH,3R,3.0,21135.25,21125.5,2025Q1,2025-02,12
2025-02-26 11:31,21360.25,2025-02-26 11:33,21350.25,21350.25,21390.25,10.0,BULLISH,SL,-1.0,21359.25,21355.25,2025Q1,2025-02,11
2025-02-27 13:16,21096.25,2025-02-27 14:11,21014.5,21123.5,21014.5,27.25,BEARISH,3R,3.0,21118.5,21094.25,2025Q1,2025-02,13
2025-02-27 13:48,21081.0,2025-02-27 14:00,21039.0,21039.0,21207.0,42.0,BULLISH,SL,-1.0,21071.75,21044.0,2025Q1,2025-02,13
2025-02-28 10:03,20630.25,2025-02-28 10:10,20662.0,20662.0,20535.0,31.75,BEARISH,SL,-1.0,20657.0,20641.0,2025Q1,2025-02,10
2025-03-04 09:39,20412.25,2025-03-04 09:40,20395.75,20417.75,20395.75,5.5,BEARISH,3R,3.0,20412.75,20371.5,2025Q1,2025-03,9
2025-03-05 13:17,20533.0,2025-03-05 13:18,20532.25,20533.25,20532.25,0.25,BEARISH,3R,3.0,20528.25,20527.5,2025Q1,2025-03,13
2025-03-06 11:40,20354.5,2025-03-06 11:49,20318.5,20366.5,20318.5,12.0,BEARISH,3R,3.0,20361.5,20345.5,2025Q1,2025-03,11
2025-03-07 11:13,19979.5,2025-03-07 11:16,19953.25,19953.25,20058.25,26.25,BULLISH,SL,-1.0,19980.0,19958.25,2025Q1,2025-03,11
2025-03-11 10:07,19472.25,2025-03-11 10:08,19462.75,19462.75,19500.75,9.5,BULLISH,SL,-1.0,19490.0,19467.75,2025Q1,2025-03,10
2025-03-11 11:18,19484.5,2025-03-11 11:19,19453.0,19495.0,19453.0,10.5,BEARISH,3R,3.0,19490.0,19485.0,2025Q1,2025-03,11
2025-03-12 09:59,19630.75,2025-03-12 10:03,19600.5,19600.5,19721.5,30.25,BULLISH,SL,-1.0,19643.0,19605.5,2025Q1,2025-03,9
2025-03-13 10:28,19530.5,2025-03-13 10:29,19481.0,19547.0,19481.0,16.5,BEARISH,3R,3.0,19542.0,19509.25,2025Q1,2025-03,10
2025-03-14 10:34,19482.75,2025-03-14 10:35,19492.75,19492.75,19452.75,10.0,BEARISH,SL,-1.0,19487.75,19482.5,2025Q1,2025-03,10
2025-03-17 12:38,19699.75,2025-03-17 12:40,19687.75,19703.75,19687.75,4.0,BEARISH,3R,3.0,19698.75,19693.5,2025Q1,2025-03,12
2025-03-19 10:44,19628.0,2025-03-19 10:46,19606.0,19606.0,19694.0,22.0,BULLISH,SL,-1.0,19618.25,19611.0,2025Q1,2025-03,10
2025-03-19 12:21,19685.0,2025-03-19 12:34,19673.25,19673.25,19720.25,11.75,BULLISH,SL,-1.0,19684.75,19678.25,2025Q1,2025-03,12
2025-03-25 09:31,20404.75,2025-03-25 09:35,20394.25,20394.25,20436.25,10.5,BULLISH,SL,-1.0,20404.0,20399.25,2025Q1,2025-03,9
2025-03-31 10:11,19158.5,2025-03-31 10:16,19121.75,19170.75,19121.75,12.25,BEARISH,3R,3.0,19165.75,19163.5,2025Q1,2025-03,10
2025-03-31 10:45,19105.25,2025-03-31 11:00,19174.25,19082.25,19174.25,23.0,BULLISH,3R,3.0,19106.0,19087.25,2025Q1,2025-03,10
2025-04-03 11:16,18818.25,2025-04-03 11:17,18836.25,18836.25,18764.25,18.0,BEARISH,SL,-1.0,18831.25,18827.25,2025Q2,2025-04,11
2025-04-04 11:43,17938.25,2025-04-04 11:45,17900.75,17900.75,18050.75,37.5,BULLISH,SL,-1.0,17919.0,17905.75,2025Q2,2025-04,11
2025-04-07 10:31,17379.25,2025-04-07 10:32,17534.5,17327.5,17534.5,51.75,BULLISH,3R,3.0,17910.0,17332.5,2025Q2,2025-04,10
2025-04-08 12:01,18012.0,2025-04-08 12:36,17798.25,18083.25,17798.25,71.25,BEARISH,3R,3.0,18078.25,18033.0,2025Q2,2025-04,12
2025-04-11 13:03,18745.75,2025-04-11 13:31,18622.5,18622.5,19115.5,123.25,BULLISH,SL,-1.0,18722.25,18627.5,2025Q2,2025-04,13
2025-04-11 11:09,18396.5,2025-04-11 11:10,18443.0,18381.0,18443.0,15.5,BULLISH,3R,3.0,18406.25,18386.0,2025Q2,2025-04,11
2025-04-14 10:06,19169.75,2025-04-14 10:09,19115.75,19187.75,19115.75,18.0,BEARISH,3R,3.0,19182.75,19107.5,2025Q2,2025-04,10
2025-04-14 09:59,19067.25,2025-04-14 10:02,19101.0,19101.0,18966.0,33.75,BEARISH,SL,-1.0,19096.0,19085.0,2025Q2,2025-04,9
2025-04-15 10:22,19003.25,2025-04-15 10:23,18982.75,18982.75,19064.75,20.5,BULLISH,SL,-1.0,19036.0,18987.75,2025Q2,2025-04,10
2025-04-17 10:49,18349.0,2025-04-17 11:06,18389.0,18389.0,18229.0,40.0,BEARISH,SL,-1.0,18384.0,18356.0,2025Q2,2025-04,10
2025-04-21 12:05,17821.75,2025-04-21 12:40,17862.0,17862.0,17701.0,40.25,BEARISH,SL,-1.0,17857.0,17825.25,2025Q2,2025-04,12
2025-04-23 10:19,18990.75,2025-04-23 10:26,19083.75,18959.75,19083.75,31.0,BULLISH,3R,3.0,18991.0,18964.75,2025Q2,2025-04,10
2025-04-23 12:00,18876.5,2025-04-23 12:03,18839.75,18888.75,18839.75,12.25,BEARISH,3R,3.0,18883.75,18851.5,2025Q2,2025-04,12
2025-04-24 12:46,19219.75,2025-04-24 14:46,19307.5,19187.5,19316.5,32.25,BULLISH,timeout,2.7209302325581395,19221.25,19192.5,2025Q2,2025-04,12
2025-04-25 13:48,19438.25,2025-04-25 13:56,19379.25,19379.25,19615.25,59.0,BULLISH,SL,-1.0,19412.75,19384.25,2025Q2,2025-04,13
2025-04-30 10:18,19236.5,2025-04-30 10:19,19246.5,19246.5,19206.5,10.0,BEARISH,SL,-1.0,19241.5,19215.5,2025Q2,2025-04,10
2025-05-06 12:53,19874.5,2025-05-06 13:44,19840.5,19840.5,19976.5,34.0,BULLISH,SL,-1.0,19881.25,19845.5,2025Q2,2025-05,12
2025-05-07 11:46,19852.0,2025-05-07 13:46,19873.5,19955.25,19542.25,103.25,BEARISH,timeout,-0.20823244552058112,19950.25,19849.25,2025Q2,2025-05,11
2025-05-07 13:23,19888.75,2025-05-07 13:36,19865.5,19865.5,19958.5,23.25,BULLISH,SL,-1.0,19890.25,19870.5,2025Q2,2025-05,13
2025-05-09 11:09,20167.25,2025-05-09 13:09,20100.5,20236.25,19960.25,69.0,BEARISH,timeout,0.967391304347826,20231.25,20151.5,2025Q2,2025-05,11
2025-05-09 09:47,20243.75,2025-05-09 09:52,20212.25,20212.25,20338.25,31.5,BULLISH,SL,-1.0,20226.0,20217.25,2025Q2,2025-05,9
2025-05-12 12:53,20871.5,2025-05-12 13:07,20914.0,20914.0,20744.0,42.5,BEARISH,SL,-1.0,20909.0,20850.25,2025Q2,2025-05,12
2025-05-12 13:01,20878.5,2025-05-12 13:07,20914.0,20914.0,20772.0,35.5,BEARISH,SL,-1.0,20909.0,20850.25,2025Q2,2025-05,13
2025-05-13 13:05,21318.25,2025-05-13 13:10,21304.25,21304.25,21360.25,14.0,BULLISH,SL,-1.0,21318.5,21309.25,2025Q2,2025-05,13
2025-05-14 11:56,21372.5,2025-05-14 12:33,21419.0,21357.0,21419.0,15.5,BULLISH,3R,3.0,21365.5,21362.0,2025Q2,2025-05,11
2025-05-16 11:03,21399.5,2025-05-16 11:30,21413.25,21413.25,21358.25,13.75,BEARISH,SL,-1.0,21408.25,21405.75,2025Q2,2025-05,11
2025-05-16 11:37,21417.0,2025-05-16 11:41,21432.75,21432.75,21369.75,15.75,BEARISH,SL,-1.0,21427.75,21414.5,2025Q2,2025-05,11
2025-05-21 11:39,21505.75,2025-05-21 13:11,21454.0,21454.0,21661.0,51.75,BULLISH,SL,-1.0,21498.5,21459.0,2025Q2,2025-05,11
2025-05-21 13:13,21470.5,2025-05-21 13:14,21454.0,21454.0,21520.0,16.5,BULLISH,SL,-1.0,21498.5,21459.0,2025Q2,2025-05,13
2025-05-22 09:39,21141.75,2025-05-22 09:40,21167.0,21167.0,21066.0,25.25,BEARISH,SL,-1.0,21162.0,21116.0,2025Q2,2025-05,9
2025-05-22 13:32,21251.5,2025-05-22 13:34,21268.25,21268.25,21201.25,16.75,BEARISH,SL,-1.0,21263.25,21253.75,2025Q2,2025-05,13
2025-05-26 11:40,21262.75,2025-05-26 11:41,21268.5,21268.5,21245.5,5.75,BEARISH,SL,-1.0,21263.5,21247.5,2025Q2,2025-05,11
2025-05-29 10:34,21440.0,2025-05-29 10:52,21490.25,21490.25,21289.25,50.25,BEARISH,SL,-1.0,21485.25,21462.5,2025Q2,2025-05,10
2025-05-29 12:18,21413.25,2025-05-29 12:20,21430.25,21430.25,21362.25,17.0,BEARISH,SL,-1.0,21425.25,21409.25,2025Q2,2025-05,12
2025-05-30 09:31,21354.75,2025-05-30 09:51,21251.25,21389.25,21251.25,34.5,BEARISH,3R,3.0,21384.25,21332.5,2025Q2,2025-05,9
2025-05-30 13:18,21153.0,2025-05-30 13:19,21164.0,21164.0,21120.0,11.0,BEARISH,SL,-1.0,21159.0,21142.5,2025Q2,2025-05,13
2025-06-02 13:29,21445.5,2025-06-02 13:49,21433.5,21433.5,21481.5,12.0,BULLISH,SL,-1.0,21443.75,21438.5,2025Q2,2025-06,13
2025-06-02 12:45,21406.75,2025-06-02 12:53,21438.25,21396.25,21438.25,10.5,BULLISH,3R,3.0,21408.75,21401.25,2025Q2,2025-06,12
2025-06-03 13:54,21736.75,2025-06-03 14:01,21709.0,21709.0,21820.0,27.75,BULLISH,SL,-1.0,21730.0,21714.0,2025Q2,2025-06,13
2025-06-04 13:42,21767.5,2025-06-04 15:42,21771.0,21753.0,21811.0,14.5,BULLISH,timeout,0.2413793103448276,21765.75,21758.0,2025Q2,2025-06,13
2025-06-05 13:18,21766.25,2025-06-05 14:16,21647.75,21805.75,21647.75,39.5,BEARISH,3R,3.0,21800.75,21758.5,2025Q2,2025-06,13
2025-06-06 11:21,21758.25,2025-06-06 13:21,21795.75,21681.25,21989.25,77.0,BULLISH,timeout,0.487012987012987,21747.75,21686.25,2025Q2,2025-06,11
2025-06-10 09:32,21840.5,2025-06-10 09:34,21821.5,21821.5,21897.5,19.0,BULLISH,SL,-1.0,21833.25,21826.5,2025Q2,2025-06,9
2025-06-11 11:12,22024.25,2025-06-11 11:31,22011.25,22011.25,22063.25,13.0,BULLISH,SL,-1.0,22025.25,22016.25,2025Q2,2025-06,11
